Time,traj,gen
2.18,-1.8792536689200403,-1.879256845883902
2.19,-1.8812358629310548,-1.8812398473839378
2.2,-1.883256727058396,-1.8832615056581856
2.21,-1.8853159006375972,-1.8853214577632667
2.22,-1.8874130142062309,-1.8874193320154693
2.23,-1.889547689671781,-1.8895547481654087
2.24,-1.8917195404860545,-1.891727317578976
2.25,-1.893928171825931,-1.8939366434243707
2.26,-1.8961731807802695,-1.8961823208649906
2.27,-1.8984541565427313,-1.8984639372579455
2.28,-1.9007706806103168,-1.9007810723579517
2.29,-1.9031223269873672,-1.903133298526351
2.3000000000000003,-1.905508662394787,-1.9055201809449913
2.31,-1.9079292464842248,-1.9079412778346945
2.32,-1.910383632056951,-1.9103961406780305
2.33,-1.9128713652871496,-1.9128843144461092
2.34,-1.915391985949342,-1.915405337829093
2.35,-1.9179450276496457,-1.917958743470128
2.36,-1.9205300180605709,-1.920544058202386
2.37,-1.923146479159045,-1.9231608032889043
2.38,-1.9257939274673517,-1.9258084946649063
2.39,-1.9284718742966709,-1.9284866431822838
2.4,-1.9311798259928916,-1.931194754855916
2.41,-1.9339172841843757,-1.9339323311115049
2.42,-1.9366837460313435,-1.9366988690345968
2.43,-1.939478704476555,-1.9394938616204707
2.44,-1.9423016484969469,-1.942316798024564
2.45,-1.945152063355907,-1.9451671638131147
2.46,-1.9480294308558452,-1.9480444412137012
2.47,-1.950933229590741,-1.950948109365359
2.48,-1.9538629351983332,-1.9538776445679622
2.49,-1.9568180206116417,-1.9568325205305637
2.5,-1.9597979563094856,-1.9598122086183842
2.51,-1.9628022105657033,-1.9628161780981597
2.52,-1.965830249696747,-1.965843896381551
2.53,-1.9688815383073677,-1.968894829266336
2.54,-1.971955539534081,-1.9719684411751073
2.5500000000000003,-1.975051715286139,-1.9750641953912091
2.56,-1.9781695264837176,-1.978181554291657
2.57,-1.981308433293061,-1.9813199795767904
2.58,-1.984467895358316,-1.9844789324964236
2.59,-1.987647372029808,-1.9876578740722655
2.6,-1.990846322588521,-1.9908562653163944
2.61,-1.9940642064665484,-1.9940735674455818
2.62,-1.9973004834633088,-1.9973092420912737
2.63,-2.0005546139573074,-2.0005627515050475
2.64,-2.0038260591132615,-2.003833558759377
2.65,-2.007114281084408,-2.00712112794355
2.66,-2.0104187432098195,-2.010424924354591
2.67,-2.0137389102065866,-2.0137444146830634
2.68,-2.0170742483567103,-2.01707906719363
2.69,-2.020424225688592,-2.020428351900265
2.7,-2.0237883121529925,-2.023791740736026
2.71,-2.02716597979337,-2.027168707717308
2.72,-2.0305567029105016,-2.030558729102506
2.73,-2.033959958221316,-2.0339612835450347
2.74,-2.0373752250118753,-2.0373758522406606
2.75,-2.040801985284458,-2.0408019190691147
2.76,-2.0442397238987047,-2.0442389707299653
2.77,-2.0476879287068037,-2.047686496872745
2.78,-2.0511460906827046,-2.051143990221329
2.79,-2.054613704045362,-2.054610946692585
2.8000000000000003,-2.058090266376015,-2.05808686550931
2.81,-2.0615752787295376,-2.061571249307495
2.82,-2.0650682457398757,-2.065063604237956
2.83,-2.0685686757196335,-2.0685634400623854
2.84,-2.072076080753851,-2.0720702702438825
2.85,-2.07558997678804,-2.075583612032033
2.86,-2.0791098837105517,-2.0791029865426185
2.87,-2.0826353254293553,-2.08262791883203
2.88,-2.08616582994332,-2.0861579379664885
2.89,-2.0897009294080933,-2.0896925770861596
2.9,-2.093240160196679,-2.093231373464271
2.91,-2.0967830629548296,-2.0967738685613377
2.92,-2.1003291826513664,-2.100319608074614
2.93,-2.103878068623545,-2.103868141982881
2.94,-2.1074292746176004,-2.1074190245866977
2.95,-2.110982358824598,-2.110971814544242
2.96,-2.1145368839117227,-2.1145260749028605
2.97,-2.118092417049153,-2.11808137312647
2.98,-2.12164852993265,-2.1216372811189315
2.99,-2.1252047988020175,-2.125193375243542
3.0,-2.1287608044555606,-2.1287492363387694
3.01,-2.1323161322607156,-2.1323044497303756
3.02,-2.135870372160973,-2.13585860524006
3.03,-2.139423118679259,-2.1394112971907626
3.04,-2.142973970917921,-2.142962124408762
3.0500000000000003,-2.1465225325554593,-2.146510690222708
3.06,-2.1500684118401625,-2.1500566024597205
3.0700000000000003,-2.153611221580791,-2.1535994734386947
3.08,-2.15715057913445,-2.1571389199609396
3.09,-2.1606861063918017,-2.1606745632982856
3.1,-2.164217429759763,-2.164206029178792
3.11,-2.1677441801418182,-2.1677329477701774
3.12,-2.171265992916096,-2.1712549536611045
3.13,-2.1747825079113436,-2.1747716858404362
3.14,-2.178293369380929,-2.1782827876745885
3.15,-2.181798225975003,-2.181787906883095
3.16,-2.185296730710949,-2.1852866955125014
3.17,-2.1887885409422445,-2.188778809908694
3.18,-2.192273318325852,-2.1922639106877813
3.19,-2.195750728788261,-2.1957416627056268
3.2,-2.1992204424902906,-2.1992117350261378
3.21,-2.202682133790762,-2.20267380088841
3.22,-2.2061354812091514,-2.206127537672822
3.23,-2.2095801673873217,-2.209572626866174
3.24,-2.213015879050429,-2.213008754025957
3.25,-2.216442306967105,-2.216435608743842
3.26,-2.2198591459090005,-2.219852884608468
3.27,-2.2232660946097784,-2.22326027916761
3.28,-2.2266628557236383,-2.2266574938898
3.29,-2.230049135783452,-2.230044234125477
3.3000000000000003,-2.2334246451585877,-2.233420209067733
3.31,-2.2367890980124887,-2.2367851317127196
3.3200000000000003,-2.24014221226008,-2.2401387188197797
3.33,-2.243483709525064,-2.2434806908713645
3.34,-2.246813315097167,-2.246810772032791
3.35,-2.250130757889392,-2.2501286901118944
3.36,-2.253435770395335,-2.253434176518624
3.37,-2.256728088646611,-2.2567269662246345
3.38,-2.2600074521704405,-2.260006797722914
3.39,-2.263273603947441,-2.263273412987495
3.4,-2.2665262903696575,-2.2665265574332847
3.41,-2.269765261198883,-2.2697659798760528
3.42,-2.2729902695252915,-2.2729914324926144
3.43,-2.2762010717264234,-2.2762026707812395
3.44,-2.279397427426554,-2.2793994535223163
3.45,-2.2825790994564676,-2.2825815427393024
3.46,-2.2857458538136677,-2.2857487036599853
3.47,-2.288897459623041,-2.2889007046780794
3.48,-2.292033689098002,-2.292037317315181
3.49,-2.2951543175021327,-2.2951583161830995
3.5,-2.2982591231113316,-2.2982634789465908
3.51,-2.3013478871764956,-2.301352586286499
3.52,-2.304420393886738,-2.3044254218633338
3.53,-2.3074764303331583,-2.307481772281288
3.54,-2.3105157864731765,-2.3105214270527137
3.5500000000000003,-2.313538255095433,-2.313544178563068
3.56,-2.316543631785266,-2.3165498220363334
3.5700000000000003,-2.3195317148907706,-2.3195381555009287
3.58,-2.322502305489442,-2.3225089797561123
3.59,-2.3254552073554073,-2.3254620983388885
3.6,-2.328390226927253,-2.32839731749142
3.61,-2.331307173276434,-2.3313144461289514
