cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
-2.930903784759062,0.5982705291153927,-1.5396525422201484,-1.1576030011143916,1.083367112156598,-5.033186057517829,-1.2432544571252069,0.22079420196499086,0.9684377780749606,0.5811443345048947,0.0,0.0,0.0,0.4912628666688733,1.9223011684727347,0.0,0.0,0.0,0.44299731445538065,0.0,-0.4830288835561057,-1.0,0.005
