,Time,normal_Eucli_d
0,1.911111111,0.0012455765300217352
1,1.922222222,0.0038187570085709464
2,1.933333333,0.0031224398707799584
3,1.944444444,0.002985496561640818
4,1.955555556,0.003303335273222918
5,1.966666667,0.0030156045511873656
6,1.977777778,0.002830119543871076
7,1.988888889,0.0028198528928717994
8,2.0,0.002700591191913767
9,2.011111111,0.003372064174947972
10,2.022222222,0.0037440562008834227
11,2.033333333,0.0035889396269158922
12,2.044444444,0.0035511191516582265
13,2.055555556,0.004385773753221698
14,2.066666667,0.004237898286194257
15,2.077777778,0.004110002869060815
16,2.088888889,0.00409635559384399
17,2.2,0.004280567183415399
18,2.211111111,0.004446221204327121
19,2.222222222,0.0043357713379228125
20,2.233333333,0.004249002494569814
21,2.244444444,0.004233833595971769
22,2.255555556,0.004159928014687094
23,2.266666667,0.004090160925883854
24,2.277777778,0.004052710569974379
25,2.288888889,0.003978302649995033
26,2.3,0.004015079382041003
27,2.311111111,0.004045461675147686
28,2.322222222,0.003985760045448841
29,2.333333333,0.003953340248643077
30,2.344444444,0.003912857398651368
31,2.355555556,0.0038579300265798497
32,2.366666667,0.003825170881887135
33,2.377777778,0.00378707709102956
34,2.388888889,0.0037566485936559014
35,2.4,0.003708490132486803
36,2.411111111,0.003713189871972359
37,2.422222222,0.003664733672920665
38,2.433333333,0.003665646955462649
39,2.444444444,0.0037349261090773266
40,2.455555556,0.0037056537859465276
41,2.466666667,0.0036647879755036844
42,2.477777778,0.003731737372893286
43,2.488888889,0.0037332219602057657
44,2.5,0.0036937678460610955
45,2.511111111,0.003655617549858352
46,2.522222222,0.0037342964275000824
47,2.533333333,0.0037016493790682126
48,2.544444444,0.003682741707706374
49,2.555555556,0.0036465570653215207
50,2.566666667,0.0036112671272634815
51,2.577777778,0.003584875931351243
52,2.588888889,0.003618925349484546
53,2.6,0.0037299890308344352
54,2.611111111,0.0037079775239471564
55,2.622222222,0.003839193650412996
56,2.633333333,0.003806535128515674
57,2.644444444,0.0037745344232934163
58,2.655555556,0.003744255190339581
59,2.666666667,0.003733817436097364
60,2.677777778,0.0037045451915825767
61,2.688888889,0.0036796046052124053
62,2.7,0.0036592852634956775
63,2.711111111,0.003638169187440432
64,2.722222222,0.003617860731978861
65,2.733333333,0.003605910103416021
66,2.744444444,0.003580998003131341
67,2.755555556,0.0035726653618772344
68,2.766666667,0.003549639856839876
69,2.777777778,0.003535622033004018
70,2.788888889,0.003632970618037495
71,2.8,0.0036259987411809834
72,2.811111111,0.0036347620739365614
73,2.822222222,0.003619317241270108
74,2.833333333,0.003598554771679532
75,2.844444444,0.0035765042767957667
76,2.855555556,0.0035739644052839702
77,2.866666667,0.0035876196464733013
78,2.877777778,0.0035783900963114682
79,2.888888889,0.003563158183240173
80,2.9,0.003563138580474387
81,2.911111111,0.003560495741145282
82,2.922222222,0.0035431495243589692
83,2.933333333,0.003542574998164408
84,2.944444444,0.003546134091099949
85,2.955555556,0.0035261109024443326
86,2.966666667,0.003535941125390204
87,2.977777778,0.0035162315649557873
88,2.988888889,0.003505233830312103
89,3.0,0.0035459812284474226
90,3.011111111,0.0035537093726768676
91,3.022222222,0.0035978152455554534
92,3.033333333,0.00361932877664361
93,3.044444444,0.0036050424949093667
94,3.055555556,0.003586649419967783
95,3.066666667,0.0035683485852956377
96,3.077777778,0.003573978486624864
97,3.088888889,0.0036042653119678024
98,3.1,0.0036015551168037834
99,3.111111111,0.0035992683386169497
100,3.122222222,0.003596668109153449
101,3.133333333,0.003582402643437526
102,3.144444444,0.0035658200435347326
103,3.155555556,0.0035555324453728607
104,3.166666667,0.0035512734517113443
105,3.177777778,0.00353502800026382
106,3.188888889,0.0035208605873962018
107,3.2,0.003518164563256312
108,3.211111111,0.00350357600354714
109,3.222222222,0.003504768964406917
110,3.233333333,0.0034951478779868647
111,3.244444444,0.0034800322398520407
112,3.255555556,0.0034873526454993137
113,3.266666667,0.003472558497983149
114,3.277777778,0.003481196951269167
115,3.288888889,0.003468082984413131
116,3.3,0.003469900059167496
117,3.311111111,0.0034630845974459156
118,3.322222222,0.003451097458184962
119,3.333333333,0.0034867860081659466
120,3.344444444,0.0034757852549684655
121,3.355555556,0.0034667741961878565
122,3.366666667,0.003456636730426498
123,3.377777778,0.003466151970324179
124,3.388888889,0.0034533774903243567
