t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
0.0,0.0,3.305864485163271,40.062630849834406,-35.81894920630062,4.131702849987713,37.38551215763149,-11.708983302601316,-19.605219736752098,-29.252772284353178,-22.23137570253695,38.30083995246601,-34.51376938156446,-35.46521986966441,24.87779347953037,16.78671911689611,-23.71608411970022,-14.923459791635143,24.860881623385485,-29.64818027636986,40.840093487465516,28.12916328392469
0.05,0.001001001001001001,3.306194790127852,40.066635987120186,-35.822544010400826,4.132104284318522,37.38923836946349,-11.710165892962769,-19.607191907610595,-29.255711716745726,-22.23360169709646,38.304668647056516,-34.51722785134784,-35.468780468967,24.88027289603856,16.78838312014373,-23.718460044910938,-14.92496578161223,24.86336736943719,-29.6511561235083,40.84416405754073,28.131963588722716
0.1,0.002002002002002002,3.3064262117192014,40.070684324753124,-35.82607702724031,4.132543221121341,37.39292301085416,-11.711468951684264,-19.609122825675346,-29.258575854976225,-22.235770887592363,38.30852159861594,-34.52069516480375,-35.47236418866319,24.882834040482155,16.789956003493703,-23.720976797972337,-14.92653528995957,24.865963033420684,-29.654043109230805,40.84820257046698,28.134763697677673
0.15000000000000002,0.003003003003003003,3.3065584134870623,40.0747750970476,-35.82954796963588,4.1330192426166725,37.396566212648956,-11.712891752226469,-19.611012461603114,-29.261365028940304,-22.23788368159096,38.312398534578904,-34.524171150584756,-35.47597076666415,24.885477526029913,16.791437926167507,-23.723634515782752,-14.928168450329963,24.868669476252162,-29.656841120520372,40.85220870138614,28.137563382470617
0.2,0.004004004004004004,3.3065910577075743,40.07890752475386,-35.83295656082017,4.133531911323493,37.40016812947561,-11.714433516781103,-19.61286076915142,-29.264079592129857,-22.23994049975471,38.316299189150435,-34.52765563715544,-35.4795999449137,24.888203931439865,16.79282905727717,-23.72643334962601,-14.929865379055839,24.871487559250806,-29.65955004067591,40.856182125710305,28.14036241878185
0.25,0.005005005005005005,3.3065238050601367,40.08308081503837,-35.836302534215136,4.134080769828247,37.403728939907516,-11.71609341533877,-19.614667685202296,-29.26671992128992,-22.241941775928844,38.3202233034017,-34.531148452819934,-35.483251469476485,24.89101380007785,16.79412957589426,-23.72937346363488,-14.93162617511408,24.874418142833896,-29.662169748945548,40.86012251873158,28.143160585999137
0.30000000000000004,0.006006006006006006,3.306356314316219,40.087294161467504,-35.83958563320725,4.134665340555421,37.407248846613214,-11.717870564698758,-19.616433129814407,-29.269286416087485,-22.243887957229315,38.324170625369305,-34.53464942574633,-35.486925090617035,24.893907638896657,16.795339671123095,-23.7324550331414,-14.933450920088733,24.877462085120413,-29.66470012017871,40.86402955523069,28.145957666923717
0.35000000000000003,0.007007007007007007,3.3060882420401563,40.09154674399496,-35.84280561092475,4.1352851255396015,37.41072807649185,-11.719764027424054,-19.618157006303733,-29.271779498791897,-22.24577950413143,38.328140910159014,-34.53815838398814,-35.4906205628688,24.89688591737669,16.7964595421778,-23.73567824291221,-14.935339678132443,24.880620240441814,-29.667141024497212,40.86790290908504,28.148753447474558
0.4,0.008008008008008008,3.3057192423019317,40.095837728953406,-35.84596223001737,4.135939606198952,37.414166880794255,-11.721772810745113,-19.61983920135288,-29.274199613966406,-22.247616890558625,38.33213392005456,-34.541675155502915,-35.494337645092,24.89994906642939,16.797489398462837,-23.739043285267137,-14.937292495927469,24.88389345775895,-29.669492326985548,40.87174225287678,28.151547716391217
0.45,0.009009009009009009,3.3052489664019133,40.10016626905074,-35.84905526243903,4.136628243110045,37.41756553522939,-11.72389586541625,-19.62147958514927,-29.276547228170397,-22.249400603970724,38.33614942463234,-34.54519956816824,-35.49807610051928,24.90309747726483,16.798429459656624,-23.742550358079278,-14.939309402647172,24.88728257898413,-29.671753887400648,40.87554725750135,28.15434026493573
0.5,0.01001001001001001,3.3046770626074813,40.10453150337142,-35.85208448923379,4.137350475784009,37.42092434005589,-11.726132084528832,-19.623078011552412,-29.278822829671732,-22.251131145451033,38.34018720088272,-34.54873144979532,-35.50183569678792,24.906331500225125,16.799279955797854,-23.74619966265507,-14.941390409918904,24.890788437207554,-29.673925559901274,40.87931759177713,28.157130886593908
0.55,0.011011011011011011,3.304003175901457,40.10893255738335,-35.85504970032557,4.13810572244397,37.42424362015829,-11.728480302285814,-19.624634318290536,-29.28102692816855,-22.25280902979158,38.34424703333862,-34.55227062814024,-35.50561620595762,24.909651443585656,16.80004112737408,-23.74999140149278,-14.94353551178925,24.894411854827563,-29.676007192797286,40.883052922056606,28.159919376776443
0.6000000000000001,0.012012012012012012,3.3032269477422167,40.11336854295075,-35.857950694311945,4.138893379803773,37.42752372510775,-11.730939292742462,-19.62614832718684,-29.283160054519875,-22.2544347855758,38.34832871421205,-34.555816930913245,-35.50941740451243,24.91305757232626,16.800713225412203,-23.753925775918237,-14.945744684692588,24.898153641584333,-29.677998628318967,40.886752911839665,28.1627055325202
0.65,0.013013013013013013,3.3023480158353538,40.11783855835356,-35.86078727826235,4.139712822848011,37.43076502920674,-11.733507768518486,-19.627619844415694,-29.285222760484256,-22.256008955257894,38.35243204353918,-34.55937018578609,-35.51323907334584,24.91655010687498,16.80129651157039,-23.758002983596654,-14.94801788742398,24.90201459249693,-29.67989970240664,40.89041722138948,28.165489152190073
