t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43
0.0,0.0,5.60913789691936,7.7619072645779905,24.315203062946093,-27.355771489556137,9.719019508283987,26.46189237326546,-17.554757809304867,-36.302695670856224,38.17197089841799,-12.094479316603522,-1.812227119218338,-5.998247250434253,20.381003012661107,9.200370438978014,-3.10189779018228,2.5116715635260696,-6.417987600489061,-3.9193185387114053,15.511961743362919,-37.351039602371486,0.4201798408228943,-32.16966723307215,7.425113841269575,3.9068814263890355,-5.794254905778655,-18.149481254386306,-12.922031344418928,37.61383050834702,18.38557328903306,28.367408397691275,32.81167689790079,3.2635069733256095,29.613243473321727,-26.011487709918065,-15.551934489416531,-34.503577644960096,-14.809510788669224,33.08712708745082,33.79605438338267,-33.770194338006355,-24.945642258859273,-18.235328759506455,-25.908185471933695,29.85714704997154
0.05,0.001001001001001001,5.609694185753617,7.76268262506602,24.317629596159012,-27.358522522544067,9.719983414572638,26.464526197494116,-17.556520731464552,-36.30633565928459,38.175783781659284,-12.0956975604403,-1.812408660926963,-5.998857513892555,20.383034794775323,9.201276319297824,-3.102219585635933,2.5119184144644997,-6.418637011090599,-3.9197188749151297,15.513497924129835,-37.3547818530464,0.4202164005494585,-32.172893034488766,7.42584830543315,3.907266673418542,-5.794839748046187,-18.15131106594293,-12.923338003387105,37.61757691495231,18.387397161608163,28.370243427268754,32.81495510840528,3.2638276430081126,29.61619007015331,-26.0140899654219,-15.553498075530936,-34.507034081268216,-14.810997017541242,33.09043207394221,33.79942574698641,-33.77357635568333,-24.94814883642829,-18.23715642292647,-25.910787040092597,29.860125386092907
0.1,0.002002002002002002,5.610243836460832,7.763443849341482,24.32008532643388,-27.36126725214789,9.720797466435032,26.46709809736173,-17.5582554494545,-36.31004259615549,38.17961505745389,-12.096924885288843,-1.8125890870396357,-5.999401615047557,20.385149554379403,9.20190803589523,-3.102534158251264,2.5122308952979306,-6.419371463621182,-3.9202880564657256,15.515009818047464,-37.358449503145465,0.42034181367578166,-32.175899780797145,7.426767700393772,3.9076607397315315,-5.795532026244612,-18.153144179179858,-12.924671190557909,37.62140148841332,18.38915532956191,28.372940103562684,32.81833243704869,3.264102218955425,29.61918659884411,-26.016558337830915,-15.555044224359683,-34.51046946575273,-14.812393038925029,33.093746051749775,33.80277658273851,-33.77718936976576,-24.950657624821996,-18.238959670919026,-25.91331888341726,29.8631314025988
0.15000000000000002,0.003003003003003003,5.610786898208803,7.7641913449690945,24.322569145771006,-27.364006287064488,9.721461260286116,26.469608337236547,-17.559961462813416,-36.31381509776722,38.18346386276228,-12.098161327262323,-1.8127686365347349,-5.999880097723901,20.387347304531485,9.20226642189221,-3.102841713818397,2.512609030749538,-6.42019089931644,-3.9210258776041607,15.516498515393906,-37.36204269440646,0.4205565725559488,-32.17868706058069,7.427872775014121,3.908063457535838,-5.796331881073001,-18.154980679701197,-12.926030530556483,37.62530305918881,18.39084775556629,28.375498996964314,32.82180844684712,3.2643310742214102,29.622233624710145,-26.01889199117618,-15.556573031490345,-34.513884134490375,-14.813698908569071,33.097068998931384,33.80610704131466,-33.78103530898061,-24.953168284045805,-18.24073899047057,-25.91578129141217,29.86616480739872
0.2,0.004004004004004004,5.611323411405713,7.764925507881107,24.32507994929224,-27.36674026500488,9.72197437111148,26.472057267042274,-17.561638234832163,-36.31765173992482,38.18732938469113,-12.099406899216893,-1.8129475570798992,-6.0002935451440536,20.389628021866827,9.202352295691213,-3.10314247221294,2.5130527855879277,-6.421095189471008,-3.9219322117550925,15.51796501863167,-37.3655615498508,0.4208612799182534,-32.18125451579696,7.429164344531852,3.90847466784895,-5.797239403552594,-18.156820630332103,-12.927415598285961,37.629280489153146,18.39247445788664,28.377920652152643,32.82538264310613,3.2645145661679265,29.62533168646062,-26.02109012417528,-15.558084634138492,-34.51727841610752,-14.814914744798752,33.1004009150175,33.809417236208894,-33.78511618885315,-24.955680405842067,-18.24249485258514,-25.9181745457131,29.869225318211235
0.25,0.005005005005005005,5.611853407381743,7.765646722582703,24.32761663577945,-27.369469854021826,9.72233635292889,26.474445321295722,-17.563285191928628,-36.32155105760573,38.19121086117723,-12.100661591018333,-1.8131261052707726,-6.000642579897643,20.391991645831624,9.202166463303225,-3.1034366674321063,2.5135620641278758,-6.422084135425128,-3.92300701181356,15.5194102428953,-37.36900617354628,0.42125664917513667,-32.18360184065654,7.430643289927709,3.90889422023968,-5.798254635655191,-18.158664071483482,-12.928825919487524,37.63333267181554,18.394035510253527,28.380205587666712,32.82905447294439,3.264653036711772,29.628481296577075,-26.02315196933602,-15.559579210495848,-34.520652631569575,-14.816040728980012,33.10374181991548,33.81270724251033,-33.78943410997966,-24.958193514035806,-18.24422771197285,-25.920498920308972,29.872312662072076
0.30000000000000004,0.006006006006006006,5.612376908094854,7.7663553624021615,24.330178108219137,-27.37219575393765,9.722546739304995,26.47677301808199,-17.564901723107983,-36.32551154462269,38.195107581715504,-12.101925369797732,-1.8133045469056892,-6.000927863807063,20.394438077793808,9.201709721011305,-3.103724547660256,2.514136709661954,-6.423157468459141,-3.924250310373809,15.520835016428595,-37.37237665032932,0.4217435048593122,-32.18572878059673,7.432310557134915,3.909321972507761,-5.799377570835522,-18.16051102145946,-12.930260971332396,37.6374585325041,18.39553104180315,28.382354295497496,32.83282332477817,3.2647468124988976,29.63168294165258,-26.02507679195421,-15.56105697914845,-34.52400709399895,-14.817077105973329,33.107091752717615,33.81597709561817,-33.793991256215065,-24.960707064911656,-18.245938006723076,-25.92275468174671,29.875426574802116
0.35000000000000003,0.007007007007007007,5.612893925861302,7.767051789785459,24.332763274354516,-27.374918697873238,9.722605043928747,26.47904095796484,-17.56648717951177,-36.329531653286274,38.1990188881304,-12.103198180195108,-1.8134831572975048,-6.001150097689281,20.396967180028785,9.200982858363911,-3.104006375363016,2.5147765038215932,-6.424314849596473,-3.9256622199013202,15.522240080971264,-37.37567304548726,0.42232278318845906,-32.18763513135254,7.434167156084759,3.909757790301969,-5.80060815446569,-18.162361476706252,-12.931720183044586,37.64165702851717,18.396961237086153,28.384367240697394,32.83668852776789,3.264796205005752,29.63493708269127,-26.02686388900516,-15.562518198565952,-34.52734210852129,-14.818024184578036,33.11045077041042,33.81922678989457,-33.7987898927606,-24.963220447621076,-18.247626157960323,-25.924942089319504,29.878566800437337
0.4,0.008008008008008008,5.6134044631116184,7.767736356634975,24.33537104724658,-27.37763945387925,9.722510761243143,26.481249822829493,-17.568040874059566,-36.33360979406927,38.202944175389824,-12.104479944590176,-1.813662221623922,-6.001310021013798,20.39957877457804,9.199986661492524,-3.10428242740911,2.5154811658663574,-6.425555869316273,-3.927242932848196,15.523626092094892,-37.37889540440116,0.4229955327607508,-32.189320738127066,7.436214159582583,3.9102015466772384,-5.801946284170099,-18.164215412001166,-12.933202936553329,37.64592714924414,18.39832633614481,28.386244861005164,32.84064935122809,3.2648015105675836,29.638244155368394,-26.02851258792792,-15.563963166663257,-34.53065797213974,-14.818882337966365,33.11381894648247,33.82245627725472,-33.80383236413562,-24.965732984619265,-18.249292569481266,-25.927061395238866,29.881733090622998
0.45,0.009009009009009009,5.613908512172787,7.768409404691922,24.338000345845575,-27.38035882667058,9.722263367137057,26.48340037465471,-17.56956208118734,-36.337744335275175,38.206882892460484,-12.105770563319622,-1.813842035317814,-6.001408411456708,20.40227264197838,9.198721916748154,-3.1045529952189623,2.516250351900431,-6.4268800471774155,-3.928992721711151,15.5249936194884,-37.3820437521497,0.423762915383371,-32.19078549486229,7.438452702007599,3.9106531215911016,-5.803391810059686,-18.16607278058057,-12.934708567174306,37.650267916257825,18.399626634658215,28.387987566484192,32.84470500400204,3.264763010333485,29.641604570251257,-26.030022245300852,-15.56539222043578,-34.5339549736371,-14.81965200410612,33.11719636942832,33.82566546569433,-33.809121092017214,-24.968243932131454,-18.25093762737159,-25.9291128447908,29.884925203974284
