t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
0.0,0.0,32.68554279615329,-32.73145025461982,-10.26064093586786,-1.9004178489787085,-24.378171114655043,-2.698314455882343,1.6105691271282854,-20.73568291641019,-8.066711481714622,-17.40016064920189,39.93840742744907,-20.809495817339066,-11.297480711871941,39.00395649647879,32.03196709916859,36.59272373336782,19.97447200301184,20.2674443933591,17.226908687225258,17.014306516214795,4.360297140520939,-9.696253512058764,11.554729211904233,2.4443854210699603,-16.545785644294906,32.73841010421011,-15.572153993946714,-17.904420473684432,-37.30589731899218,-27.73529634083712,27.57279265287022,-8.287196311336551,38.807618370346134,-28.420866412865976,-27.824159841523436,-31.219666861374602
0.05,0.001001001001001001,32.6888062514128,-32.734723405530346,-10.261669227851185,-1.9006200362613612,-24.38061530875903,-2.6985855871913134,1.6107248326351233,-20.737767759413146,-8.067522116871299,-17.40191428214707,39.94238564784559,-20.811585357647633,-11.298619465510502,39.00784939274424,32.03516422508681,36.59637187744968,19.976458833965477,20.26945750554213,17.228618537093496,17.0160060296449,4.360719047093678,-9.69723307480884,11.555881699131959,2.444621641678297,-16.547455661547502,32.74167647698099,-15.573723949046942,-17.906213655212543,-37.30963944452359,-27.73807255415028,27.575540585569858,-8.288027099745273,38.811486670538386,-28.423721808161197,-27.82694698320287,-31.222804193809218
0.1,0.002002002002002002,32.69205922443796,-32.73823261841763,-10.262744267579123,-1.9008994743655572,-24.382958768472967,-2.6989047339614762,1.610798200742332,-20.739943165174417,-8.068350348998308,-17.403630632952666,39.946251954067,-20.813760011632713,-11.299625981174705,39.011956595960605,32.03858291739402,36.600043869450296,19.978490627853645,20.27154336001056,17.230336230888987,17.01763533289971,4.361210459767434,-9.69827128655323,11.557037610447042,2.444901115559345,-16.549119506935583,32.74493146360606,-15.57515116677281,-17.908023640620875,-37.31343164052658,-27.74085450595612,27.578262838223896,-8.288848091502494,38.81538335039712,-28.42670825926394,-27.829793948812213,-31.225864819010326
0.15000000000000002,0.003003003003003003,32.69530248078595,-32.74197729643288,-10.263865616164365,-1.9012560983733557,-24.385200478417975,-2.6992730628640476,1.610789883186462,-20.742209431265287,-8.069197307841527,-17.4053090701363,39.95000562947466,-20.816020626686555,-11.300499289460332,39.01627702464728,32.04222328335414,36.60374015555739,19.9805673895554,20.27370330856969,17.232060750778,17.019193387813157,4.3617709549172945,-9.699368235042046,11.558197040111768,2.4452238006307976,-16.550776596717238,32.74817422081019,-15.576435584962256,-17.909850067180326,-37.31727370946763,-27.743641635417433,27.580959382123677,-8.289659952453139,38.81930858159814,-28.429825771492187,-27.83270042487894,-31.228848735637904
0.2,0.004004004004004004,32.69853681520732,-32.74595676838953,-10.265032799319995,-1.9016898433021359,-24.387339420820943,-2.699691736850071,1.6107005948791497,-20.744566832723695,-8.070064210376962,-17.406948948952586,39.953646083141535,-20.818368093519442,-11.301238398704658,39.020809472683226,32.04608536533321,36.607461178012905,19.982689181614674,20.275938745487007,17.233791033299315,17.020679105136335,4.362400013687247,-9.70052402281992,11.559360088479227,2.4455896884374058,-16.552426349306174,32.75140395791099,-15.577577207036953,-17.91169255088783,-37.32116544541092,-27.746433400651476,27.583630197127686,-8.290463401718867,38.82326257602808,-28.433074336894446,-27.835666108919405,-31.231755936837008
0.25,0.005005005005005005,32.70176305241374,-32.75017028754301,-10.266245305562146,-1.902200644359946,-24.38937457590344,-2.70016191523878,1.6105311145082701,-20.747015622038266,-8.070952362310765,-17.40854961013038,39.95717285042883,-20.820803346837174,-11.301842294953666,39.02555260818056,32.050169139348796,36.611207374449556,19.984856124908433,20.278251108595818,17.23552596956839,17.02209134324135,4.363097021016881,-9.701738767408905,11.560526861380666,2.445998804252899,-16.554068185673568,32.75461993800979,-15.578576102849373,-17.91355068637455,-37.325106633754665,-27.74922927922133,27.586275271673834,-8.291259212747978,38.827245585866585,-28.43645393220056,-27.838690709738422,-31.234586409975186
0.30000000000000004,0.006006006006006006,32.70498204794892,-32.754617030298874,-10.26750258433585,-1.9027884372493564,-24.39130492227893,-2.7006847538515366,1.6102822851832173,-20.749556029137693,-8.071863159635813,-17.410110378542488,39.96058559360756,-20.823327366061413,-11.302309941969158,39.0305049723196,32.05447451348577,36.61497917721061,19.987068399350225,20.28064188044835,17.237264405491604,17.02342890675169,4.363861264642371,-9.703012601476715,11.56169746944801,2.4464512071285887,-16.555701529716927,32.7578214792106,-15.579432409645348,-17.91542404677049,-37.329097050931786,-27.752028768635903,27.58889460281556,-8.292048214470023,38.831257903677866,-28.439964516628365,-27.841773947708575,-31.23734013635301
0.35000000000000003,0.007007007007007007,32.70819468916424,-32.75929609486014,-10.268804044069308,-1.9034531585206538,-24.393129437358198,-2.701261405188484,1.6099550151189337,-20.75218826138525,-8.072798090243754,-17.41163056181021,39.96388410252572,-20.82594117609161,-11.302640281278741,39.035664978158984,32.0590013261846,36.618777012653226,19.98932624462942,20.283112589516847,17.239005141992447,17.024690545099823,4.364691934070753,-9.704345672989145,11.562872027369362,2.446946989885963,-16.557325808595234,32.76100795586762,-15.580146333140684,-17.917312183524597,-37.33313646407502,-27.75483138685854,27.591488196280366,-8.292831292555407,38.83529986251177,-28.443606029548796,-27.844915555027022,-31.24001709088698
0.4,0.008008008008008008,32.71140189630073,-32.76420649982493,-10.27014905016227,-1.9041947459752218,-24.39484709776269,-2.7018930186449572,1.6095502783528448,-20.75491250357841,-8.073758735591325,-17.41310944884526,39.96706829532099,-20.828645848107055,-11.302832232271594,39.0410309094363,32.06374934440946,36.622601300435804,19.99162996098636,20.285664811441233,17.240746935251366,17.025874951012625,4.365588119526478,-9.705738145345437,11.564050653075025,2.4474862790503655,-16.558940453029585,32.764178799862115,-15.58071814871012,-17.919214626179116,-37.33722463064656,-27.757636672824315,27.59405606654931,-8.293609390780206,38.83937183601469,-28.447378388012627,-27.848115275947634,-31.242617241764098
0.45,0.009009009009009009,32.71460462367914,-32.76934718274667,-10.271536922914684,-1.9050131391199665,-24.396456879745433,-2.7025807407646067,1.6090691154884085,-20.757728917953695,-8.074746772419706,-17.414546308331495,39.970138219178004,-20.83144250040731,-11.302884692342888,39.04660091937575,32.06871826170477,36.62645245278949,19.993979910023622,20.288300170321932,17.242488496961247,17.026980758925127,4.366548810869144,-9.70719019749522,11.565233466851337,2.4480692347226847,-16.560544897568484,32.767333501909455,-15.581148202686407,-17.921130882097053,-37.34136129803222,-27.760444186966108,27.59659823695573,-8.294383512496545,38.84347423855055,-28.45128148414234,-27.851372866986175,-31.24514055006709
0.5,0.01001001001001001,32.717803860999965,-32.774716998669724,-10.27296693540227,-1.9059082796736462,-24.39795775961905,-2.7033257155260695,1.6085126344585785,-20.76063764419708,-8.075763974525657,-17.415940387149018,39.9730940511282,-20.83433229928902,-11.302796537089678,39.05237302952097,32.07390769614991,36.630330873774334,19.996376515553656,20.29102034005649,17.244228494600296,17.02800654332303,4.367572896481261,-9.708702024035604,11.566420590379376,2.448696050385789,-16.562138580816796,32.77047161289711,-15.581436913766964,-17.923060436141533,-37.34554620310032,-27.76325351174965,27.5991147398014,-8.295154722208817,38.84760752533183,-28.4553151823933,-27.854688097096346,-31.24758696936936
0.55,0.011011011011011011,32.72100063475543,-32.78031471865401,-10.274438311306195,-1.9068801121259698,-24.399348714190236,-2.704129084659922,1.607882011302093,-20.763638799460374,-8.07681221458309,-17.417290908743013,39.97593609888958,-20.837316459956806,-11.302566620561048,39.058345128612494,32.0793171882232,36.63423695852032,19.9988202644829,20.293827045718608,17.24596555172424,17.028950817014344,4.368659162124848,-9.710273835286808,11.567612145695295,2.4493669526422774,-16.563720945627345,32.77359274525451,-15.581584774525101,-17.925002750305723,-37.349779071725365,-27.76606425221776,27.601605616488055,-8.29592414725616,38.85177219256086,-28.459479316688853,-27.858060747814466,-31.249956445298515
0.6000000000000001,0.012012012012012012,32.72419600975553,-32.786139028303026,-10.275950222704466,-1.90792858435033,-24.40062872119995,-2.7049919879925257,1.6071784909451543,-20.766732478384274,-8.077893466013764,-17.418597071439912,39.97866480174275,-20.84039624746559,-11.302193775565167,39.06451497153037,32.084946198587424,36.63817109245374,20.001311707732576,20.2967220649782,17.247698248279637,17.02981202933043,4.369806289765573,-9.711905857344668,11.568808254068815,2.450082200879954,-16.565291439253944,32.77669657435557,-15.581592353022346,-17.926957263292056,-37.35405961827675,-27.768876036544043,27.604070917662234,-8.29669297960155,38.85596877758113,-28.46377368743458,-27.861490613370556,-31.252248915067298
0.65,0.013013013013013013,32.7273910907703,-32.79218852631025,-10.277501787833204,-1.9090536482710316,-24.4017967597684,-2.705915563813234,1.6064033879807513,-20.76991875312884,-8.079009804905724,-17.419858046713255,39.98128073143852,-20.84357297769135,-11.301676814035906,39.07088017832386,32.090794105810446,36.64213365050921,20.00385146119628,20.299707229561083,17.24942512094014,17.030588564256664,4.371012856363075,-9.7135983321082,11.57000903479614,2.4508420868612886,-16.56684951346458,32.77978283995472,-15.581460294517937,-17.928923390039323,-37.35838754507258,-27.771688516596406,27.606510703371093,-8.297462477728034,38.86019785903874,-28.468198058417524,-27.86497750076363,-31.254464306970597
