t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46
0.0,0.0,6.367305657051361,14.706995140265722,-8.449074690888768,-26.125330047610532,16.525062385975254,-13.819402299110385,2.2797905642879837,-0.9161165423662887,6.321051137903387,18.09411924782207,43.578531185941536,13.675435021411472,-9.874071186521586,-8.923047856406395,27.126053518117203,37.301938466424225,34.032581214455014,-1.9271428501699461,-16.751721580322005,14.87537740359863,-33.59353359665253,0.39940743840340753,33.10820008614318,14.094363634784452,-9.24407091991761,22.845948966156985,-26.367119055900396,-17.191075107560195,-32.67059548493002,13.12942460472344,13.204596129210982,-33.25959007296942,-24.38853321688219,13.3481788047467,11.498777734785445,0.2859788199579603,-12.016757857786715,-20.52706165995383,-24.46586987961255,-18.367865806604335,33.69776603059049,-2.7778530062396745,-31.96698276371566,-8.84054261488919,14.628278652761706,-19.85076433788336,0.7171491195829461
0.05,0.001001001001001001,6.367927983760606,14.70846241140833,-8.44992602782385,-26.12795268180727,16.526703795882458,-13.820793665230681,2.2800039758808293,-0.916219096988043,6.3216828723276155,18.09592174473145,43.58288625848582,13.676798651259048,-9.875073897987424,-8.923941301337129,27.128757818760555,37.305665024796184,34.03597989563115,-1.927343392379362,-16.753397695926466,14.87685135229241,-33.59690832514612,0.3994469897773595,33.11150812832771,14.095767988781057,-9.245003642279416,22.848218931737687,-26.369770883752917,-17.192809828153568,-32.67387431430862,13.130731464091784,13.205910682728533,-33.26292606563203,-24.39097453345896,13.349498398341913,11.499912295204176,0.2860065271607356,-12.017963661515893,-20.529117610619604,-24.46832062421795,-18.369706028084607,33.701134656728364,-2.778137092151185,-31.97018482950895,-8.841438649597787,14.629729572109776,-19.85275449298518,0.7172194508954454
0.1,0.002002002002002002,6.368489708263851,14.709922146358561,-8.450884654105602,-26.130562431335804,16.528232138489553,-13.822147545772491,2.28011391948315,-0.9162286756985825,6.322177196588891,18.0975865752947,43.587127277856354,13.678153076712901,-9.8760151960438,-8.924652936682248,27.13129880316082,37.30938795515946,34.03932806736656,-1.9276304042393304,-16.755008884770707,14.878298974092933,-33.60035908332424,0.39948661283339304,33.11464502489663,14.097040845079164,-9.245731309408754,22.8504836930945,-26.37224317876116,-17.19451638129304,-32.677061892594374,13.131993091191278,13.207211337104045,-33.26618453776632,-24.393436902789972,13.350732047632093,11.50124285287578,0.28616712646170167,-12.019159065792964,-20.53107671317513,-24.47064731872672,-18.37159779528226,33.704494784682616,-2.7783646764653223,-31.97341159589181,-8.842394080011077,14.631103910330888,-19.854621543320313,0.7174081684502105
0.15000000000000002,0.003003003003003003,6.368990966414839,14.71137482338627,-8.451951060566453,-26.133159826427313,16.529648074340674,-13.823464755940874,2.280120031730957,-0.9161456864851599,6.32253401187907,18.0991128826797,43.591254791139924,13.679498375812342,-9.876894660889295,-8.925183215642363,27.133676918252732,37.313107034835326,34.04262518126794,-1.928004802534143,-16.756554321229626,14.879720874034595,-33.603886746380525,0.39952644756435446,33.117612781883764,14.098182748888936,-9.246254605534384,22.852742898558095,-26.3745356702862,-17.196194575050548,-32.680157930951175,13.133209559659932,13.208498305685394,-33.26936557937016,-24.395920192149333,13.351880071595646,11.502768928294083,0.28646126856688753,-12.02034398492005,-20.53293969891003,-24.47284944982209,-18.37354110416703,33.70784689438148,-2.7785358447005737,-31.976663803530386,-8.843409099406674,14.63240147906851,-19.856365580005765,0.7177153751866978
0.2,0.004004004004004004,6.369431916088272,14.712820910013562,-8.453125724848396,-26.135745318970734,16.530952187050172,-13.8247460580396,2.280021961365145,-0.9159705046269994,6.32275338459684,18.10049986397608,43.595269343580064,13.680834594701173,-9.877711891793876,-8.925532448494321,27.135892585649437,37.31682205907125,34.045870645219786,-1.9284674557871349,-16.758033227806965,14.881117572794814,-33.607492150126134,0.39956660913755915,33.12041330076081,14.099194233610257,-9.246574200929027,22.854996275439113,-26.37664812577581,-17.197844252139234,-32.68316214208046,13.134380898524356,13.209771820924875,-33.272469277089286,-24.398424332737747,13.352942779303959,11.504490055558833,0.2868895525493,-12.021518392224802,-20.53470728482891,-24.474926544681015,-18.375535970219413,33.71119148176096,-2.7786506300567075,-31.979942184950136,-8.844483926673057,14.633622096765317,-19.85798672161731,0.7181411682631473
0.25,0.005005005005005005,6.369812736559254,14.714260863067407,-8.454409111514439,-26.13831928271412,16.53214498362887,-13.825992162147699,2.279819369152902,-0.9157034731137819,6.322835545058969,18.101746769444887,43.59917147607214,13.682161747639539,-9.87846650697804,-8.925700801951939,27.13794620158764,37.32053284106371,34.04906382385238,-1.9290191844122309,-16.75944487462994,14.882489507060626,-33.61117609164167,0.39960718830155006,33.12304837907421,14.100075820684879,-9.246690753273473,22.857243629564334,-26.378580348728185,-17.199465289253915,-32.686074240043915,13.135507092412432,13.211032134544064,-33.27549571367898,-24.40094931824507,13.353920470124782,11.506405781176213,0.2874525260604912,-12.022682319392981,-20.536380173338134,-24.476878170095983,-18.37758242817631,33.71452905851057,-2.778709013820794,-31.983247464914985,-8.845618806982921,14.63476558881136,-19.859485113486897,0.7186856392911904
0.30000000000000004,0.006006006006006006,6.3701336279265,14.71569512874129,-8.455801672183721,-26.140882013466083,16.533226894772326,-13.827203726751591,2.279511927911372,-0.9153449030421069,6.322780886226962,18.102852901846937,43.602961722821725,13.683479817033811,-9.87915814352896,-8.925688298443603,27.139838136853992,37.324239211990346,34.052204038984776,-1.929660760798239,-16.760788578977508,14.88383702986346,-33.61493932981276,0.39964825177275776,33.12551971094951,14.100828019412262,-9.24660490902666,22.859484844928545,-26.380332176817827,-17.201057596443324,-32.68889394009383,13.136588081823819,13.212279517607122,-33.27844496751861,-24.40349520349205,13.354813434017007,11.508515662727824,0.28815068546412914,-12.023835855910304,-20.537959051948434,-24.478703931625578,-18.379680531796282,33.71786015177329,-2.778710925576406,-31.986580360770823,-8.846814012432132,14.635831787669575,-19.860860927031872,0.719348874577369
0.35000000000000003,0.007007007007007007,6.370394810579985,14.717124142665815,-8.457303845689289,-26.143433729296017,16.534198275112356,-13.82838135933223,2.279099322635805,-0.9148950739877245,6.322589962452412,18.103817615853014,43.60664060916253,13.684788753484515,-9.879786457354944,-8.92549481530481,27.141568736692818,37.32794102104873,34.055290570042985,-1.9303929093254695,-16.762063704843364,14.885160410881632,-33.61878258575157,0.3996898426031481,33.127828887457866,14.101451326728956,-9.246317304801774,22.8617198834611,-26.381903480187805,-17.20262111651382,-32.69162095851128,13.137623763458416,13.213514260503102,-33.281317112179494,-24.406062103149605,13.355621951915692,11.510819267409463,0.2889844758916388,-12.024979148612774,-20.539444592992737,-24.480403472774917,-18.381830353644563,33.72118530380068,-2.778656243220269,-31.98994158275179,-8.848069842644334,14.636820532980568,-19.86211435911562,0.7201309553709742
0.4,0.008008008008008008,6.370596524713486,14.718548329988224,-8.458916058257504,-26.145974570732072,16.53505940343305,-13.829525616906704,2.2785812507342316,-0.9143542343514046,6.322263488242838,18.104640317539115,43.610208649530264,13.686088475852255,-9.880351123179361,-8.9251200838839,27.143138320695236,37.33163813549931,34.05832265445315,-1.9312163063144288,-16.763269662534537,14.886459836710067,-33.622706543106084,0.3997319805297702,33.12997739683993,14.101946226951048,-9.245828568748005,22.863948784906295,-26.38329415991186,-17.20415582446428,-32.69425501245237,13.138613990602913,13.214736672837653,-33.28411221604616,-24.408650190533994,13.356346296206274,11.51331617044107,0.28995429121997857,-12.026112401344744,-20.54083745335833,-24.48197647420696,-18.384031984897803,33.72450507156404,-2.778544792789681,-31.993331834247773,-8.849386625341273,14.637731671648652,-19.863245631439035,0.7210319581174273
0.45,0.009009009009009009,6.370739029882312,14.719968105460742,-8.460638723708279,-26.148504600955846,16.5358104828523,-13.83063700652382,2.2779574223705223,-0.91372260167636,6.321802337048356,18.105320463969736,43.613666345589024,13.68737887134164,-9.880851834575072,-8.924563688559543,27.144547182669754,37.33533044071024,34.06129948800976,-1.9321315799065195,-16.76440590830658,14.887735411096848,-33.62671184825956,0.3997746623069481,33.13196662458229,14.10231319147892,-9.245139321937227,22.86617166681693,-26.384504146629048,-17.205661726951906,-32.696795819802794,13.139558573575554,13.215947083234305,-33.28683034199098,-24.411259696476346,13.356986731286879,11.516005953349342,0.29106047397161233,-12.027235874724111,-20.54213827423212,-24.48342265298562,-18.386285535168355,33.72782002632215,-2.778376348103116,-31.99675181203147,-8.85076471687882,14.638565057911102,-19.86425498996201,0.7220519547162374
0.5,0.01001001001001001,6.3708226046063245,14.721383873537766,-8.462472243675338,-26.151023805992956,16.536451640969787,-13.83171598571321,2.2772275609175066,-0.913000362935176,6.321207540068115,18.105857562872178,43.61701418450698,13.688659795603105,-9.881288304040257,-8.923825065668748,27.14579559049438,37.3390178402018,34.06422022521885,-1.93313930987686,-16.76547194403619,14.888987155146124,-33.630799110422046,0.39981786202169517,33.13379785334226,14.102552678463232,-9.244250179754477,22.868388724660498,-26.385533399352894,-17.207138861788824,-32.69924309904111,13.140457280229253,13.217145839045301,-33.28947154710193,-24.413890908265138,13.357543514217706,11.518888202124584,0.29230331513673646,-12.02834988601409,-20.5433476808575,-24.484741761851506,-18.388591132347795,33.73113075314632,-2.7781506302155146,-32.00020220644343,-8.852204502748666,14.639320553392562,-19.865142704353786,0.7231910127823967
0.55,0.011011011011011011,6.3708475460182115,14.72279602848185,-8.46441700784589,-26.153532094898697,16.536982929982223,-13.832762962887486,2.2763914035216257,-0.9121876747842241,6.32048028507406,18.106251172404647,43.6202526373783,13.689931072852602,-9.881660263116403,-8.922903502344488,27.146883785950237,37.34270025568846,34.06708397961621,-1.9342400273795328,-16.766467316932122,14.890215007486992,-33.634968901616325,0.3998615313927699,33.135472262716554,14.102665132430738,-9.243161753290702,22.87060023203771,-26.386381904456325,-17.208587297469325,-32.70159656911125,13.14130983651318,13.21833330597174,-33.292035882463125,-24.41654416866028,13.358016895456446,11.521962505253539,0.29368305391781985,-12.029454809101113,-20.54446628230092,-24.485933588531008,-18.390948922469185,33.73443785040294,-2.7778673066888864,-32.003683701533454,-8.853706398045631,14.639998027146552,-19.86590906747092,0.7244491959098907
