t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0.0,0.0,-3.4352964403579547,0.5039681259753805,33.23391040517417,14.398900065880614,-20.901383765533797,-28.696624512632756,21.055862499926025,10.331681055716356,-7.80993947206168,5.137693205080429,7.804903603006674,-30.44960445506836,0.07069877216887259
0.05,0.001001001001001001,-3.4356517733430274,0.504003578970877,33.23722404141908,14.400326764248588,-20.9034863183877,-28.699496506677846,21.05795620883063,10.332699791169581,-7.810733491975889,5.138198886477891,7.805681169525816,-30.452656756113456,0.07070349312942771
0.1,0.002002002002002002,-3.436156953958622,0.5040300468018324,33.24052812162714,14.40172888796497,-20.90547923920041,-28.702431901560722,21.06012249745647,10.33366276884245,-7.811515158114737,5.13866508563464,7.806522620029979,-30.45570041923864,0.07079273098962247
0.15000000000000002,0.003003003003003003,-3.4368119633814684,0.5040478098515936,33.24382212134812,14.403106567642816,-20.90736265552277,-28.70542985833212,21.06236095108442,10.334569797249204,-7.812284373496369,5.139091651505922,7.807427975054207,-30.458735325963254,0.07096639023368319
0.2,0.004004004004004004,-3.437616828733525,0.5040571592645504,33.24710550332554,14.404459952345015,-20.909136693345417,-28.708489508841506,21.064671140218636,10.335420684747614,-7.813041047351318,5.139478447441212,7.808397234337235,-30.461761342942218,0.07122438680816075
0.25,0.005005005005005005,-3.4385716230640213,0.5040583968944534,33.25037771750118,14.405789209437602,-20.910801476909896,-28.71160995584606,21.06705262052605,10.33621523970511,-7.813785095219904,5.139825351023358,7.8094303766622915,-30.464778321658397,0.07156664822221172
0.30000000000000004,0.006006006006006006,-3.439676465280953,0.5040518352657581,33.25363820104603,14.407094524429196,-20.912357128540766,-28.714790273145695,21.069504932774933,10.336953270672081,-7.814516439048572,5.140132253918335,7.81052735967082,-30.4677860981267,0.07199311363951258
0.35000000000000003,0.007007007007007007,-3.4409315200317256,0.5040377975475069,33.256886378418244,14.408376100796525,-20.913803768498685,-28.71802950574523,21.072027602773353,10.337634586562311,-7.815235007285095,5.140399061735837,7.811688119649155,-30.47078449260992,0.07250373396169636
0.4,0.008008008008008008,-3.442336997532419,0.5040166175392126,33.26012166144836,14.409634159796054,-20.915141514854533,-28.721326670044753,21.07462014130823,10.33825899684046,-7.815940734972567,5.140625693900918,7.812912571288164,-30.47377330934624,0.07309847190309263
0.45,0.009009009009009009,-3.443893153344921,0.5039886396681624,33.26334344945202,14.410868940261675,-20.916370483384508,-28.7246807540593,21.077282044085862,10.33882631171653,-7.81663356384212,5.140812083536836,7.814200607415908,-30.476752336288612,0.07377730205644119
0.5,0.01001001001001001,-3.4456002881009624,0.5039542189975114,33.26655112937062,14.412080698388452,-20.91749078748622,-28.728090717668714,21.080012791674626,10.339336342347242,-7.81731344240428,5.140958177359255,7.8155520987033675,-30.479721344856056,0.07454021094913801
0.55,0.011011011011011011,-3.447458747171849,0.5039137212444846,33.26974407593988,14.41326970750239,-20.918502538115735,-28.73155549289876,21.08281184945064,10.339788901044251,-7.817980326038883,5.141063935581924,7.816966893343311,-30.482680089697137,0.07538719708945762
0.6000000000000001,0.012012012012012012,-3.449468920282475,0.5038675228079628,33.272921651886875,14.414436257816192,-20.91940584374555,-28.73507398423431,21.08567866754715,10.340183801489125,-7.818634177083493,5.141129331833924,7.8184448167024,-30.485628308465902,0.07631827100208005
0.65,0.013013013013013013,-3.4516312410679673,0.5038160108046669,33.27608320815533,14.415580656170986,-20.92020081034343,-28.73864506896545,21.08861268080836,10.34052085895499,-7.819274964920215,5.141154353088557,7.81998567094663,-30.488565721610613,0.07733345525213152
0.7000000000000001,0.014014014014014014,-3.4539461865710868,0.5037595831131125,33.27922808415965,14.416703225763984,-20.920887541372064,-28.742267597567274,21.091613308748446,10.340799890534768,-7.819902666060847,5.141138999603911,7.821589234640259,-30.49149203217571,0.07843278445682653
0.75,0.015015015015015015,-3.4564142766782893,0.5036986484244432,33.282355608067554,14.417804305862017,-20.921466137809478,-28.745940394114072,21.094679955516437,10.341020715375905,-7.820517264230283,5.141083284875144,7.823255262318397,-30.494406925617472,0.0796163052836745
0.8,0.016016016016016016,-3.459036073492115,0.5036336262991999,33.2854650971115,14.418884251500936,-20.92193669819012,-28.749662256728513,21.097812009867642,10.341183154921493,-7.8211187504480755,5.140987235598452,7.82498348403344,-30.497310069633947,0.08088407643408647
0.8500000000000001,0.017017017017017015,-3.461812180637351,0.5035649472290228,33.288555857928834,14.419943433170811,-20.922299318666507,-28.753431958066372,21.101008845142307,10.341287033157686,-7.821707123108097,5.140850891646722,7.8267736048756085,-30.500201114009773,0.0822361686110864
