t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8
0.0,0.0,-3.6917802199820664,13.874345544998237,2.797829866257319,-29.033304385625556,5.3623247063440695,-15.697073339834803,12.501128859651658,18.266333745234988,-3.6677342649198454
0.05,0.001001001001001001,-3.6921560971953706,13.875728793832067,2.7980987514230486,-29.036209415850262,5.3628458068384095,-15.698649272712274,12.502371439502374,18.26814864404146,-3.668108137755453
0.1,0.002002002002002002,-3.6924935602832107,13.877108445451462,2.798367795329346,-29.039138024182005,5.363358215872046,-15.700269080287832,12.503612348766408,18.2700067631659,-3.668482391708114
0.15000000000000002,0.003003003003003003,-3.692792878323719,13.878484277066969,2.798636354890485,-29.042089710616324,5.363862083600895,-15.70193247626338,12.504851777812481,18.2719085604805,-3.668857476523912
0.2,0.004004004004004004,-3.693054337478902,13.879856059836513,2.798903785170616,-29.04506396883738,5.364357558779974,-15.703639157528405,12.506089915930692,18.273854503626612,-3.6692338473757244
0.25,0.005005005005005005,-3.6932782411459595,13.881223558872406,2.7991694395547686,-29.048060286488095,5.3648447890090125,-15.705388804387882,12.507326951604721,18.275845070378356,-3.6696119652733366
0.30000000000000004,0.006006006006006006,-3.6934649101065906,13.882586533253521,2.799432669921368,-29.05107814544533,5.365323920979598,-15.70718108080009,12.508563072784673,18.277880749016173,-3.669992297479332
0.35000000000000003,0.007007007007007007,-3.693614682674236,13.883944736042729,2.7996928268159085,-29.05411702209997,5.365795100724065,-15.709015634624455,12.509798467160753,18.279962038710526,-3.67037531793133
0.4,0.008008008008008008,-3.69372791483918,13.885297914309756,2.799949259625405,-29.057176387641753,5.366258473866308,-15.710892097879462,12.511033322437974,18.28208944991607,-3.6707615076711333
0.45,0.009009009009009009,-3.693804980411455,13.886645809159576,2.8002013167532476,-29.06025570834868,5.366714185874748,-15.71281008701073,12.512267826612097,18.28426350477655,-3.6711513552813675
0.5,0.01001001001001001,-3.6938462711614806,13.887988155766452,2.8004483457940723,-29.063354445880833,5.367162382317634,-15.714769203169318,12.513502168246985,18.286484737540675,-3.6715453573302
0.55,0.011011011011011011,-3.693852196958367,13.889324683413781,2.8006896937082537,-29.066472057578437,5.3676032091209205,-15.716769032500311,12.514736536753588,18.288753694989285,-3.6719440188247283
0.6000000000000001,0.012012012012012012,-3.693823185905826,13.890655115539845,2.8009247069956213,-29.069607996763974,5.368036812828921,-15.718809146441762,12.515971122670747,18.291070936874057,-3.672347853673647
0.65,0.013013013013013013,-3.6937596844756144,13.891979169789607,2.8011527318679894,-29.07276171304816,5.3684633408679865,-15.720889102034047,12.517206117948017,18.293437036368008,-3.6727573851598048
0.7000000000000001,0.014014014014014014,-3.6936621576384585,13.893296558072679,2.8013731144200866,-29.0759326526396,5.368882941813437,-15.723008442239674,12.518441716230722,18.29585258052807,-3.6731731464232786
0.75,0.015015015015015015,-3.6935310889923896,13.894606986627585,2.8015852007984683,-29.07912025865792,5.36929576565999,-15.725166696273595,12.519678113147434,18.29831817077001,-3.6735956809555983
0.8,0.016016016016016016,-3.693366980888444,13.895910156092457,2.8017883373679786,-29.082323971450155,5.3697019640959445,-15.727363379944046,12.5209155066001,18.30083442335592,-3.67402554310577
0.8500000000000001,0.017017017017017015,-3.69317035455367,13.89720576158229,2.8019818708753332,-29.085543228910204,5.370101690781392,-15.729597996003971,12.522154097057014,18.30340196989456,-3.6744632985987584
0.9,0.018018018018018018,-3.692941750211397,13.89849349277289,2.802165148609378,-29.088777466801144,5.370495101630711,-15.73187003451301,12.523394087848862,18.306021457854794,-3.6749095250670964
0.9500000000000001,0.01901901901901902,-3.692681727198725,13.89977303399165,2.8023375185575836,-29.09202611908015,5.370882355099649,-15.734178973210105,12.524635685468052,18.308693551092336,-3.6753648125963077
1.0,0.02002002002002002,-3.6923908640812044,13.9010440643153,2.802498329558319,-29.09528861822582,5.371263612477281,-15.736524277896686,12.52587909987156,18.311418930390076,-3.675829764284838
1.05,0.02102102102102102,-3.6920697587646694,13.902306257674756,2.8026469314484483,-29.09856439556771,5.37163903818315,-15.738905402830461,12.527124544787503,18.314198294012176,-3.6763049968192067
1.1,0.022022022022022022,-3.6917190286042154,13.903559282967223,2.8027826752057914,-29.101852881617777,5.3720088000699215,-15.741321791129758,12.528372238025707,18.317032358272193,-3.6767911410650993
