t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.0,0.0,14.90595797691707,-3.42184421445496,-22.94461913793362,-4.763529527952873,-30.290243762075168,32.20846435789534,4.607413668332043,-2.672099552385141,-15.097691477247478,-36.4858170753114,19.318174130009837,2.800916978093186,20.40208566912932,22.235578235107994
0.05,0.001001001001001001,14.907439922316511,-3.4221871151901633,-22.94691926616271,-4.764009385052906,-30.293283604936626,32.21168263244392,4.607873305038452,-2.672381543704407,-15.099210100681619,-36.489466882119736,19.320094596212233,2.801194580830074,20.40412194628666,22.237797182844467
0.1,0.002002002002002002,14.908993491557984,-3.4224959069921352,-22.949169345326325,-4.764521172282821,-30.29627516535013,32.21494973189649,4.608322692032258,-2.672761049731209,-15.100920398963671,-36.493172340018475,19.322085126877578,2.8014301922248537,20.406216231517472,22.24006418068228
0.15000000000000002,0.003003003003003003,14.910618513328416,-3.4227705950412446,-22.95136937510014,-4.765065518907758,-30.299218397392647,32.21826598709544,4.60876200496053,-2.673238347103198,-15.102822546584855,-36.4969324130539,19.32414565765056,2.8016239957551856,20.408368936870584,22.24237836564717
0.2,0.004004004004004004,14.912314792746074,-3.423011199014212,-22.953519355396573,-4.765643048710056,-30.302113250759493,32.22163177522395,4.609191414145977,-2.6738137160165762,-15.104916761192477,-36.500746018500465,19.326276143317592,2.801776189329539,20.410580498373836,22.244738804577036
0.25,0.005005005005005005,14.914082110839274,-3.423217753133233,-22.955619286321756,-4.766254379723392,-30.30495967052327,32.22504751988132,4.609611084371758,-2.6744874402209726,-15.10720330265565,-36.50461202711778,19.328476557632225,2.801886985176247,20.412851375510886,22.247144494408495
0.30000000000000004,0.006006006006006006,14.91592022397884,-3.423390306222058,-22.95766916817652,-4.766900123955329,-30.30775759689441,32.22851369117702,4.610021174626739,-2.675259807023573,-15.109682471990961,-36.50852926342623,19.330746893145257,2.80195660971695,20.415182050665454,22.24959436250297
0.35000000000000003,0.007007007007007007,14.9178288632648,-3.423528921769057,-22.95966900150158,-4.767580887098299,-30.310506964983688,32.23203080584115,4.610421837810823,-2.6761311073017375,-15.112354610145758,-36.512496506002,19.333087161039735,2.801985303424539,20.417573028531233,22.25208726701399
0.4,0.008008008008008008,14.919807733867888,-3.4236336779972936,-22.9616187871672,-4.768297268229039,-30.31320770456713,32.23559942734885,4.610813220399924,-2.6771016355233144,-15.115220096636355,-36.51651248779206,19.335497390971117,2.8019733206657214,20.420024835485634,22.25462199729741
0.45,0.009009009009009009,14.92185651432648,-3.423704667941605,-22.963518526507553,-4.769049859496503,-30.31585973985393,32.239220166056064,4.611195462070151,-2.6781716897737913,-15.118279348038161,-36.52057589644984,19.337977630912746,2.801920929528338,20.42253801892534,22.257197274366415
0.5,0.01001001001001001,14.923974855799678,-3.4237419995326883,-22.965368221500164,-4.769839245798261,-30.318462989258045,32.24289367934359,4.611568695280702,-2.6793415717893807,-15.121532816324333,-36.52468537469205,19.340527947006798,2.8018284116335694,20.425113146561596,22.25981175139314
0.55,0.011011011011011011,14.926162381277326,-3.4237457956881574,-22.967167874990782,-4.770666004445395,-30.321017365174356,32.24662067176639,4.611933044814977,-2.680611586995061,-15.124980987049275,-36.528839520677266,19.34314842342081,2.8016960619331828,20.42775080567299,22.262464014258782
0.6000000000000001,0.012012012012012012,14.928418684747891,-3.4237161944105376,-22.96891749096408,-4.7715307048158975,-30.323522773760427,32.25040189520471,4.612288627279392,-2.6819820445465274,-15.12862437737298,-36.53303688840678,19.345839162209852,2.801524188491967,20.430451602313397,22.265152582154176
0.65,0.013013013013013013,14.930743330325186,-3.4236533488921355,-22.970617074860638,-4.772433907996574,-30.325979114724923,32.25423814901341,4.612635550559326,-2.6834532573749366,-15.13246353392187,-36.53727598814806,19.348600283184375,2.8013131122555253,20.433216160472696,22.267875908232778
0.7000000000000001,0.014014014014014014,14.933135851335113,-3.423557427626713,-22.97226663394065,-4.77337616641344,-30.328386281124047,32.25813028016547,4.612973913231674,-2.6850255422332197,-15.13649903048158,-36.54155528688145,19.351431923783682,2.801063166803595,20.436045121187686,22.27063238031804
0.75,0.015015015015015015,14.935595749363696,-3.4234286145278703,-22.97386617769487,-4.774358023450608,-30.33074415916737,32.262079183385595,4.613303803933432,-2.6866992197426742,-15.140731465516795,-36.545873208770224,19.354334238954962,2.8007746980890675,20.438939141600624,22.273420321667196
0.8,0.016016016016016016,14.938122493267839,-3.4232671090540365,-22.975415718303243,-4.775380013057642,-30.33305262803465,32.266085801269355,4.613625300685757,-2.6884746144384137,-15.145161459513043,-36.55022813565455,19.35730740103773,2.8004480641628975,20.441898893962723,22.276237991793437
0.8500000000000001,0.017017017017017015,14.940715518150434,-3.423073126339929,-22.97691527114171,-4.776442659345368,-30.335311559705342,32.27015112438302,4.613938470172923,-2.69035205481216,-15.149789652135146,-36.5546184075695,19.36035159965348,2.8000836348850875,20.444925064579834,22.279083587348538
0.9,0.018018018018018018,14.943374224301602,-3.4228468973343458,-22.9783648553377,-4.777546476170094,-30.33752081880267,32.27427619133907,4.614243366975637,-2.6923318733507373,-15.15461669919682,-36.55904232328744,19.363467041600277,2.7996817916219445,20.44801835269754,22.281955243067895
0.9500000000000001,0.01901901901901902,14.946097976108085,-3.422588668944114,-22.979764494374695,-4.778691966706223,-30.339680262454234,32.278462088841835,4.614540032758153,-2.6944144065684967,-15.159643269435769,-36.56349814088497,19.366653950751946,2.7992429269298102,20.45117946932284,22.28485103277999
1.0,0.02002002002002002,14.94888610093299,-3.422298704184018,-22.981114216746363,-4.779879623007209,-30.341789740171354,32.282709951697534,4.614828495408674,-2.6965999950317623,-15.164870041088525,-36.567984078334526,19.369912567961446,2.798767444225467,20.45440913597955,22.287768970482258
1.05,0.02102102102102102,14.951737887968362,-3.4219772823324863,-22.982414056660517,-4.781109925554806,-30.343849093749366,32.287020962782584,4.615108768132513,-2.69888898337324,-15.170297698259219,-36.57249831412093,19.373243150967948,2.7982557574434304,20.457708083394596,22.29070701148529
1.1,0.022022022022022022,14.954652587063284,-3.421624699092818,-22.9836640547933,-4.782383342796564,-30.345858157191362,32.29139635296365,4.6153808484975585,-2.701281720294182,-15.175926927076413,-36.577038987882744,19.37664597430702,2.7977082906803417,20.461077050112404,22.293663053627274
1.1500000000000001,0.023023023023023025,14.957629407530522,-3.4212412667596825,-22.984864259093758,-4.783700330671504,-30.347816756657885,32.29583740096267,4.615644717431584,-2.7037785585519174,-15.181758411632204,-36.581604201078704,19.380121329223265,2.7971254778266696,20.464516781034526,22.296634938560576
1.2000000000000002,0.024024024024024024,14.960667516934954,-3.420827314390627,-22.98601472563892,-4.78506133212391,-30.34972471044532,32.30034543315955,4.615900338171008,-2.7063798549302036,-15.187792829697903,-36.5861920176791,19.383669523584654,2.7965077621859487,20.468028025881846,22.29962045311218
1.25,0.025025025025025023,14.963766039867423,-3.420383187982273,-22.987115519539422,-4.786466776605169,-30.351581828995744,32.30492182332508,4.616147655160738,-2.7090859701896517,-15.194030848210703,-36.59080046488221,19.38729088179771,2.795855596081764,20.471611537576763,22.30261733071984
1.3,0.026026026026026026,14.966924056707892,-3.4199092506508846,-22.988166715895485,-4.787917079563578,-30.353387914941216,32.309567992275994,4.616386592904787,-2.7118972689953,-15.200473118526052,-36.5954275338556,19.39098574472255,2.7951694404527117,20.475268070542807,22.305623252945523
1.35,0.02702702702702703,14.970140602382207,-3.419405882816939,-22.989168400803017,-4.789412641922039,-30.355142763185537,32.31428540744396,4.616617054767428,-2.714814119818199,-15.207120271430727,-36.600071180502475,19.394754469586744,2.7944497644355564,20.478998378919407,22.308635851067777
1.4000000000000001,0.028028028028028028,14.973414665117069,-3.41887348239332,-22.990120672409297,-4.790953849543562,-30.356846161026613,32.3190755823498,4.61683892172468,-2.7178368948076708,-15.213972911912007,-36.60472932625277,19.39859742989684,2.793697044936813,20.482803214689675,22.31165270775452
1.4500000000000002,0.029029029029029027,14.97674518519826,-3.418312464976709,-22.991023642017623,-4.792541072684487,-30.35849788832269,32.323940075973894,4.617052051066025,-2.7209659696306825,-15.221031613678852,-36.60939985887906,19.402515015346182,2.792911766192979,20.486683325719298,22.314671358817613
1.5,0.03003003003003003,14.980131053737498,-3.4177232640417268,-22.991877435239974,-4.794174665435333,-30.360097717705735,32.328880492013475,4.617256275046306,-2.7242017232745575,-15.228296913431569,-36.61408063333711,19.4065076317177,2.792094419319654,20.490639453704972,22.317689295050545
1.55,0.031031031031031032,14.983571111453767,-3.417106331137339,-22.99268219319652,-4.795854965149202,-30.361645414845338,32.33389847801702,4.61745139948785,-2.7275445378090186,-15.235769304877211,-36.618769472631065,19.410575700780047,2.7912455018497773,20.494672332031065,22.32070396415032
1.6,0.03203203203203203,14.987064147475339,-3.4164621360850043,-22.993438073760572,-4.79758229185763,-30.363140738766592,32.33899572438588,4.617637202332955,-2.7309947981033225,-15.243449232488695,-36.62346416870311,19.414719660175447,2.7903655172612267,20.49878268353362,22.32371277272461
1.6500000000000001,0.03303303303303303,14.990608898169173,-3.415791167178008,-22.99414525284718,-4.799356947673828,-30.364583442225296,32.344173963232805,4.617813432146963,-2.7345528914940163,-15.251337085006675,-36.62816248334755,19.41893996329747,2.789454974494027,20.502971218171254,22.326713088385013
1.7000000000000002,0.03403403403403403,14.994204046004793,-3.4150939313813806,-22.99480392574328,-4.8011792161832165,-30.365973272143986,32.34943496708686,4.617979806572245,-2.7382192073986014,-15.259433188684207,-36.63286214914929,19.423237079156717,2.7885143874574223,20.50723863060295,22.329702241927123
1.75,0.035035035035035036,14.997848218460183,-3.4143709545317615,-22.99541430847697,-4.803049361821195,-30.367309970112164,32.3547805474341,4.618136010733549,-2.7419941368701597,-15.26773780027553,-36.63756087044659,19.427611492232405,2.787544274527081,20.511585597673292,22.332677529597905
1.8,0.036036036036036036,15.001539986977704,-3.4136227815365237,-22.995976639223013,-4.8049676292380825,-30.368593272954055,32.36021255308313,4.618281695595245,-2.7458780720877582,-15.276251099771635,-36.6422563243182,19.432063702307524,2.7865451580327125,20.516012775806377,22.33563621545072
