t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
0.0,0.0,9.986831109338645,-31.44026153271215,-15.028560086334384,5.391246180406473,-8.175428326674597,2.1659668759145183,-36.32585379061618,-25.4648826836286,-25.895949041187084,21.88661711862601,-6.818977887558465,-0.16501421254103468,18.81154578926373,15.048129350212612,13.585258682959912,19.719880518359325,26.253432964380693,21.55041081249231,-18.930340629386297,15.528748570448023
0.05,0.001001001001001001,9.98781490953017,-31.443408848212943,-15.030063951651986,5.391779491359615,-8.176261342303713,2.1661819101044224,-36.329495933876466,-25.467437503345135,-25.89854622040971,21.888792817980725,-6.819671645063255,-0.16503683968439764,18.813423176856386,15.049631718751419,13.586605831099062,19.721838146263483,26.256050877399826,21.552555195659224,-18.932246256851816,15.530294248158548
0.1,0.002002002002002002,9.988706526159897,-31.446578594929797,-15.031496078088507,5.392365129208534,-8.177084060741844,2.166395464321718,-36.33308943100715,-25.470053680127037,-25.901054089843086,21.890988938744457,-6.820333012337077,-0.1650367966271209,18.815250682233636,15.051151016039851,13.587958128988593,19.72380262306058,26.25865880979453,21.55461949176652,-18.934195004724213,15.531823719870983
0.15000000000000002,0.003003003003003003,9.989506020375977,-31.449769905457032,-15.032856788622594,5.39300272393461,-8.177896547371136,2.1666079740685205,-36.33663415036789,-25.472730992030627,-25.903472578485314,21.893205893085888,-6.820962607861389,-0.16501469528226806,18.81702729341659,15.052687733705918,13.5893157016424,19.725774220645445,26.261256443137682,21.55660394588925,-18.936186976980014,15.533337074319446
0.2,0.004004004004004004,9.99021345499114,-31.452981915735027,-15.03414638200218,5.393691899843289,-8.178698867074253,2.1668198512661685,-36.340129969326796,-25.47546919552246,-25.90580163238837,21.895444085411555,-6.821561043536467,-0.1649711627634881,18.818752026423816,15.054242347300214,13.590678671724337,19.727753207343223,26.263843463626625,21.55850880611129,-18.93822226562912,15.534834401699962
0.25,0.005005005005005005,9.990828894480012,-31.45621376585856,-15.0353651328955,5.394432275185011,-8.179491084376334,2.1670314846123486,-36.34357677384662,-25.478268025272442,-25.908041214578198,21.897703912696013,-6.822128925032807,-0.16490684108611628,18.8204239253905,15.05581531655666,13.592047159462167,19.729739847761813,26.266419562191896,21.560334323250427,-18.940300950846726,15.536315793969916
0.30000000000000004,0.006006006006006006,9.991352404982742,-31.459464600873222,-15.036513292039219,5.395223461784504,-8.180273263586015,2.167243239925171,-36.346974458081654,-25.481127193954055,-25.910191304973022,21.899985764811905,-6.822666852137332,-0.16482238685717857,18.822042062677713,15.057407085651842,13.59342128256337,19.73173440263983,26.268984434602025,21.562080750593392,-18.942423101107032,15.537781345139697
0.35000000000000003,0.007007007007007007,9.991784054315014,-31.46273357155887,-15.037591086383667,5.396065064678671,-8.181045468935523,2.1674554604743825,-36.35032292398539,-25.48404639205269,-25.912251900300838,21.9022900248601,-6.823175419094202,-0.16471847095489556,18.82360553897203,15.059018083463082,13.594801156132862,19.733737128689995,26.271537781564295,21.563748343641336,-18.944588773318674,15.53923115155645
0.4,0.008008008008008008,9.992123911984505,-31.466019835199173,-15.038598719235134,5.396956681763295,-8.181807764719803,2.167668467299915,-36.35362208092932,-25.48702528768298,-25.914223014016866,21.904617069500116,-6.823655214940069,-0.16459577819828375,18.825113483375805,15.060648723825421,13.596186892592677,19.735748278437807,26.27407930882143,21.56533735986615,-18.946798012961857,15.540665312179833
0.45,0.009009009009009009,9.99237204921384,-31.469322556336223,-15.039536370395227,5.397897903448794,-8.18256021543465,2.1678825595179805,-36.35687184533297,-25.490063526416105,-25.916104676221842,21.90696726928093,-6.824106823833621,-0.16445500700745644,18.826565053488377,15.062299405787657,13.597578601603653,19.737768100055455,26.27660872724416,21.566848058478126,-18.949050854227103,15.542083928849703
0.5,0.01001001001001001,9.992528538970074,-31.472640907509348,-15.040404196297304,5.398888312325315,-8.183302885913777,2.1680980146149382,-36.360072140305306,-25.493160731118024,-25.917896933581932,21.909340988972364,-6.8245308253792585,-0.16429686905522772,18.827959435478448,15.063970513867572,13.598976389989174,19.739796837190795,26.27912575291955,21.56828070020532,-18.95134732015557,15.54348710654567
0.55,0.011011011011011011,9.992593456000746,-31.47597406997712,-15.041202330139996,5.399927482837409,-8.184035841464777,2.1683150887291722,-36.36322289529772,-25.496316501799566,-25.91959984925104,21.911738587897183,-6.824927794944767,-0.16412208891062532,18.82929584414795,15.065662418306543,13.600380361661019,19.74183472879134,26.2816301072351,21.569635547084992,-18.953687422780842,15.544874953638463
0.6000000000000001,0.012012012012012012,9.992566876876506,-31.479321234421754,-15.041930882017848,5.401014980968594,-8.18475914800387,2.168534016921225,-36.36632404576864,-25.499530415479352,-25.92121350279619,21.91416042026402,-6.825298303972861,-0.16393140367491835,18.830573522987606,15.067375475323653,13.60179061754734,19.743882008923084,26.28412151695848,21.570912862267487,-18.956071163272128,15.546247582133038
0.65,0.013013013013013013,9.992448880040337,-31.48268160163499,-15.042589939049147,5.402150363936099,-8.185472872189369,2.1687550134324503,-36.36937553285996,-25.502802026060508,-25.92273799012674,21.916606835501252,-6.82564292028647,-0.16372556261076635,18.831791744224454,15.069110027369476,13.603207255522829,19.745938906584094,26.286599714312903,21.572112909832867,-18.958498532078757,15.54760510790343
0.7000000000000001,0.014014014014014014,9.992239545863349,-31.486054383184666,-15.043179565500965,5.403333179896086,-8.18617708155373,2.168978271932453,-36.37237730308521,-25.506130864222072,-25.92417342342803,21.919078178591942,-6.82596220838765,-0.16350532676509552,18.832949808861553,15.070866403379696,13.604630370341091,19.748005645512702,26.289064437048047,21.573235954620586,-18.960969509075888,15.548947650919281
0.75,0.015015015015015015,9.991938956707145,-31.489438802061166,-15.043699802911506,5.404562967659684,-8.18687184463409,2.1692039657555995,-36.37532930802968,-25.50951643732608,-25.925519931100048,21.92157479040994,-6.826256729750013,-0.16327146858630612,18.834047046710115,15.072644919028704,13.60606005356928,19.750082443990195,26.291515428506457,21.574282262072483,-18.963484063711306,15.550275335464072
0.8,0.016016016016016016,9.991547196992734,-31.49283409330302,-15.044150670209854,5.405839256420134,-8.187557231101142,2.1694322481268826,-36.3782315040625,-25.512958229341237,-25.926777657701763,21.924097008057256,-6.826527043104575,-0.163024771536413,18.83508281641422,15.074445876983335,13.607496393525002,19.752169514637853,26.29395243768539,21.575252098089372,-18.966042155153197,15.551588290345006
0.8500000000000001,0.017017017017017015,9.991064353275942,-31.496239504600947,-15.044532163833196,5.407161565491388,-8.18823331188621,2.169663252377449,-36.38108385206066,-25.516455700784075,-25.92794676390157,21.92664516520272,-6.826773704718908,-0.1627660296987184,18.836056505468353,15.076269567156912,13.608939475215541,19.75426706420821,26.296375219294045,21.576145728901388,-18.968643732438768,15.552886649094594
0.9,0.018018018018018018,9.990490514329291,-31.499654296879612,-15.044844257841653,5.408529404058483,-8.188900159306371,2.169897092150086,-36.383886317145056,-25.520008288678536,-25.929027426434363,21.929219592422104,-6.826997268669521,-0.16249604738161139,18.83696753022789,15.07811626696376,13.610389380279406,19.756375293370375,26.298783533806112,21.576963420952378,-18.971288734623602,15.554170550163931
