t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
0.0,0.0,-27.872336223375733,-22.802629458518805,3.5215664646446765,36.950418746961915,21.058180956857665,17.13153777041415,-28.497870918526456,5.431907964605199,-13.687775710202846,27.280038947487636,-3.9373677722989493,-0.11961470856698027,-12.730517488580968,-17.585879152270778,-1.2951421676741965,-5.071293682206714,8.93381803688306,40.21140273519936,15.601877153054836,17.494050447763996,-18.70199609010291,-14.367187990633271,2.2153352453936748,-27.74643872480933
0.05,0.001001001001001001,-27.875133787385764,-22.804911026231295,3.52191664956759,36.95411110947695,21.060273240668884,17.13325041540609,-28.500726071504854,5.432445049034662,-13.689146483191488,27.28276349866793,-3.937767203949339,-0.11962874755900144,-12.731798889090404,-17.587640197259446,-1.2952775079589036,-5.0718112051815565,8.934703306311745,40.2154131134085,15.603430767131236,17.495789521917434,-18.703870024094115,-14.368626528158538,2.2155540745732387,-27.74922869310133
0.1,0.002002002002002002,-27.878070770930865,-22.80723516717822,3.5222253799564536,36.95777801619973,21.06246107578594,17.134892105916716,-28.50350225319161,5.4330036974437395,-13.690512212329766,27.285464700509134,-3.9382399849666174,-0.11952988866567198,-12.733071590991262,-17.589371422098136,-1.2954545210830022,-5.072382507092378,8.935697583890821,40.219483693853356,15.605075513623389,17.49751002122768,-18.705762095939804,-14.370116585589113,2.21587777599651,-27.7521361828488
0.15000000000000002,0.003003003003003003,-27.88114655040542,-22.809602792721783,3.522492817410232,36.96141984215008,21.064744837621284,17.136462896196548,-28.506198868262,5.433584047492973,-13.691873171397411,27.288142995657328,-3.9387866106804785,-0.1193186893156865,-12.734335979719125,-17.591072478274814,-1.2956732711790766,-5.073007929387394,8.936801080547673,40.22361431158071,15.606811056128162,17.499212079831633,-18.707671875316933,-14.371658204219605,2.216306049642302,-27.75516121188098
0.2,0.004004004004004004,-27.884360436899847,-22.812014828597317,3.522719153487634,36.96503697805016,21.067124918943502,17.137962804434885,-28.508815380420664,5.434186226053373,-13.69322964547801,27.29079881670874,-3.9394076003918235,-0.11899569497452483,-12.735592444950354,-17.592742999218164,-1.2959338446299429,-5.073687807595577,8.938014010606105,40.22780480391854,15.60863702357964,17.500895824495473,-18.70959890850698,-14.373251422275084,2.216838619931788,-27.758303784773336
0.25,0.005005005005005005,-27.88771167514676,-22.814472215489022,3.5229046100306407,36.968629830591766,21.069601728791145,17.13939181271342,-28.511351312504527,5.4348103497056295,-13.694581930924528,27.293432586266242,-3.9401034976637037,-0.1185614392675256,-12.736841380960707,-17.59438260048442,-1.2962363498525966,-5.0744224714413555,8.939336591549047,40.2320550103313,15.610553010019514,17.502561375072585,-18.71154271847285,-14.37489627462334,2.2174752352932883,-27.761563892035028
0.30000000000000004,0.006006006006006006,-27.891199442405238,-22.8169759096167,3.5230494394711536,36.972198822704456,21.07217569132192,17.140749866971948,-28.51380624655973,5.435456525247685,-13.695930335315342,27.29604471700725,-3.9408748706141177,-0.11801644411198496,-12.738083186998638,-17.59599087998504,-1.2965809170615308,-5.07521224496251,8.94076904374786,40.23636477227702,15.61255857437975,17.504208844965603,-18.713502804941633,-14.376592792467767,2.2182156676875198,-27.764941509243716
0.35000000000000003,0.007007007007007007,-27.894822847287656,-22.81952688333371,3.5231539251204196,36.9757443938249,21.07484724459741,17.14203687698649,-28.516179823892134,5.436124850211851,-13.697275177400197,27.298635611762457,-3.9417223122107643,-0.11736121985737484,-12.739318267673408,-17.597567418256336,-1.2969676980110725,-5.0760574466318715,8.942311590157894,40.24073393306625,15.614653240279848,17.505838341592124,-18.7154786444937,-14.37834100302048,2.2190597120946896,-27.768436596127405
0.4,0.008008008008008008,-27.898580928533917,-22.82212612573647,3.5232183814408424,36.97926700016783,21.077616839303534,17.14325271636039,-28.518471745090796,5.436815413392677,-13.698616787035506,27.301205663604954,-3.9426464405678323,-0.11659626543280673,-12.74054703335802,-17.599111778772173,-1.297396865716354,-5.076958389483501,8.943964455979868,40.245162337723116,15.616836495841156,17.507449966853535,-18.717469690658607,-14.380140929155298,2.2200071859648025,-27.7720490955932
0.45,0.009009009009009009,-27.902472653738275,-22.824774643285682,3.5232431542997222,36.982767114999035,21.080484937407046,17.144397222528976,-28.520681770023597,5.4375282953867865,-13.699955505108328,27.303755255949188,-3.943647899244887,-0.1157220685008982,-12.741769900607107,-17.600623508301027,-1.2978686141525007,-5.077915381244036,8.945727868286673,40.24964983284864,15.619107793520843,17.50904381760653,-18.719475374018366,-14.381992589040156,2.221057928632563,-27.77577893270292
