t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
0.0,0.0,-39.0471348352222,-5.182850788035803,-36.80208024819952,-1.5169409291863936,26.921557005978183,-14.318980335528002,30.337809092887102,-30.818234148715284,-28.177129444247463,21.317280205409716,11.72051366559663,16.061056770034597,1.7948184018207975,-3.43637551964193,30.182501944035664,-11.064189732621202,0.9355616576299183,13.979457321633694,-7.064835111271579,9.589657689644504,6.069261402256879,-4.8936271808996255,31.36631169139993,17.931707736380183,32.481182696228544,29.400772822194075,-15.337897387773694,13.694264939278984,-35.93828051819785,-24.69553056893284,16.290393249718967,18.508875470507732,-17.307905377131885,34.66480942749555,-40.20451571449192,-13.086888484922774,-25.074925793243153,-6.120338042701264
0.05,0.001001001001001001,-39.05103995896602,-5.183372383892077,-36.80577017037078,-1.5170941671280835,26.924239420678944,-14.320413080067144,30.34082778387774,-30.821331372678753,-28.179955343045876,21.3194019344737,11.721673704189138,16.062650859821932,1.7949913226712384,-3.436731233559406,30.185513546592517,-11.065310698795347,0.9356445021195055,13.980849479678962,-7.065555086507165,9.590610678601303,6.069866836859016,-4.894121646989111,31.369441802002097,17.933489247541896,32.48442048008984,29.403709737198902,-15.339443877210915,13.695622012992295,-35.941880549946994,-24.698008142730796,16.292009782999106,18.51071936208144,-17.309647839737334,34.668274671450746,-40.208543825977166,-13.088203997132144,-25.07743715089165,-6.120963611126287
0.1,0.002002002002002002,-39.054833163273585,-5.183956752976382,-36.809495388771225,-1.5173093078331725,26.926774682168702,-14.3218804632552,30.34403496359294,-30.824383581864197,-28.182864397930917,21.321261054544497,11.722853939128564,16.06426805954201,1.7951815781127052,-3.437246398797652,30.188628844341366,-11.066466626532332,0.9356773820848237,13.982271895883224,-7.066362876056872,9.591478193783152,6.070571771352984,-4.894508797365447,31.37239055155057,17.93525155062176,32.4876928394802,29.406689736701605,-15.34102689183116,13.697030506359285,-35.945542087312525,-24.70024234877802,16.293585046209223,18.512509670288892,-17.311497310995343,34.671848698228104,-40.212401034555015,-13.08917332344993,-25.080096081613544,-6.121581101614817
0.15000000000000002,0.003003003003003003,-39.05851368863944,-5.184604174760673,-36.81325623590445,-1.5175863947464876,26.92916157385561,-14.323382796590947,30.347431746086578,-30.82739116429161,-28.18585680858283,21.322857970304476,11.724054627676715,16.06590900450372,1.7953891933205344,-3.4379214157010654,30.19184751117568,-11.067657437077933,0.9356602001461056,13.983724953304474,-7.067259379174784,9.59226138659056,6.0713763245636505,-4.894788175868603,31.37515826070463,17.936994746625953,32.49099929873324,29.409713063587162,-15.342646358189114,13.698490385781154,-35.949265103333715,-24.70223298199824,16.29511864919846,18.514246331599317,-17.31345342362785,34.675532236149614,-40.21608753208381,-13.089796626807187,-25.08290328194155,-6.122191455420084
0.2,0.004004004004004004,-39.06208075670217,-5.185314927043942,-36.81705306357364,-1.517925439751202,26.93139882361183,-14.324920368354789,30.351019324980186,-30.830354480180315,-28.188932817848094,21.324193093564663,11.725276013458336,16.067574374610306,1.7956141589737884,-3.43875679900088,30.19516923437266,-11.068883049256373,0.9355929069800694,13.985208995792124,-7.068245415849743,9.59296138392169,6.072280664837447,-4.894959419765646,31.377745302449437,17.938718974049383,32.494339388434526,29.412779952248478,-15.34430220705009,13.700001604064147,-35.95304962052273,-24.703979902166417,16.296610193818424,18.515929300743867,-17.315515818613363,34.67932605797607,-40.21960351659118,-13.090074130308192,-25.085859385298928,-6.12279560184246
0.25,0.005005005005005005,-39.065533570319374,-5.1860892857127405,-36.82088624096178,-1.5183264234592648,26.933485102222754,-14.32649344371189,30.35479897296499,-30.833273860714574,-28.19209271120343,21.32526684127944,11.726518326020443,16.069264895255372,1.7958564312374068,-3.4397531780061903,30.198593714917752,-11.070143379458745,0.9354755006959747,13.986724327936397,-7.06932172797685,9.59357928905122,6.073285010188207,-4.895022260053959,31.380152101567642,17.940424408935904,32.4977126439817,29.41589062863026,-15.345994373850173,13.701564100094421,-35.95689571001913,-24.705483032693987,16.29805927396628,18.517558549847244,-17.317684145193773,34.68323098130352,-40.22294919097372,-13.090006116594505,-25.088964961099144,-6.123394458926433
0.30000000000000004,0.006006006006006006,-39.068871313724685,-5.186927524384976,-36.82475615266542,-1.5187892954878393,26.93541902212164,-14.328102264801343,30.358772041203583,-30.836149606855134,-28.195336816228,21.32607963381146,11.727781780393961,16.07098133820894,1.79611593179237,-3.4409112967426436,30.202120667827774,-11.071438341516599,0.9353080262066927,13.988271214925833,-7.070488980467397,9.59411618247536,6.074389628387036,-4.894976521867177,31.382379134380045,17.942111264921415,32.50111860417367,29.419045310244687,-15.347722799234699,13.703177798430634,-35.960803490578144,-24.706742359782748,16.299465475639952,18.519134067654516,-17.319958060663364,34.687247868964555,-40.22612476180474,-13.089592928029083,-25.092220513637198,-6.123988934125675
0.35000000000000003,0.007007007007007007,-39.07209315276934,-5.18782991393561,-36.82866319667829,-1.5193139747212105,26.93719913641592,-14.32974705081061,30.362939958623365,-30.838981988195307,-28.198665502083827,21.326631893443547,11.729066576657903,16.072724522493996,1.796392547913865,-3.442232014037569,30.205749822472193,-11.072767846461144,0.9350905745963072,13.989849882313568,-7.071747762296118,9.594573122722952,6.075594836995577,-4.8948221249853745,31.384426928757094,17.943779793259417,32.504556809827875,29.422244206159146,-15.349487429677415,13.704842608814731,-35.96477312739115,-24.707757931950514,16.300828377006123,18.5206558588533,-17.3223372299411,34.69137762943413,-40.229130438250216,-13.088834967700125,-25.09562648077272,-6.124579924936111
0.4,0.008008008008008008,-39.075198235250376,-5.188796721902889,-36.83260778232044,-1.5199003495577121,26.938823938212295,-14.33142799803451,30.36730423109317,-30.8417712418604,-28.202079179004443,21.32692404313408,11.730372899506456,16.07449531525382,1.7966861325977053,-3.4437163035495977,30.209480922892286,-11.074131802168719,0.9348232824855043,13.991460515693198,-7.07309858748535,9.594951147132488,6.076901003341446,-4.894559084450237,31.386296064401872,17.94543028282851,32.50802680242491,29.425487516956558,-15.351288218183043,13.70655842560163,-35.96880483073675,-24.708529859931033,16.30214754848181,18.52212394349143,-17.324821324927147,34.69562121723932,-40.23196643109313,-13.087732701242556,-25.099183232406062,-6.125168319496832
0.45,0.009009009009009009,-39.07818569132759,-5.189828211773782,-36.8365903281086,-1.520548278141308,26.940291860248678,-14.333145279918192,30.371866440473823,-30.844517571449742,-28.20557829779192,21.326956505512253,11.731700917819456,16.0762946326103,1.796996504735529,-3.4453652537400785,30.21331372811796,-11.075530112893256,0.9345063313957453,13.993103260285338,-7.074541896026473,9.59525127259482,6.078308544434074,-4.8941875112851045,31.387987173404046,17.947063060121305,32.51152812277932,29.428775434668722,-15.353125125076303,13.70832512710857,-35.97289885446019,-24.709058316950095,16.303422552829957,18.52353835649022,-17.327410023644795,34.699979633372436,-40.234632951866,-13.086286659473256,-25.102891068749884,-6.125754997158722
