t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
0.0,0.0,30.53713634048288,-46.0423912261031,-8.557900352765472,-43.09938680640399,1.3596967837461014,21.592756630291845,5.271227154563045,-31.828778960471567,20.7617861492415,27.683157137536668,8.121938698989807,-5.158802857680727,24.055298108262647,-17.351456096390923,20.837923069668353,21.271216392068588,26.182518183624605,-0.9420987599254685,-32.98677285015268,24.194862608522406,-7.9762560177408,-30.601022615017648,-10.192640638770358,0.7197222874389781,-16.693069172725632,5.153827179996587,-25.42035826489404,23.02948504963487,1.1411833123557693,-25.47243785154048,12.031540813893013,17.717412665074765,-22.891498764564098,2.923396359534272,22.383630926563367,-1.7033994939779113,-25.75102457607004,11.58092209941437,-2.55173997619355,30.0332146106089
0.05,0.001001001001001001,30.540183447405347,-46.047010098182334,-8.558757867327474,-43.1037054091779,1.3598219289933218,21.594902581849535,5.271746576156866,-31.831963495087663,20.76385789236007,27.68591045929617,8.122739465595862,-5.159321924434392,24.057699491502262,-17.35319741180716,20.84000450286192,21.273330351181055,26.185126826617008,-0.9422040492959651,-32.99008688037566,24.19726698064582,-7.977063239212868,-30.60409575789941,-10.19366382488891,0.71978728963171,-16.69474949848377,5.154327090444641,-25.422914515829852,23.03178020219811,1.141288224024795,-25.474995543520684,12.032737513454713,17.71918376750402,-22.89378905837212,2.923687953663482,22.385855108046503,-1.7035788698483438,-25.753610126789226,11.582075407683178,-2.5519964714654866,30.036208261007662
0.1,0.002002002002002002,30.543277445074295,-46.051717681613866,-8.559585870769535,-43.108009924573125,1.3598870306167103,21.597120405788605,5.272342082401147,-31.835313999752927,20.766037257101083,27.68875180727946,8.123528334113134,-5.159989187348549,24.060032557703153,-17.354919531259657,20.842084690226653,21.275353196132755,26.187756897745142,-0.9423446802358267,-32.99332770052545,24.1996316290929,-7.977909817354993,-30.607179258407953,-10.194513514674686,0.719913422362244,-16.696525662997537,5.154863817955113,-25.4253579506952,23.034135704797674,1.1414585327665214,-25.477498608088194,12.03385478083052,17.720872736589573,-22.895897270831483,2.9240958856477084,22.388067843195067,-1.7037460337526302,-25.756282076565917,11.583100577424009,-2.5523134303239736,30.03908284505287
0.15000000000000002,0.003003003003003003,30.54641784179056,-46.056513777309355,-8.560384089432228,-43.11230016677831,1.3598917711886984,21.59941099899395,5.273014215272829,-31.83883140980143,20.7683239931835,27.69168207687821,8.124305796513008,-5.160804813416312,24.062296432264958,-17.356622458788344,20.844164319755173,21.277285289498675,26.19040786408905,-0.9425207722182601,-32.996494790261416,24.20195719526086,-7.978795267284074,-30.61027311869517,-10.195190053961142,0.7201003620162152,-16.698397895494466,5.155438006130456,-25.427688916740227,23.036552531658238,1.1416939444071061,-25.479947788554465,12.034891583190213,17.72247982000337,-22.8978237965932,2.9246204607294968,22.390269406714765,-1.7039011619639748,-25.75903944554837,11.583996997402258,-2.5526911181646357,30.041837214188636
0.2,0.004004004004004004,30.54960412630951,-46.06139823032307,-8.561152282894314,-43.11657598277281,1.359835807405665,21.60177532809612,5.273763502009612,-31.842516691972612,20.770717831198407,27.6947021909927,8.125072396294854,-5.16176895182744,24.0644902237484,-17.35830615818308,20.846244094584616,21.279127031021698,26.19307921003255,-0.9427324778242892,-32.99958767151932,24.204244264190617,-7.979719119415643,-30.613377334561676,-10.195693731802239,0.7203477894804632,-16.70036643451593,5.156050219328585,-25.429907777283212,23.039031654261056,1.1419940743519414,-25.48234388959808,12.035846915150346,17.724005218498665,-22.899568933850258,2.9252620846445314,22.39246008473405,-1.7040444445588379,-25.761881232355698,11.584764090362055,-2.5531297740811825,30.044470262768087
0.25,0.005005005005005005,30.55283576762582,-46.06637092849516,-8.561890243993652,-43.120837252932596,1.3597187699405309,21.604214430120766,5.274590454736899,-31.846370842992744,20.773218483475404,27.697813100277653,8.125828727991703,-5.162881734440403,24.066613023821407,-17.359970553402206,20.84832473281102,21.280878857668252,26.195770437387583,-0.9429799827314762,-33.00260590834121,24.206493364420066,-7.980680919212323,-30.61649189551478,-10.19602478119205,0.7206553897179455,-16.702431527897023,5.156700942154543,-25.43201491134496,23.041574040470746,1.1423584479045157,-25.48468777793681,12.03671979915079,17.72544908588761,-22.901132883524777,2.926021264287002,22.394640173769492,-1.7041760859083477,-25.764806414787422,11.585401312846798,-2.553629610134871,30.0469809284411
0.30000000000000004,0.006006006006006006,30.55611221472077,-46.071431801005396,-8.562597798847062,-43.12508389164872,1.3595402632986107,21.60672941314856,5.2754955700550905,-31.850394888112287,20.77582564502323,27.701015783395206,8.126575436703504,-5.164143276206378,24.068663907184174,-17.361615528930127,20.850406967333907,21.282541243735235,26.198481065486938,-0.9432635057817865,-33.00554910670856,24.20870496779996,-7.981680226903904,-30.619616784813413,-10.196183379781807,0.7210228513121888,-16.704593432688306,5.157390578863376,-25.43401071338414,23.04418065361385,1.1427865006908597,-25.48698038303298,12.03750928575648,17.726811528964692,-22.902515748533208,2.926898608471186,22.396809979735234,-1.7042963052000009,-25.767813950561113,11.585908154998993,-2.5541908105252773,30.049368192497255
0.35000000000000003,0.007007007007007007,30.559432896271723,-46.076580816835644,-8.563274806869599,-43.12931584795841,1.3592998656770903,21.609321456981963,5.276479328586031,-31.854589879592872,20.778538994545382,27.70431124727376,8.127313217657045,-5.165553675544398,24.07064193147401,-17.36324093007525,20.85249154573124,21.28411470100859,26.20121063124569,-0.9435832991283387,-33.00841691438011,24.210879489271868,-7.98271661717887,-30.622751979500254,-10.19616965059389,0.7214498659812084,-16.70685241501973,5.158119452673498,-25.435895593133257,23.046852451505384,1.143277579189623,-25.489222697831607,12.038214453885212,17.728092607376333,-22.903717533125743,2.9278948287884767,22.398969816993347,-1.7044053369898462,-25.7709027780785,11.586284140341277,-2.554813530662944,30.051631080165354
0.4,0.008008008008008008,30.56279722032324,-46.08181798313906,-8.563921160793607,-43.13353310618868,1.3589971288285594,21.611991813814807,5.277542194477271,-31.8589568951373,20.78135819553157,27.707700527371294,8.128042815791671,-5.1671130146671045,24.072546137150837,-17.364846563209433,20.854579230164887,21.28559977897386,26.203958689191676,-0.9439396484607766,-33.011209020736125,24.213017286607734,-7.983789678847122,-30.625897450421235,-10.195983662732477,0.7219361280607852,-16.70920874990688,5.158887804990073,-25.437669975534885,23.049590385419627,1.143830941367811,-25.49141577953073,12.038834410962307,17.729292333437243,-22.90473814229684,2.9290107405587253,22.401120007441854,-1.7045034317853096,-25.774071817220584,11.586528825540418,-2.555497896144388,30.05376866087112
0.45,0.009009009009009009,30.56620457391929,-46.08714334351348,-8.564536786687878,-43.137735686612324,1.3586315779290785,21.61474180890044,5.27868461486281,-31.863497036255747,20.78428289742581,27.71118468794183,8.128765025369976,-5.168821359856805,24.0743755473643,-17.366432195950043,20.856670797316774,21.286997065078882,26.206724811465417,-0.9443328733089793,-33.013925156630535,24.215118660110676,-7.984899014473616,-30.629053162232747,-10.195625432090786,0.7224813339569452,-16.71166272099975,5.159695794538211,-25.439334300777677,23.052395399001444,1.1444457574222033,-25.493560750383345,12.03936829300302,17.730410671894045,-22.90557738126415,2.9302472638743846,22.40326087963738,-1.7045908566587822,-25.777319970172297,11.586641800155943,-2.5562440016298655,30.055780048454793
