t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
0.0,0.0,-17.8277271178765,-40.252841670207914,3.068530088558833,-27.03431882502005,-20.60617270741385,9.925330980549075,33.819850801504764,-11.644016188543894,-0.19423220092971866,19.653068308123643,-9.156232612063505,34.01149722205942,-31.420649555466536,26.31171428851953,35.575287648113594,-11.397786521452346,12.832442494972517,27.031631019525438,16.292626628941292,-9.488090538440552,-8.726851695388026,1.2261511195305843,-1.773121840919548,11.375751188413336,37.608318765067324,-23.92399373882405,8.531180688127547,-28.297979243004157,-25.393052207111893,-3.58578626531985,6.901351984539907,-35.069888167319434,-16.635099769201815,18.144809682757373,-3.585835873339302,13.94575738918651,6.8817788794855606,7.978141031532884,-6.3710043286891915,-7.484448059670155,36.53413095252953,-14.606331039037725,-9.786247395178926
0.05,0.001001001001001001,-17.829518027202862,-40.25686736150297,3.0688257570724424,-27.037027899964404,-20.608246781469255,9.926314583464327,33.82322114798028,-11.645187785842257,-0.19425287565770916,19.655031149949796,-9.157148719101558,34.014897539429846,-31.4237956894981,26.3143445672202,35.57883490200833,-11.398936878726595,12.833714197684449,27.03433344266266,16.294247387422526,-9.489053454365186,-8.727738618131989,1.226262421112581,-1.773302517087098,11.376876160929704,37.612068195668414,-23.92638699008718,8.532028952911116,-28.3008227533804,-25.395600808676498,-3.586148030735911,6.902028158732187,-35.07340940311488,-16.63676530911053,18.146614049491845,-3.586209557704061,13.947140686519878,6.882451629331775,7.978936164949736,-6.371651302990604,-7.485210272747891,36.537775606711925,-14.607792236341153,-9.787229826195192
0.1,0.002002002002002002,-17.83128027859453,-40.260914106496855,3.069064099156049,-27.03973084035718,-20.61026624328862,9.927064869232776,33.82657035207677,-11.646242570539545,-0.19423716376744526,19.657095490743362,-9.158126518025204,34.01810128909532,-31.42692985073973,26.31702221095972,35.58221921444073,-11.399849009574126,12.835139636127204,27.0371198317509,16.295900918066902,-9.490085745507029,-8.72874069534139,1.2264398817967215,-1.7733695461498695,11.37794804587846,37.61580394426163,-23.92870912544541,8.532910239381936,-28.303758239722146,-25.3980446621697,-3.5864500547073073,6.902747862712068,-35.077006263411974,-16.63846454470467,18.14843424284668,-3.5865373714730278,13.948510109392442,6.883174723346272,7.9797422081542955,-6.372308169493473,-7.486043686748747,36.541347339888986,-14.609249996794272,-9.788368224637223
0.15000000000000002,0.003003003003003003,-17.833014741258296,-40.26498155329122,3.069245250804952,-27.042428077636096,-20.612231252585314,9.92758197756529,33.82989761007798,-11.6471801953562,-0.19418530446360133,19.65926144914755,-9.159165962409022,34.02110918128756,-31.43005231481474,26.31974723901235,35.58544015553234,-11.400522262359138,12.836719561969703,27.03998980619445,16.297586664869655,-9.49118762231776,-8.729857599357493,1.2266835452811684,-1.7733231624059926,11.378966914855125,37.61952566262657,-23.93095969672128,8.533824896657613,-28.306785479169918,-25.400384185800824,-3.5866926452990997,6.903511046876938,-35.080678673668096,-16.6401974222289,18.15027041334135,-3.5868195082932885,13.949866300985054,6.8839493010469734,7.980559216996796,-6.372975056729882,-7.486948565866932,36.54484608785111,-14.610705265101279,-9.78966213422641
0.2,0.004004004004004004,-17.834722246533822,-40.26906943033881,3.0693693260278443,-27.045120040568655,-20.61414195995255,9.927865968885591,33.833202092560484,-11.648000295687579,-0.19409747680240708,19.66152914926875,-9.16026704579552,34.02392185204976,-31.433163288503312,26.322519750729835,35.58849727735224,-11.400955925547152,12.838454786807068,27.042942975877665,16.299304020943826,-9.492359326138049,-8.731088947812035,1.2269934742671456,-1.7731636500886891,11.379932844186973,37.62323302946242,-23.933138244466246,8.534773262036275,-28.30990434946851,-25.40261975711756,-3.586876172628123,6.904317701073125,-35.08442658204621,-16.64196390937214,18.15212270452055,-3.587056183967285,13.95120990687346,6.884776523187263,7.981387283860541,-6.373652052839198,-7.487925196060669,36.54827178354466,-14.612159018712081,-9.79111101144913
0.25,0.005005005005005005,-17.836403588068567,-40.273177546950535,3.06943641675555,-27.04780715641088,-20.615998507081063,9.927916825115332,33.83648294303739,-11.648702489679138,-0.19397380039155282,19.66389872000265,-9.161429801410117,34.02653986319909,-31.436262909801002,26.32533992593891,35.59139011311351,-11.40114922766995,12.840346181646712,27.045978939915454,16.301052328377484,-9.493601129244398,-8.732434303220604,1.2273697510160693,-1.7728913432707258,11.380845914501032,37.626925750771655,-23.935244297700482,8.535755660937603,-28.31311482790687,-25.404751712762753,-3.5870010687943705,6.905167855534664,-35.08824995753961,-16.643763994504017,18.153991253334734,-3.5872476362673016,13.952541575348333,6.8856575725821205,7.982226537793572,-6.374339205790522,-7.488973885195382,36.551624357063936,-14.613612268973732,-9.79271422573249
0.30000000000000004,0.006006006006006006,-17.83805952195467,-40.27730579378862,3.0694465928210612,-27.050489852038897,-20.61780102699434,9.927734450696041,33.83973927665674,-11.64928637835391,-0.1938143359972789,19.666370294364242,-9.162654301881924,34.028963702469966,-31.439351247844446,26.32820802527715,35.59411817638723,-11.401101337656176,12.842394676314864,27.049097285177297,16.30283087803477,-9.494913334942462,-8.73389317260833,1.2278124778638764,-1.7725066257614859,11.381706210289835,37.630603560269975,-23.937277373634632,8.536772406813876,-28.31641699021646,-25.406780348174127,-3.587067827862924,6.906061581808484,-35.092148788059724,-16.645597685909,18.155876190539747,-3.5873941248403503,13.953861957744405,6.886593655032013,7.983077144616273,-6.375036523510716,-7.490094963197872,36.5549037356285,-14.615066062378252,-9.794471059580012
0.35000000000000003,0.007007007007007007,-17.83969076682665,-40.28145414334638,3.069399902011256,-27.05316855505593,-20.619549644302168,9.927318673848843,33.8429701789596,-11.649751545792215,-0.19361908605810746,19.668944008821267,-9.163940658970533,34.03119378383336,-31.44242830270429,26.33112439046674,35.59668096033581,-11.400811365533468,12.844601258779221,27.052297584586587,16.304638909300717,-9.496296277705893,-8.735465007170818,1.2283217776926427,-1.7720099309964943,11.382513819475138,37.63426621982241,-23.939236977373536,8.537823801030957,-28.31981100942423,-25.408705917224953,-3.5870770058952495,6.906998993667268,-35.096123078485824,-16.647465011016873,18.157777641116994,-3.5874959312027204,13.955171708778904,6.887586000346582,7.983939307004141,-6.3757439739178645,-7.49128878222122,36.55810984354498,-14.616521481909404,-9.796380708668861
0.4,0.008008008008008008,-17.841298003918812,-40.28562265041494,3.0692963701908473,-27.05584369487725,-20.62124447547311,9.926669248074134,33.846174704702484,-11.650097559363621,-0.19338799510464727,19.671620002630654,-9.165289023298909,34.033230447988274,-31.445494005045397,26.334089444525112,35.59907793696792,-11.4002783635095,12.846966974382719,27.055579395196986,16.30647560976985,-9.497750323359808,-8.737149201973473,1.2288977943594332,-1.7714017419191184,11.383268832969764,37.6379135199055,-23.94112260160212,8.53891013271919,-28.323297154655624,-25.41052863180379,-3.5870292210284043,6.907980248011145,-35.10017284867514,-16.649366015628058,18.159695724715696,-3.587553358823443,13.956471486899458,6.888635863470282,7.984813264544731,-6.376461484859934,-7.492555716820168,36.56124260215243,-14.61797964849112,-9.798442281910503
0.45,0.009009009009009009,-17.84288187708135,-40.28981145253667,3.069136001499252,-27.058515703795685,-20.622885629126625,9.925785853894597,33.849351876749594,-11.650323970011247,-0.19312095008486715,19.674398417177557,-9.166699584092322,34.03507396302266,-31.44854821565434,26.337103691910883,35.601308556416754,-11.399501327440664,12.849492924982625,27.0589422560475,16.30834011487841,-9.49927586930795,-8.738945095692618,1.2295406930821682,-1.770682590854043,11.383971344237642,37.6415452800956,-23.942933726253848,8.540031678594127,-28.326875789882653,-25.412248661331564,-3.5869251536004505,6.909005545759252,-35.10429813143217,-16.651300763132355,18.161630556118883,-3.5875667332959127,13.957761954641677,6.889744525712249,7.985699293767545,-6.377188943958175,-7.4938961641366655,36.56430192975039,-14.619441722540497,-9.800654801476979
