t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
22.0,0.44044044044044045,-31.05061648662633,-12.173666677363512,25.59497289661888,-18.552670049047823,-31.039315891796555,38.22940759176375,-18.447600523017066,-24.679800917957138,0.46951515571331487,-12.1416091627225,-12.141013482999524,19.31750810870838,-12.086520611693022,6.767973413896815,25.644428603192367,25.624071268273752,6.747683740929638,25.601025485752547
22.05,0.44144144144144143,-31.050473672874503,-12.174051207920954,25.594802432382703,-18.551785948822715,-31.039190838611777,38.22956131495352,-18.447481492496554,-24.68047218103942,0.4695121073318829,-12.141467121025917,-12.141086234511173,19.317816249014083,-12.086255373351362,6.768245107968066,25.643712833953728,25.62399137198023,6.7474366474234735,25.600958467272662
22.1,0.44244244244244246,-31.05033141543497,-12.174427226568724,25.594634374390537,-18.550911711658053,-31.039066385348903,38.22970880288114,-18.447363864800465,-24.681129967977796,0.4695077469829737,-12.141326307326127,-12.141157513261712,19.318116923642666,-12.0859967226593,6.768510229034499,25.64300962447248,25.6239110527583,6.747193018459103,25.600891804040327
22.150000000000002,0.44344344344344344,-31.050189704331363,-12.17479485782009,25.59446869027566,-18.55004722327344,-31.038942519822655,38.22985015634984,-18.44724761600436,-24.681774498263092,0.4695021016637528,-12.141186709993827,-12.141227335676138,19.31841024758573,-12.08574456022965,6.768768876874894,25.642318782473843,25.62383032337644,6.746952811730924,25.600825496709508
22.200000000000003,0.4444444444444444,-31.05004852984952,-12.175154224845851,25.594305348038574,-18.549192370308866,-31.038819230183115,38.22998547510691,-18.44713272252748,-24.682405988433974,0.46949519796693706,-12.141048317704008,-12.141295718105797,19.318696334724123,-12.08549878757273,6.769021150178291,25.64164011759035,25.62374919650618,6.746715985268514,25.600759545777443
22.25,0.44544544544544545,-31.049907882532363,-12.175505449480962,25.594144316042772,-18.548347040332988,-31.038696504907428,38.230114857845805,-18.447019161129344,-24.683024652114483,0.4694870620881961,-12.140911119421121,-12.141362676825551,19.31897529782694,-12.085259307103462,6.769267146549081,25.640973441374168,25.62366768471726,6.746482497438729,25.60069395159073
22.3,0.44644644644644643,-31.049767753174816,-12.175848652231286,25.59398556301064,-18.54751112185074,-31.038574332791672,38.230238402208414,-18.446906908906364,-24.68363070005064,0.469477719833228,-12.1407751043849,-12.141428228031103,19.319247248550813,-12.08502602214782,6.769506962512225,25.640318567307986,25.623585800473162,6.746252306947615,25.600628714351238
22.35,0.44744744744744747,-31.049628132818754,-12.176183952280436,25.59382905801949,-18.54668450431024,-31.03845270294293,38.23035620478747,-18.446795943288464,-24.68422434014617,0.46946719662452674,-12.140640262096836,-12.141492387836434,19.31951229743949,-12.084798836948673,6.769740693518596,25.63967531081447,25.623503556126863,6.746025372842149,25.60056383412186
22.400000000000002,0.44844844844844844,-31.049489012748044,-12.17651146749673,25.593674770497685,-18.545867078109058,-31.038331604771518,38.23046836112918,-18.44668624203571,-24.684805777497417,0.4694555175078599,-12.140506582307248,-12.141555172271405,19.319770553923668,-12.08457765667101,6.769968433950429,25.639043489264434,25.62342096391695,6.7458016545118005,25.600499310832117
22.450000000000003,0.4494494494494494,-31.049350384483617,-12.176831314440246,25.59352267022089,-18.545058734599856,-31.038211027983415,38.230574965735975,-18.446577783234947,-24.68537521442742,0.46944270715847375,-12.140374055002962,-12.14161659727946,19.3200221263211,-12.084362387406596,6.770190277126885,25.63842292198368,25.623338035963968,6.7455811116899405,25.600435144283583
22.5,0.45045045045045046,-31.049212239778598,-12.177143608369965,25.59337272730842,-18.5442593660954,-31.03809096257284,38.230676112069446,-18.446470545296457,-24.685932850519276,0.4694287898870413,-12.140242670395539,-12.14167667871548,19.320267121836984,-12.084152936178063,6.770406315309719,25.637813430258664,25.623254784267047,6.74536370445508,25.600371334155188
22.55,0.45145145145145144,-31.0490745706135,-12.177448463251027,25.593224912219693,-18.543468865873013,-31.037971398815028,38.23077189255344,-18.44636450695062,-24.686478882648746,0.4694137896453686,-12.140112418910066,-12.141735432343726,19.320505646564598,-12.083949210942473,6.770616639709039,25.637214837340956,25.623171220700772,6.745149393231961,25.600307880008337
22.6,0.45245245245245247,-31.048937369191467,-12.17774599176207,25.593079195750754,-18.542687128178432,-31.03785232725913,38.230862398577315,-18.446259647244588,-24.68701350501621,0.46939773003187535,-12.139983291174456,-12.14179287383592,19.320737805486182,-12.083751120594354,6.7708213404891655,25.63662696845059,25.623087357012313,6.744938138792499,25.600244781291902
22.650000000000002,0.45345345345345345,-31.048800627933584,-12.178036305302658,25.592935549030912,-18.541914048229145,-31.03773373872132,38.23094772049933,-18.446155945538976,-24.687536909177943,0.4693806342968613,-12.139855278009259,-12.141849018769426,19.32096370247409,-12.083558574968237,6.77102050677457,25.636049650778332,25.623003204818772,6.744729902256576,25.60018203734707
22.700000000000003,0.4544544544544544,-31.04866433947422,-12.17831951400081,25.592793943519453,-18.54114952221719,-31.037615624278043,38.23102794765023,-18.44605338150455,-24.688049284076783,0.46936252534757317,-12.139728370417956,-12.141903882625531,19.32118344029216,-12.08337148484072,6.771214226655905,25.63548271348694,25.622918775604766,6.744524645092706,25.600119647412036
22.75,0.45545545545545546,-31.048528496656463,-12.178595726720603,25.59265435100241,-18.540393447311438,-31.03749797525939,38.23110316833696,-18.44595193511895,-24.68855081607222,0.46934342575308463,-12.139602559577716,-12.141957480787834,19.321397120597343,-12.083189761932063,6.77140258719611,25.634925987711423,25.62283408072021,6.744322329118557,25.600057610626557
22.8,0.45645645645645644,-31.048393092527572,-12.178865051069863,25.59251674358944,-18.539645721659415,-31.03738078324269,38.23117346984649,-18.445851586663398,-24.689041688969898,0.4693233577489993,-12.139477836830595,-12.142009828540727,19.321604843941554,-12.083013318907343,6.771585674436588,25.63437930655836,25.622749131378324,6.74412291650135,25.59999592603638
22.85,0.4574574574574575,-31.048258120334538,-12.179127593407939,25.592381093710742,-18.538906244388627,-31.037264040046168,38.23123893844987,-18.445752316719446,-24.689522084050616,0.4693023432419898,-12.13935419367517,-12.142060941067976,19.32180670977376,-12.082842069377177,6.771763573403464,25.633842505104333,25.622663938653815,6.743926369758133,25.59993459259753
22.900000000000002,0.45845845845845845,-31.048123573519646,-12.179383458853556,25.59224737411407,-18.53817491560745,-31.03714773772283,38.23129965940636,-18.44565410616572,-24.68999218009879,0.4692804038141822,-12.139231621758567,-12.142110833451374,19.322002816442275,-12.082675927898043,6.771936368113898,25.63331542039351,25.62257851348126,6.743732651755929,25.599873609180467
22.950000000000003,0.45945945945945943,-31.04798944571615,-12.179632751292733,25.592115557861774,-18.537451636405574,-31.037031868554436,38.23135571696773,-18.445556936174675,-24.69045215343046,0.4692575607273973,-12.139110112868904,-12.142159520669498,19.3221932611973,-12.082514809972196,6.772104141582471,25.63279789143439,25.62249286665366,6.743541725711782,25.59981297457411
23.0,0.46046046046046046,-31.04785573074397,-12.179875573386791,25.59198561832792,-18.536736308854046,-31.036916425045636,38.23140719438265,-18.445460788209385,-24.69090217792082,0.46923383492725584,-12.138989658928091,-12.14220701759654,19.32237814019364,-12.082358632047207,6.772266975827634,25.632289759195764,25.622407008821174,6.7433535551926775,25.599752687489747
23.05,0.46146146146146144,-31.047722422605446,-12.180112026580423,25.591857529195472,-18.536028836004892,-31.036801399918232,38.231454173901305,-18.445365644020313,-24.691342425031316,0.4692092470471575,-12.138870251984999,-12.142253339001211,19.322557548493663,-12.08220731151515,6.772424951878205,25.631790866601964,25.622320950490014,6.743168104115366,25.59969274656481
23.1,0.4624624624624625,-31.047589515481196,-12.180342211109823,25.591731264453504,-18.53532912189037,-31.036686786105587,38.23149673678005,-18.44527148564213,-24.691773063836333,0.4691838174121435,-12.138751884208972,-12.142298499545735,19.32273158007045,-12.082060766711422,6.772578149779929,25.63130105852737,25.622234702021476,6.742985336746077,25.599633150366536
23.150000000000002,0.46346346346346345,-31.04745700372598,-12.1805662260109,25.591606798394476,-18.534637071521846,-31.036572576747147,38.23153496328625,-18.445178295390527,-24.69219426104948,0.46915756604264813,-12.138634547883674,-12.142342513784893,19.322900327811134,-12.081918916913239,6.77272664860209,25.630820181790252,25.62214827363115,6.742805217700137,25.59957389739552
23.200000000000003,0.46446446446446443,-31.047324881864654,-12.180784169127536,25.59148410561155,-18.533952590888315,-31.036458765183106,38.2315689327032,-18.44508605585904,-24.692606181049495,0.4691305126581488,-12.138518235401245,-12.142385396165166,19.32306388352044,-12.08178168233781,6.772870526444164,25.630348085145968,25.62206167538825,6.742627711941489,25.599514986089133
23.25,0.46546546546546547,-31.04719314458817,-12.18099613711992,25.591363160995954,-18.53327558695458,-31.03634534494919,38.231598723335196,-18.444994749915907,-24.69300898590581,0.46910267668071925,-12.138402939256762,-12.142427161023916,19.32322233792442,-12.0816489841402,6.773009860442532,25.629884619279544,25.621974917215077,6.742452784782125,25.599456414824857
23.3,0.46646646646646645,-31.047061786749655,-12.181202225472921,25.59124393973438,-18.532605967659112,-31.036232309771556,38.231624412512744,-18.444904360700924,-24.69340283540374,0.46907407723849526,-12.138288652043002,-12.142467822588651,19.32337578067436,-12.0815207444109,6.773144726777228,25.62942963679768,25.62188800888664,6.742280401881425,25.599398181923483
23.35,0.4674674674674675,-31.046930803360524,-12.181402528504536,25.59112641730642,-18.531943641911592,-31.03611965356183,38.231646076597826,-18.444814871622334,-24.693787887069384,0.46904473316905687,-12.138175366445456,-12.142507394976342,19.323524300350876,-12.081396886173113,6.773275200678727,25.628982992220198,25.621800960030352,6.742110529245413,25.599340285652218
23.400000000000002,0.46846846846846846,-31.046800189586673,-12.181597139374372,25.591010569482044,-18.531288519590152,-31.036007370412236,38.231663790989316,-18.444726266353705,-24.694164296194174,0.4690146630227336,-12.138063075237634,-12.142545892192802,19.32366798446817,-12.081277333379772,6.773401356434785,25.628544541970943,25.62171378012588,6.741943133225927,25.599282724227695
23.450000000000003,0.4694694694694695,-31.04666994074472,-12.181786150092186,25.590896372319108,-18.53064051153834,-31.035895454590865,38.23167763012851,-18.444638528830843,-24.694532215859166,0.46898388506583766,-12.13795177127661,-12.14258332813212,19.323806919478482,-12.081162010910298,6.7735232673973025,25.62811414436821,25.621626478505085,6.741778180519719,25.599225495818864
23.5,0.47047047047047047,-31.046540052298315,-12.18196965152648,25.590783802160882,-18.529999529561795,-31.03578390053703,38.23168766750474,-18.444551643248733,-24.694891796959016,0.46895241728383147,-12.137841447498806,-12.14261971657616,19.323941190776676,-12.081050844567109,6.773641005989233,25.627691659614705,25.621539064352078,6.74161563816747,25.599168598549806
23.55,0.47147147147147145,-31.046410519854497,-12.182147733413117,25.590672835633626,-18.529365486424677,-31.035672702856758,38.23169397566108,-18.444465594058467,-24.695243188225703,0.46892027738443287,-12.137732096916016,-12.142655071194088,19.32407088270501,-12.080943761071902,6.773754643711519,25.627276949787,25.621451546703355,6.7414554735527386,25.59911203050244
23.6,0.4724724724724725,-31.046281339160128,-12.18232048436401,25.590563449644183,-18.528738295845837,-31.03556185631836,38.231696626200204,-18.444380365964204,-24.695586536251984,0.46888748280066217,-12.137623712611646,-12.142689405541983,19.324196078558042,-12.080840688061693,6.773864251150065,25.626869878824632,25.621363934448055,6.741297654400834,25.599055789719134
23.650000000000002,0.47347347347347346,-31.04615250609837,-12.182487991875815,25.590455621377593,-18.52811787249475,-31.035451355848128,38.23169568979028,-18.44429594392015,-24.6959219855146,0.46885405069383723,-12.137516287737158,-12.142722733062467,19.324316860587718,-12.080741554084659,6.7739698979827345,25.62647031251875,25.621276236328285,6.741142148777629,25.59899987420524
23.700000000000003,0.4744744744744745,-31.046024016685227,-12.1826503423387,25.590349328294735,-18.527504131987225,-31.035341196526122,38.23169123617098,-18.444212313127558,-24.696249678397255,0.46881999795651813,-12.13740981550873,-12.1427550670844,19.32443331000856,-12.080646288595759,6.774071652986377,25.626078118500413,25.62118846093953,6.740988925088304,25.598944281931526
23.75,0.4754754754754755,-31.045895867066154,-12.182807621045109,25.59024454813,-18.526896990880896,-31.035231373582064,38.23168333415959,-18.44412945903173,-24.696569755213336,0.46878534121540627,-12.137304289204092,-12.14278642082261,19.324545507003045,-12.080554821952177,6.774169584043883,25.62569316622849,25.62110061673115,6.740837952076029,25.598889010836533
23.8,0.47647647647647645,-31.045768053512713,-12.182959912198585,25.590141258888963,-18.526296366670504,-31.035121882391316,38.23167205165719,-18.444047367319047,-24.69688235422846,0.46875009683420077,-12.137199702159547,-12.14281680737767,19.32465353072709,-12.080467085408559,6.7742637581512595,25.62531532697727,25.62101271200696,6.740689198820585,25.598834058828846
23.85,0.4774774774774775,-31.04564057241929,-12.183107298922616,25.5900394388461,-18.52570217778299,-31.03501271847097,38.23165745565491,-18.44396602391403,-24.697187611682768,0.4687142809164163,-12.137096047767178,-12.142846239735722,19.324757459315688,-12.08038301111209,6.774354241424728,25.6249444738237,25.620924754925845,6.740542634736938,25.59877942378928
23.900000000000002,0.47847847847847846,-31.045513420299876,-12.183249863269497,25.58993906654251,-18.52511434357239,-31.03490387747602,38.2316396122403,-18.443885414976386,-24.697485661813037,0.4686779093081627,-12.136993319472205,-12.142874730768325,19.324857369888655,-12.080302532097393,6.774441099107847,25.62458048163437,25.62083675350249,6.7403982295737475,25.598725103573003
23.950000000000003,0.4794794794794795,-31.0453865937849,-12.18338768622923,25.589840120783627,-18.524532784314573,-31.03479535519563,38.231618586603716,-18.443805526898107,-24.697776636874593,0.4686409976008925,-12.136891510770507,-12.14290229323236,19.324953338556526,-12.080225582281267,6.77452439557865,25.624223227052187,25.62074871560814,6.740255953411826,25.598671096011554
24.0,0.4804804804804805,-31.04526008961812,-12.183520847738443,25.58974258063701,-18.523957421201786,-31.034687147549484,38.231594443044855,-18.44372634630057,-24.69806066716303,0.4686035611341153,-12.136790615206296,-12.142928939769964,19.325045440426553,-12.080152096457278,6.774604194356803,25.62387258848279,25.62066064897142,6.740115776662555,25.59861739891482
24.05,0.48148148148148145,-31.045133904653582,-12.18364942668932,25.589646425430097,-18.523388176337058,-31.034579250584237,38.231567244979296,-18.44364786003165,-24.698337881035755,0.46856561499808447,-12.136690626369928,-12.142954682908492,19.325133749608828,-12.080082010290205,6.774680558110774,25.62352844608072,25.620572561179227,6.739977670066241,25.598564010072916
24.1,0.4824824824824825,-31.04500803585261,-12.18377350093856,25.58955163474797,-18.522824972728454,-31.034471660470032,38.23153705494513,-18.443570055162876,-24.69860840493335,0.468527174036456,-12.136591537895857,-12.142979535060524,19.32521833922251,-12.080015260310345,6.774753548665023,25.62319068173536,25.620484459677662,6.739841604690441,25.598510927258022
24.150000000000002,0.48348348348348347,-31.04488248028089,-12.183893147316349,25.589458188431177,-18.52226773428318,-31.034364373497116,38.231503934609655,-18.443492918986582,-24.698872363400767,0.4684882528489218,-12.13649334346071,-12.143003508523904,19.325299281402174,-12.079951783907694,6.774823227007202,25.622859179056658,25.620396351773017,6.73970755192823,25.59845814822611
24.200000000000003,0.4844844844844845,-31.044757235105564,-12.184008441635333,25.589366066573522,-18.521716385801543,-31.034257386072525,38.231467944776156,-18.44341643901308,-24.69912987910835,0.4684488657938202,-12.136396036781491,-12.143026615481803,19.325376647304264,-12.079891519326003,6.774889653295362,25.62253382336064,25.620308244632795,6.7395754834964405,25.598405670718655
