t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.0,0.0,-23.419859200066195,-3.428575691179234,10.356877694010741,-24.443655103955354,35.725829895139285,-34.167625523889015,10.722998440442108,-20.39187562780571,-1.1225706796931063,-9.348740933557561,-10.494842170451774,35.37566480516444,-23.04981713932809,21.781473124744497,7.743535638566763,16.753023397690736,-36.62051111635364,-35.08839231708348,-26.423770433267613,23.168772486297414,34.09467260109799,6.53204256937222,-32.74411774395008,-37.29863374572534,10.298616313817975,25.171188756035942,28.804581482970242,35.74716483694675,5.876703625612914,12.056072072430421
0.05,0.001001001001001001,-23.42220798033544,-3.4289190478657763,10.357903519527465,-24.44610236630785,35.72939782266662,-34.17104632287855,10.724060060048677,-20.39391925381402,-1.1226973384876826,-9.34967907677613,-10.495901574577683,35.379189826878125,-23.05213048762654,21.783648526407354,7.744307204605997,16.75468717423463,-36.624179448155395,-35.091909199708745,-26.426413454112772,23.171081914875035,34.09808189842013,6.532683189520479,-32.74739436643231,-37.302368235477836,10.29963275482151,25.173693308652762,28.807455865447817,35.75072637451471,5.877285612953018,12.057263413016637
0.1,0.002002002002002002,-23.42438307856745,-3.429191627361825,10.358974416103539,-24.448487691766346,35.73293963769907,-34.174449029520524,10.72504498597971,-20.395971445219974,-1.122999414505427,-9.350616559047836,-10.496896732452052,35.382861168243714,-23.054368519736226,21.78591894528611,7.745201207384087,16.75638316913904,-36.627820811348,-35.09531392381577,-26.429269074997222,23.173326960811945,34.10142727722789,6.533415516016841,-32.75069704588502,-37.306198456643315,10.30075040465,25.176184421136657,28.81031071287588,35.754223241936764,5.877664216650103,12.058267443759886
0.15000000000000002,0.003003003003003003,-23.42638579747603,-3.4293932421613884,10.360089926570886,-24.450811772642663,35.73645605072607,-34.17783278761121,10.72595415848263,-20.39803126731565,-1.1234766307304522,-9.351552230629292,-10.49782723096126,35.386678249807616,-23.056531999583274,21.788284474977814,7.746217706925006,16.75811151879997,-36.631436050958435,-35.098605737018644,-26.432336241079966,23.175507999701786,34.10470738307494,6.534239716275106,-32.754024593428795,-37.31012353759199,10.301969278230404,25.1786610564223,28.81314511530236,35.7576545876627,5.877838633488791,12.059083576774912
0.2,0.004004004004004004,-23.42821727321045,-3.429523680139829,10.361249564107329,-24.45307531499707,35.73994775146368,-34.1811967830016,10.72678846608286,-20.400097817722333,-1.124128707548028,-9.352484958644592,-10.498692618765151,35.39064043809388,-23.05862166242159,21.79074520884213,7.747356752127838,16.75987227504939,-36.63502597082985,-35.10178391082232,-26.43561386881932,23.177625406247802,34.107920975997814,6.535155938797824,-32.757375848320855,-37.31414257935877,10.303289326519826,25.181122173401583,28.815958182009343,35.76101957855326,5.877808073436657,12.059711197904775
0.25,0.005005005005005005,-23.429878475584243,-3.4295827038641806,10.36245281217537,-24.455279039044253,35.74341540871933,-34.184540243919656,10.727548745574092,-20.402170225369417,-1.1249553609165606,-9.353413628162706,-10.4994924061594,35.39474704419048,-23.06063821437046,21.793301240033163,7.748618380254683,16.761665404264463,-36.63859133465083,-35.10484774059446,-26.43910084357483,23.179679553100907,34.11106692998871,6.536164312920397,-32.76074967795963,-37.31825465656248,10.304710435789486,25.183566727405434,28.81874904183642,35.764317400038315,5.877571761791495,12.060149666684604
0.30000000000000004,0.006006006006006006,-23.431370208154227,-3.429570049921611,10.363699124359831,-24.457423679528212,35.74685967023013,-34.18786244128119,10.72823578198132,-20.40424764957397,-1.1259563004881925,-9.354337143226633,-10.500226064924766,35.39899732218923,-23.062582331952495,21.7959526614991,7.750002616403377,16.76349078650078,-36.64213286694115,-35.107796545484476,-26.442796017113295,23.181670809708763,34.11414423247117,6.537264948593174,-32.76414497795908,-37.32245881836029,10.306232426770611,25.185993670708857,28.821516843450816,35.76754725621163,5.8771289415090875,12.060398316355942
0.35000000000000003,0.007007007007007007,-23.432693108144623,-3.4294854282660028,10.364987924107467,-24.459509986066543,35.750281162471545,-34.19116268898794,10.728850308493895,-20.406329279225314,-1.1271312276826853,-9.355254427835483,-10.500893028165201,35.40339046748359,-23.064454661629735,21.798699565949345,7.7515094729645675,16.76534821465376,-36.64565125399567,-35.11062966829056,-26.44669820502595,23.1835995411765,34.11715198378029,6.538457936203094,-32.76756067229308,-37.326754089436896,10.307855053664671,25.18840195305906,28.824260755564083,35.77070836986044,5.876478875712936,12.06045645393469
0.4,0.008008008008008008,-23.433847646211728,-3.429328521582814,10.36631860437198,-24.46153872346461,35.753680490433226,-34.194440344211245,10.729393006366053,-20.40841433207888,-1.1284798337196102,-9.35616442688054,-10.501492690136843,35.40792561492877,-23.066255819335726,21.80154204578882,7.753138949062866,16.767237393652934,-36.64914714478824,-35.11334647527544,-26.450806184064515,23.18546610713964,34.12008939664881,6.539743346436387,-32.77099571351029,-37.33113947102784,10.309578003020851,25.190790522226475,28.82697996709516,35.77379998242799,5.875620850386855,12.060323360335744
0.45,0.009009009009009009,-23.434834126044993,-3.429098984672583,10.367690527168197,-24.463510671999778,35.75705823735909,-34.197694807659865,10.729864504782746,-20.410502054163665,-1.1300017976142547,-9.357066107036255,-10.502024406070039,35.41260183686925,-23.0679863900015,21.804480193018993,7.754891029981861,16.76915793969403,-36.65262115183701,-35.115946355931605,-26.45511868940446,23.187270860649814,34.12295579570051,6.541121230183817,-32.774449083019825,-37.335613941976305,10.31140089248409,25.193158324578516,28.82967368727978,35.77682135390738,5.874554177250633,12.059998290557669
0.5,0.01001001001001001,-23.43565268380086,-3.428796443853654,10.369103023039507,-24.46542662767581,35.76041496444872,-34.20092552383037,10.730265380688849,-20.41259171930752,-1.131696784143052,-9.357958457606994,-10.502487491986685,35.41741814103928,-23.06964692707346,21.80751409910501,7.756765686572946,16.771109379514154,-36.656073852033124,-35.118428722696656,-26.459634411844604,23.18901414707382,34.1257506169521,6.542591618489874,-32.777919791448284,-37.3401764598227,10.313323269417408,25.195504305675772,28.83234114572631,35.77977176266512,5.873278196818289,12.05948047393086
0.55,0.011011011011011011,-23.436303287366066,-3.428420496384917,10.370555390442954,-24.46728740244737,35.76375121051735,-34.20413198123865,10.730596158580115,-20.4146826287846,-1.1335644417847808,-9.358840491330186,-10.502881224515198,35.42237346834247,-23.07123795202118,21.81064385480838,7.758762874648034,16.773091149715736,-36.65950578743417,-35.12079301061954,-26.464351994952782,23.190696303006586,34.12847340732469,6.544154522547288,-32.78140687906866,-37.34482596192615,10.315344609402798,25.19782741089044,28.83498159241823,35.782650505192876,5.871792281637682,12.058769114432856
0.6000000000000001,0.012012012012012012,-23.436785735447494,-3.427970709909562,10.372046895056757,-24.469093824414365,35.76706749161174,-34.20731371263096,10.730857310254562,-20.416774111089108,-1.1356044006442148,-9.359711245136424,-10.503204840705534,35.42746669051719,-23.072759953833245,21.813869549984368,7.760882534356368,16.775102596145103,-36.662917466024176,-35.1230386769783,-26.469270032168172,23.192317655198607,34.13112382416594,6.545809933738197,-32.78490941630173,-37.3495613666169,10.31746431462533,25.200126586046608,28.837594297663546,35.78545689578608,5.870095839709379,12.057863391074639
0.65,0.013013013013013013,-23.43709965648603,-3.427446621921098,10.373576769015314,-24.470846737985884,35.77036430057945,-34.210470295172954,10.731049254523246,-20.41886552183962,-1.1378162703653747,-9.36056978086688,-10.503457537846737,35.43269660769511,-23.074213388499324,21.817191273343337,7.763124589545762,16.777142973331973,-36.666309362441716,-35.12516520084983,-26.47438706387143,23.193878519498366,34.13370163478353,6.54755782372323,-32.78842650429056,-37.35438157437879,10.319681712145684,25.202400778082108,28.84017855199165,35.78819026614802,5.868188318081806,12.056762458361892
0.7000000000000001,0.014014014014014014,-23.437244507392165,-3.4268477392531116,10.375144210077101,-24.472547004013155,35.77364210658893,-34.21360135061517,10.731172356879672,-20.42095624381806,-1.1401996380420008,-9.361415185948196,-10.503638473289554,35.4380619458608,-23.075598678476624,21.820609112175063,7.765488947108777,16.77921144399632,-36.66968191867769,-35.12717208263243,-26.47970157443468,23.195379199810294,34.1362067159909,6.549398144579719,-32.79195727554887,-37.3592854690604,10.32199605206678,25.20464893573153,28.84273366599817,35.7908499649182,5.866069206618714,12.055465446835369
0.75,0.015015015015015015,-23.437219572101498,-3.4261735375944893,10.376748380731213,-24.47419549989107,35.77690135459811,-34.21670654543337,10.731226929127436,-20.42304568714742,-1.1427540661333444,-9.36224657402486,-10.503746764276675,35.443561354221224,-23.07691621213909,21.824123152035007,7.767975496314456,16.781307078629432,-36.67303554474427,-35.12905884352133,-26.48521198926401,23.196819987068817,34.138639053665706,6.5513308289902,-32.79550089468396,-37.36427191911391,10.324406505600704,25.206870010229995,28.845258970138588,35.793435357124,5.863738041933967,12.053971463694694
0.8,0.016016016016016016,-23.43702395994859,-3.425423461032089,10.378388407248579,-24.475793119627575,35.780142464769156,-34.21978559094201,10.731213228965974,-20.425133289612205,-1.1454790903938634,-9.36306308554884,-10.503781487783218,35.44919340249425,-23.078166343207617,21.827733476391415,7.770584108126402,16.783428855156114,-36.67637061931667,-35.13082502493786,-26.490916671847863,23.198201158229008,34.14099874232145,6.553355790482299,-32.79905655919505,-37.36933977886018,10.326912163042659,25.20906295603719,28.847753814471425,35.79594582355441,5.861194411487513,12.052279593510034
0.8500000000000001,0.017017017017017015,-23.43665660385804,-3.4245969216231082,10.380063378684262,-24.477340773880215,35.78336583182714,-34.222838243379314,10.731131459534652,-20.427218517125397,-1.1483742178258796,-9.363863888326037,-10.503741680370066,35.454956578126584,-23.079349390159667,21.831440166232056,7.77331463450813,16.78557565868532,-36.679687490349004,-35.13247018791245,-26.496813920825485,23.19952297527435,34.143285984692675,6.555472923721019,-32.80262350034777,-37.374487889778756,10.329512031659217,25.21122673158122,28.850217568352072,35.79838076005529,5.858437957835215,12.050388899026236
0.9,0.018018018018018018,-23.436116258351987,-3.42369329899968,10.38177234583753,-24.4788393899591,35.78657182436048,-34.225864303962105,10.730981768915779,-20.42930086434574,-1.1514389246647336,-9.364648178018886,-10.503626338052689,35.460849283451765,-23.080465635616747,21.835243299629273,7.776166907716765,16.78774628135658,-36.68298647566586,-35.13399391242175,-26.502901967090104,23.200785684242174,34.14550109133381,6.557682104854395,-32.806200984125674,-37.37971508182124,10.3322050334987,25.2133603000217,28.8526496200784,35.80073957674509,5.855468383023952,12.04829842206414
0.9500000000000001,0.01901901901901902,-23.435401497373746,-3.422711940008511,10.383514320176713,-24.48028991179543,35.78976078406106,-34.22886361890869,10.7307642495975,-20.431379855448785,-1.1546726544064263,-9.36541517860416,-10.503434416188075,35.466869832800135,-23.081515325708203,21.839142951261948,7.779140739586344,16.78993942228976,-36.686267863530844,-35.13539579668007,-26.509178970942344,23.201989514267268,34.14764448023179,6.559983191913391,-32.8097883122596,-37.38502017474651,10.334990003132079,25.215462630031514,28.8550493764894,35.8030216971508,5.852285453122027,12.046007184523909
1.0,0.02002002002002002,-23.434510711927736,-3.4216521583886896,10.385288272736146,-24.48169329987483,35.79293302490207,-34.23183607942799,10.730478937897901,-20.433455045055048,-1.158074815888172,-9.366164142784784,-10.503164829382353,35.473016449573144,-23.08249866940988,21.843139191892938,7.782235920802076,16.792153687645914,-36.689531913193534,-35.13667545638524,-26.51564301930978,23.20313467664415,34.149716676432234,6.562376025266816,-32.81338482333567,-37.390401979476124,10.337865685333364,25.21753269659662,28.85741626251839,35.80522655726348,5.848889002873531,12.0435141894953
1.05,0.02102102102102102,-23.433442107536422,-3.4205132344910902,10.387093132992826,-24.483050531134626,35.796088832251606,-34.234781621672994,10.730125813352087,-20.43552601931834,-1.161644781432698,-9.366894352354183,-10.502816451421703,35.47928726329537,-23.083415837856254,21.84723208780038,7.785452220167128,16.794387590806878,-36.69277885541598,-35.13783252391878,-26.522292123049265,23.20422136390856,34.15171831167908,6.5648604281319844,-32.816989893982715,-37.3958592994682,10.340830732709062,25.219569481833236,28.859749720702304,35.807353604513345,5.845278940463796,12.04081842247986
1.1,0.022022022022022022,-23.432193701515597,-3.419294415043147,10.388927787730639,-24.48436259882433,35.79922846192025,-34.237700226656614,10.729704798064455,-20.437592397177035,-1.165381885067497,-9.367605118511362,-10.502388115229044,35.48568030665842,-23.084266963624646,21.85142170016122,7.788789383863621,16.796639552681437,-36.69600889298016,-35.138866647500464,-26.529124214348965,23.205249748938613,34.15365012406726,6.5674362071417,-32.82060294013987,-37.40139093210798,10.343883703286826,25.221571975821682,28.86204921064883,35.80940229666434,5.841455252381518,12.037918852730147
