t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
0.0,0.0,15.64014239608408,-31.630226691393133,-8.17499618807238,-24.86532283184703,-34.58394472726774,-21.0155984539295,-7.317560272829643,33.1278925130707,12.194563365537496,-33.499620260627786,-7.202768697916033,-0.44602108019690617,-23.00901307722577,-34.73970646260489,8.637025874621084,43.16837792666567,42.375324934704196,-34.67257976664033,41.107103282985555,37.81302907320781,-8.161542020088325,20.50912709318381,-6.61440736019104,-9.35217157416087,34.28635776283373,4.687762855661277,-10.596542816858076,-11.054571822853113,-30.00055391831531,35.32156408991115,42.07469371953542,-24.889955128279095,-6.478381934844808,13.351896282647758,6.991018020914176,-11.993404309105127,13.429202690816037,31.2866643599223,-17.003120682089673,-4.8793845552877215,-18.12092487888079,-8.413496567436374,-8.00945679562165,-22.35103442507621,25.165054263916403,2.318047802576263,3.9941918720235967,-22.96836231435129,18.510314056554392
0.05,0.001001001001001001,15.64169430510708,-31.633392027775017,-8.175822106585379,-24.86781033673109,-34.58740891815554,-21.017705082206966,-7.318296884522733,33.13119677616428,12.19577219822395,-33.50298496298245,-7.203494951778841,-0.4460700044503426,-23.011325974060142,-34.74319082982314,8.637885031004675,43.17268083570205,42.37955218344367,-34.676050133733405,41.11120856915921,37.81680141565889,-8.162364754522716,20.511162383059556,-6.615081877319939,-9.353121604449218,34.28977121664152,4.688229100991858,-10.597606086252542,-11.055685221451569,-30.003561281046935,35.32508815245394,42.07889653515175,-24.89245274303826,-6.479043575163501,13.353228176610953,6.99170951496368,-11.99460965957669,13.43053550178044,31.28978090808293,-17.004825661968816,-4.879881381605414,-18.122744930069864,-8.414349476152053,-8.010267614366938,-22.353280562725658,25.167566207339895,2.318278335024664,3.994583743333573,-22.970663539698595,18.51215571569747
0.1,0.002002002002002002,15.643436823056692,-31.636534562829368,-8.176751425010231,-24.87017404281741,-34.59103430106055,-21.019746398907213,-7.318907053874237,33.13448102487753,12.197010183983966,-33.5062894632569,-7.204324459616995,-0.44624248535205896,-23.013733399492082,-34.74658045449986,8.638836758932722,43.17712784204823,42.38386739240033,-34.679489091490176,41.11522903937244,37.82057043584498,-8.163216247433384,20.513084833288506,-6.6160374734330265,-9.35400023931668,34.29343480263988,4.688582173364116,-10.598760070285142,-11.056816710548569,-30.006460348615185,35.328523062367104,42.08316649446613,-24.895048119774213,-6.4796680264762205,13.354707370648377,6.992376851800799,-11.99581299437221,13.431752947662094,31.292894751717196,-17.006469449053174,-4.88042208439759,-18.124592278149798,-8.415241534914522,-8.011163901305709,-22.35537236511828,25.169825908689685,2.3184351076807186,3.9951428158070965,-22.973029364158318,18.51411634829278
0.15000000000000002,0.003003003003003003,15.645369734944715,-31.639654121826215,-8.177784057803425,-24.872413305938927,-34.59482157229639,-21.021722515827104,-7.3193899946654755,33.13774463245532,12.19827811642164,-33.50953426851401,-7.2052571256572495,-0.44653876674448445,-23.01623628194123,-34.74987547477159,8.639880610430092,43.181718499773176,42.38827106428525,-34.6828971738358,41.11916341743265,37.82433545336406,-8.16409542496986,20.51489413120308,-6.617273199994329,-9.354807584128114,34.297348847444106,4.688821872224969,-10.60000556201797,-11.057966652350165,-30.009251155741172,35.33186857241548,42.08750488769573,-24.897739507328936,-6.480254655820111,13.3563346063955,6.993020084272841,-11.99701351670351,13.432854546565236,31.296006339249846,-17.00805304072706,-4.8810062466080195,-18.12646764069777,-8.41617214142085,-8.012145454154489,-22.357309786631717,25.17183335231607,2.3185187967036183,3.9958686798501852,-22.975460252813264,18.51619485986794
0.2,0.004004004004004004,15.647492902213418,-31.642750578518427,-8.178919890933317,-24.874527589400028,-34.59877141483401,-21.023633487159227,-7.319745013022141,33.140987015602086,12.199576722053738,-33.512719857838945,-7.206292906117985,-0.44695906891094295,-23.018835570071232,-34.753076001334534,8.641016104133152,43.1864522605526,42.392763662019476,-34.68627485009306,41.12301053662842,37.828095807470696,-8.165001142759607,20.51658993877602,-6.618788044424055,-9.355543697058048,34.301513688096186,4.688948006188466,-10.601343370650627,-11.05913543887234,-30.01193376572171,35.33512445420691,42.09191305273062,-24.90052511433187,-6.48080281752916,13.35811064952651,6.9936392501366855,-11.998210411659704,13.433839720637456,31.29911613441839,-17.009577408756375,-4.881633451866115,-18.12837179955412,-8.417140715083583,-8.013212041896171,-22.359092826156854,25.173588534933895,2.318530073810594,3.9967610044179898,-22.97795665889086,18.51839003827401
0.25,0.005005005005005005,15.64980626187478,-31.645823854992948,-8.18015878047026,-24.87651646293709,-34.60288449857021,-21.025479309076584,-7.319971506528771,33.14420763447436,12.200906660865119,-33.51584668303324,-7.207431808726474,-0.4475035875120298,-23.02153223243571,-34.75618211690391,8.642242725830522,43.191328471257705,42.39734560630739,-34.68962252552033,41.12676933967384,37.83185085749349,-8.165932187380559,20.51817189288536,-6.62058092762697,-9.356208589537037,34.30592966965901,4.688960392611035,-10.602774320960568,-11.06032349160069,-30.01450827133041,35.33829049795474,42.096392375128815,-24.903403107595484,-6.481311853039541,13.360036288341803,6.994234372216251,-11.999402846208717,13.434707796090473,31.302224616942183,-17.01104350037634,-4.8823032843080645,-18.13030560060176,-8.41814669673235,-8.014363405939191,-22.360721525788595,25.17509146627333,2.3184696064797725,3.997819536934082,-22.98051902398519,18.520700553807217
0.30000000000000004,0.006006006006006006,15.652309825651141,-31.648873921515424,-8.181500551035649,-24.878379601693634,-34.60716148050808,-21.027259919321093,-7.320068963523334,33.147405992655145,12.202268526759957,-33.51891516932077,-7.208673892098895,-0.4481724924143667,-23.024327257016235,-34.75919387568894,8.643559929007349,43.196346371364584,42.40201727305962,-34.692940541883,41.130438878669516,37.835599983221556,-8.166887277888817,20.519639605621077,-6.622650701131093,-9.356802226656121,34.310597142637704,4.688858857221268,-10.604299252649875,-11.061531261157127,-30.016974795736562,35.34136651235636,42.10094428807012,-24.90637161058731,-6.481781090725794,13.362112332153481,6.994805458499519,-12.000589969253308,13.43545800313504,31.30533228316419,-17.012452239442933,-4.883015328425275,-18.13226995355761,-8.419189548290092,-8.01559926117901,-22.362195969567107,25.1763421700137,2.3183380581487043,3.9990441031669994,-22.983147778254626,18.523124959327323
0.35000000000000003,0.007007007007007007,15.65500367911421,-31.651900796365936,-8.182944994110134,-24.880116785214256,-34.611603004849584,-21.02897519679383,-7.320036962573255,33.15058163711158,12.203662847910705,-33.521925716065596,-7.210019264982919,-0.4489659264103201,-23.02722165065142,-34.76211130288274,8.644967135392115,43.201505090196584,42.40677899066796,-34.69622917806113,41.13401831508503,37.839342585260745,-8.167865067400223,20.520992664635713,-6.624996143849715,-9.357324527529668,34.31551646022319,4.688643233804598,-10.605919019596845,-11.06275922697376,-30.019333493441906,35.34435232458799,42.10557027226256,-24.909428701987004,-6.482209845768127,13.364339609463055,6.995352502175731,-12.001770911742959,13.43608947583238,31.30843964666431,-17.013804527647796,-4.883769168939655,-18.13426583177358,-8.420268752425262,-8.016919296960692,-22.363516282271984,25.177340685002786,2.3181360884089868,4.00043460706739,-22.985843340595576,18.525661690380506
0.4,0.008008008008008008,15.65788798081837,-31.654904545663143,-8.18449186620141,-24.88172789646115,-34.61620970300041,-21.03062496114504,-7.319875172133049,33.15373415813734,12.205090087007116,-33.524878697501805,-7.211468085362027,-0.44988400382742466,-23.030216438356195,-34.764934394166296,8.646463735505153,43.206803644013085,42.41163103713553,-34.69948865069617,41.13750691976725,37.843078085360254,-8.168864144724314,20.52223063354107,-6.627615958480844,-9.357775365616632,34.32068797535313,4.688313363943271,-10.607634489010966,-11.06400789697416,-30.021584551235087,35.34724778041532,42.110271855795105,-24.912572414337355,-6.4825974200512695,13.366718965925159,6.99587548161324,-12.002944786843036,13.436601251864499,31.31154723884301,-17.01510124579638,-4.884564390705313,-18.136294272044132,-8.421383812181112,-8.018323177941248,-22.36468262827132,25.178087066763474,2.3178643531973155,4.001991030568715,-22.98860611879302,18.52830906533517
0.45,0.009009009009009009,15.660962961423285,-31.657885283173805,-8.186140886872261,-24.883212920856675,-34.620982193487606,-21.032208972362103,-7.319583350382553,33.15686318928085,12.206550641407953,-33.52777446347536,-7.213020559419987,-0.4509268090264262,-23.03331266253036,-34.76766311522604,8.648049089208238,43.21224093295951,42.41657363706619,-34.70271911488016,41.14090407297829,37.84680592671006,-8.169883036048905,20.52335305235281,-6.630508767559305,-9.358154569000117,34.3261120375858,4.687869096812093,-10.609446540490024,-11.065277807262268,-30.023728189163567,35.35005274441972,42.11505061392977,-24.915800732798875,-6.482943102095427,13.369251262091018,6.996374360278322,-12.004110690162673,13.436992272225519,31.314655609473835,-17.016343255149167,-4.885400578636297,-18.138356374417533,-8.422534250582988,-8.019810544850484,-22.365695210427383,25.178581389289057,2.3175235049832197,4.003713433354094,-22.99143650964854,18.531065285539544
0.5,0.01001001001001001,15.66422892279993,-31.660843170104283,-8.187891736629703,-24.884571945355077,-34.62592108179042,-21.03372693035367,-7.319161345243525,33.15996840726031,12.208044843198387,-33.530613340198066,-7.2146769403632245,-0.45209439478705826,-23.03651138205553,-34.770297401284296,8.64972252625478,43.21781573789445,42.42160695851831,-34.70592066489117,41.144209264466326,37.850525574209456,-8.170920206673289,20.524359437984568,-6.633673109177947,-9.358461920624809,34.33178898978275,4.6873102890305,-10.611356064978295,-11.066569521819314,-30.02576466152254,35.35276710033926,42.11990816882632,-24.91911159401785,-6.483246167020024,13.371937370925137,6.996849086595141,-12.005267700042838,13.437261380836155,31.31776532722341,-17.01753139882581,-4.886277317660085,-18.14045330200738,-8.42371961022438,-8.021381015148961,-22.366554269060106,25.178823747127783,2.3171141929536434,4.0056019525915545,-22.99433489908663,18.5339284355104
