t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0.0,0.0,32.768666944876095,1.3723050864784707,8.757785618696474,3.3544248508850516,-28.90325983145878,-9.620607391644945,8.999417760821908,6.541130986698458,-10.489144551586264,26.370177281759016,1.323231195261603,-8.606221641160463,-31.24966412380868
0.05,0.001001001001001001,32.77193600689156,1.372440700405864,8.758659060341833,3.354757589518186,-28.90616289717178,-9.621570626418547,9.000316994909316,6.541775484447845,-10.490202809586812,26.37281036290766,1.323361203534134,-8.607082440606288,-31.252796443355027
0.1,0.002002002002002002,32.77524563784633,1.372653298601426,8.759530208386696,3.3550425189770716,-28.90906163605577,-9.622617231410183,9.001047479210177,6.542461482515762,-10.491325249385367,26.375499064224904,1.3235746983649415,-8.607966374566695,-31.25584171089135
0.15000000000000002,0.003003003003003003,32.77859559126244,1.3729429578419488,8.760399143222482,3.355279473920038,-28.9119555631825,-9.623747171759803,9.001609403229152,6.543188982317737,-10.492511728303928,26.37824342890869,1.3238715912027719,-8.608873600524884,-31.258800322316194
0.2,0.004004004004004004,32.781985632630025,1.3733097271086434,8.761265902455998,3.3554682714090647,-28.91484421018551,-9.624960429593477,9.00200297323539,6.543958034043643,-10.493762077914724,26.381043494003304,1.324251770448495,-8.609804283324713,-31.261672618498192
0.25,0.005005005005005005,32.785415539366895,1.373753627375544,8.762130480783338,3.3556087110215933,-28.917727125283285,-9.626257003876617,9.002228412192093,6.544768736513938,-10.495076103650431,26.38389929005707,1.3247151014577039,-8.610758595258709,-31.26445888488118
0.30000000000000004,0.006006006006006006,32.78888510076011,1.3742746514091437,8.762992829867171,3.355700574948866,-28.9206038732915,-9.627636910286695,9.002285959787642,6.545621237068915,-10.49645358442538,26.386810840748254,1.3252614264968627,-8.611736716170551,-31.26715935109489
0.35000000000000003,0.007007007007007007,32.792394117889565,1.374872763579864,8.763852858217033,3.3557436280810675,-28.923474035624633,-9.629100181105661,9.002175872566562,6.546515731490754,-10.497894272268715,26.38977816247962,1.3258905646536592,-8.612738833572042,-31.269774190569127
0.4,0.008008008008008008,32.79594240353303,1.3755478996859805,8.7647104310724,3.355737618079545,-28.926337210287105,-9.630646865132197,9.001898424158428,6.547452463958142,-10.499397891970466,26.392801263942015,1.3266023117023404,-8.61376514277455,-31.272303520149617
0.45,0.009009009009009009,32.79952978205252,1.3762999667906484,8.765565370288394,3.3556822754363753,-28.929193011854252,-9.632277027613872,9.001453905602782,6.548431727033259,-10.50096414074153,26.39588014564749,1.327396439924935,-8.614815847034963,-31.27474739971384
0.5,0.01001001001001001,32.80315608926152,1.3771288430726987,8.766417454224094,3.3555773135215707,-28.93204107144334,-9.63399075019921,9.000842625768023,6.549453861680891,-10.50259268788858,26.39901479943247,1.3282726978893784,-8.615891157716199,-31.277105831785377
0.55,0.011011011011011011,32.806821172272926,1.378034377691886,8.767266417633506,3.355422428618196,-28.934881036674977,-9.635788130909615,9.000064911862111,6.550519257319441,-10.50428317450493,26.40220520793162,1.329230810185688,-8.616991294462357,-31.27937876114555
0.6000000000000001,0.012012012012012012,32.81052488932717,1.3790163906692934,8.76811195155937,3.3552172999456964,-28.937712571625223,-9.637669284131043,8.999121110032855,6.551628351903614,-10.506035213178434,26.405451344022964,1.3302704771214442,-8.618116485388585,-31.28156607444118
0.65,0.013013013013013013,32.814267109600365,1.3800746727836124,8.768953703230046,3.3549615896717278,-28.94053535676872,-9.639634340625225,8.99801158605541,6.552781632038523,-10.50784838771746,26.408753170245117,1.331391374377969,-8.619266967285785,-31.28366759978764
0.7000000000000001,0.014014014014014014,32.81804771299211,1.38120898548403,8.769791275959841,3.354654942912791,-28.943349088913244,-9.641683447560222,8.996736726104537,6.553979633124966,-10.50972225289607,26.41211063818728,1.3325931526287067,-8.6204429858403,-31.28568310636648
0.75,0.015015015015015015,32.821866589892544,1.3824190608204636,8.770624229053208,3.354296987723981,-28.94615348112605,-9.643816768559983,8.995296937608996,6.555222939535606,-10.511656334219465,26.415523687852993,1.3338754371214392,-8.621644795868736,-31.28761230401706
0.8,0.016016016016016016,32.82572364092845,1.3837046013918988,8.771452077713352,3.3538873350781704,-28.948948262652415,-9.646034483772517,8.99369265018539,6.556512184821789,-10.513650127710825,26.41899224699851,1.335237827226097,-8.622872661568083,-31.289454842821883
0.8500000000000001,0.017017017017017015,32.829618776687994,1.3850652803135817,8.772274292955858,3.3534255788349516,-28.951733178826842,-9.64833678995624,8.991924316648543,6.557848051950675,-10.515703099720657,26.422516230446853,1.3366798959500519,-8.624126856781379,-31.291210312685457
0.9,0.018018018018018018,32.83355191742377,1.3865007412038288,8.77309030152802,3.35291129569968,-28.954507990977323,-9.650723900583948,8.989992414095457,6.5592312735723945,-10.517814686759738,26.42609553937869,1.338201189422908,-8.625407665279084,-31.292878242906724
0.9500000000000001,0.01901901901901902,32.83752299273391,1.3880105981912108,8.773899485834658,3.3523440451729645,-28.95727247632318,-9.653196045963808,8.98789744505965,6.560662632316855,-10.519984295356776,26.42973006060123,1.3398012263529386,-8.626715381056474,-31.29445810174525
1.0,0.02002002002002002,32.84153194122087,1.389594435942863,8.774701183871263,3.3517233694909714,-28.960026427866946,-9.655753473376656,8.98563993873256,6.56214296111983,-10.522211301941875,26.433419665796443,1.3414794974574498,-8.62805030864726,-31.29594929598159
1.05,0.02102102102102102,32.845578710127604,1.391251809714672,8.775494689165399,3.3510487935569193,-28.96276965428079,-9.65839644722881,8.983220452248537,6.5636731435779225,-10.52449505275686,26.43716421075006,1.3432354648694875,-8.629412763453782,-31.29735117047243
1.1,0.022022022022022022,32.8496632549508,1.392982245424069,8.776279250727338,3.3503198248641572,-28.965501979788012,-9.661125249219497,8.980639572029737,6.565254114331927,-10.526834863793546,26.440963534562833,1.3450685615234383,-8.63080307209404,-31.29866300770128
1.1500000000000001,0.023023023023023025,32.853785539030916,1.3947852397461513,8.777054073011014,3.3495359534112414,-28.968223244040132,-9.663940178521894,8.977897915187086,6.566886859478098,-10.529230020760917,26.444817458845755,1.3469781905222127,-8.632221572765937,-31.299884027325675
1.2000000000000002,0.024024024024024024,32.857945533118745,1.3966602602338296,8.777818315886382,3.3486966516094396,-28.97093330199014,-9.666841551976669,8.974996130973253,6.568572417006741,-10.531679779082246,26.448725786900948,1.348963724488837,-8.633668615629073,-31.30101338572213
1.25,0.025025025025025023,32.8621432149181,1.398606745462676,8.778571094624402,3.3478013741831183,-28.973632023762438,-9.669829704296767,8.97193490228343,6.57031187726752,-10.534183363923052,26.45268830289013,1.3510245049054213,-8.635144563204456,-31.30205017553017
1.3,0.026026026026026026,32.86637856860453,1.4006241052011192,8.779311479895869,3.34684955806349,-28.976319294520057,-9.672904988282097,8.968714947199455,6.572106383460752,-10.536739970250784,26.45670477099267,1.3531598414425998,-8.636649790792559,-31.302993425197077
1.35,0.02702702702702703,32.870651584319724,1.402711720606601,8.78003849778538,3.345840622276221,-28.978995014329726,-9.676067775042593,8.965337020572681,6.573957132153913,-10.539348762927055,26.460774934555342,1.3553690112826922,-8.638184686910117,-31.303842098525152
1.4000000000000001,0.028028028028028028,32.874962257641315,1.404868944448268,8.78075112982182,3.3447739678234423,-28.981659098025375,-9.679318454227975,8.961801915640711,6.575865373822475,-10.542008876833172,26.464898515236094,1.357651258439954,-8.639749653746124,-31.304595094223526
1.4500000000000002,0.029029029029029027,32.87931058902798,1.4070951013567345,8.781448313026727,3.3436489775607114,-28.98431147507065,-9.682657434262413,8.958110465672998,6.577832413414082,-10.544719417029613,26.469075212144183,1.3600057930814315,-8.641345107637465,-31.305251245466806
1.5,0.03003003003003003,32.883696583239555,1.409389488101402,8.782128939982016,3.342465016069539,-28.986952089421045,-9.686085142582082,8.954263545640043,6.579859610934968,-10.54747945895006,26.473304700979263,1.3624317908520587,-8.642971479564695,-31.305809319463055
1.55,0.031031031031031032,32.88812024873198,1.4117513738957717,8.782791858918523,3.341221429526108,-28.98958089938624,-9.689602025873407,8.95026207390073,6.581948382057371,-10.550288048630442,26.477586633172045,1.3649283922077664,-8.644629215668433,-31.306268017033865
1.6,0.03203203203203203,32.892581597027,1.4141800007311291,8.783435873826939,3.3399175455668666,-28.992197877493226,-9.693208550309656,8.94610701390218,6.584100198746583,-10.553144202973387,26.481920635029404,1.3674947017604921,-8.646318777786886,-31.306625972209524
1.6500000000000001,0.03303303303303303,32.89708064205636,1.416674583738921,8.784059744592662,3.3385526731517117,-28.994803010350807,-9.696905201783224,8.941799375886271,6.586316589906083,-10.55604691004834,26.486306306886817,1.3701297876390992,-8.64804064401506,-31.306881751842585
