t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
0.0,0.0,-5.037667965177468,-40.53492557039729,29.538456368999015,-26.413603931541626,12.688664186584186,-16.46542056360187,-41.64799722252028,-28.943263134759988,15.405587694025098,-11.40768141028278,-5.708107885549419,24.744162986009027,3.3996625695083007,-4.956165909574061,13.0582448720981,15.25827580361796,-10.234798539986446,-5.972326348531855,32.35929560327056,22.475224477167423,30.615266834512852,13.577654782364279,-13.668313542145171
0.05,0.001001001001001001,-5.038183900168234,-40.538990506396274,29.54140029297808,-26.41625693268473,12.689921296722883,-16.467075437123967,-41.65217664672221,-28.946168525479283,15.407114198399238,-11.408835733538304,-5.708681574923502,24.74662909529241,3.3999872231917587,-4.956667861984823,13.059543760736739,15.259787284627171,-10.235824987453473,-5.972924257817054,32.3625263274482,22.477457102814242,30.61832046791986,13.579006050015131,-13.669682581765313
0.1,0.002002002002002002,-5.038740380982799,-40.54308488150888,29.54415877396673,-26.418844824009295,12.691212130361736,-16.46887757266627,-41.65638267653761,-28.949093018799882,15.408730467810319,-11.410097108434922,-5.709171700002319,24.749272012592574,3.400302401311189,-4.957309994115317,13.060837664031654,15.261188241253729,-10.236749976057972,-5.973411532255529,32.36575886869995,22.479540626722844,30.621375784257086,13.580538205288114,-13.670927356836579
0.15000000000000002,0.003003003003003003,-5.0393373985707255,-40.54720854393492,29.546732399354433,-26.421366804962204,12.692536932318859,-16.470826992872624,-41.6606153515723,-28.952036973382263,15.410436433130688,-11.411465559021117,-5.70957811543141,24.752091241331726,3.400607567571663,-4.958091753693658,13.062126937803608,15.262478226343267,-10.237574218998736,-5.973787350325607,32.368992830636365,22.481474637715397,30.624432629793205,13.582250806381582,-13.672047425526674
0.2,0.004004004004004004,-5.039974932358498,-40.551361388701075,29.549121733017977,-26.42382203981617,12.693895941209691,-16.472923680933025,-41.66487471293517,-28.955000760274274,15.412231986677767,-11.412941074534379,-5.709900666928959,24.755086266106375,3.400902181920168,-4.959012589058897,13.063411956786117,15.263656803786603,-10.238298495679828,-5.974050853192294,32.37222778273324,22.483258733188563,30.627490887144223,13.584143397774179,-13.673042321843763
0.25,0.005005005005005005,-5.0406529496149926,-40.55554335804293,29.55132731429765,-26.426209657870572,12.695289388968574,-16.475167579412588,-41.66916080311886,-28.957984762061407,15.414116982415518,-11.414523608137166,-5.7101391915117805,24.758256551334686,3.401185700513125,-4.960071948503531,13.064693114666673,15.264723548499633,-10.238923650543157,-5.974201145314406,32.37546325973334,22.48489251863676,30.630550475131226,13.586215508953513,-13.673911554930735
0.30000000000000004,0.006006006006006006,-5.041371404768158,-40.55975444177867,29.55334965711507,-26.428528753658224,12.696717500359563,-16.477558588971554,-41.67347366589166,-28.960989372037993,15.416091236072026,-11.416213075551731,-5.710293517731815,24.76160153976118,3.4014575756683825,-4.961269279524064,13.065970824132734,15.265678046463732,-10.239450591949785,-5.974237295132032,32.378698761058295,22.486375607260968,30.633611348633348,13.58846665294285,-13.674654608383891
0.35000000000000003,0.007007007007007007,-5.042130238673468,-40.563994677674074,29.555189249228675,-26.430778387157794,12.698180492477418,-16.480096566977487,-41.67781334620005,-28.96401499339857,15.418154525174053,-11.418009353596402,-5.710363465923799,24.765120650821682,3.401717255801543,-4.962604027981786,13.06724551692151,15.2665198948272,-10.239880291108049,-5.974158335837223,32.38193375023247,22.4877076196639,30.636673498436167,13.59089632462952,-13.675270939596876
0.4,0.008008008008008008,-5.042929377834801,-40.56826415179852,29.556846551623057,-26.432957584011728,12.699678574239842,-16.48278132601115,-41.682179890080384,-28.967062038448745,15.420306588999567,-11.419912278626398,-5.710348848464782,24.768813278871843,3.401964185346482,-4.964075637175968,13.068517643872452,15.267248702068262,-10.240213781046299,-5.973963266230977,32.385167654320654,22.488888183632202,30.63973695107574,13.593503998899019,-13.6757599791308
0.45,0.009009009009009009,-5.043768733578494,-40.572562998871426,29.55832199802823,-26.435065335749524,12.701211945872139,-16.485612632267912,-41.68657334457908,-28.97013092783488,15.422547128449443,-11.42192164488257,-5.710249470046194,24.77267879128283,3.4021978046599224,-4.965683546831749,13.069787674981345,15.26786408822004,-10.24045215562783,-5.973651051669712,32.38839986338169,22.489916934006345,30.64280176867848,13.596289128579068,-13.676121130111593
