t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.0,0.0,30.19606585743875,-27.735612483866877,-37.46563050104976,-22.015879898849125,-40.83604953249624,33.743469044328414,22.810656282365397,15.27975295056074,-29.46801184893391,19.618116776837585,-10.587285140597773,34.6392638278586,-24.18575991679619,1.836493856697087,32.908092955261345,-23.963373513512575,25.863377550809357,-11.960784008983328,21.010087774742136,2.4588480866884237,-10.380794894072084
0.05,0.001001001001001001,30.199080680377342,-27.738396592693206,-37.469383663619894,-22.01809652332504,-40.84014750458988,33.74683583768227,22.812926043332077,15.281275186680578,-29.470959549204803,19.620075153419904,-10.58834884681309,34.64271321384158,-24.18818805146317,1.8366647220671233,32.91137089432894,-23.96577363208584,25.865954942927974,-11.961990029887684,21.01218870277949,2.459083934122337,-10.381841693447042
0.1,0.002002002002002002,30.201914242485213,-27.741267265525806,-37.47295629918747,-22.020357524817157,-40.844419021069065,33.750263977524504,22.81519052156393,15.28271679735432,-29.473833782061387,19.62214749689471,-10.589375949080324,34.64609538887424,-24.190488981465553,1.8369274031232403,32.91463671238667,-23.968126060690917,25.868588090696296,-11.963167632669656,21.01427734435888,2.4593060366380235,-10.383028270902708
0.15000000000000002,0.003003003003003003,30.204567692364922,-27.744225103819293,-37.476347888041815,-22.022662635043606,-40.84886406503279,33.75375339345908,22.81744973562425,15.284077662779183,-29.47663466250883,19.624334943478623,-10.59036645873774,34.64940979114184,-24.19266202177272,1.8372814503202597,32.91788904466018,-23.970430201231068,25.871276344839572,-11.964316562664855,21.016352910294607,2.4595140781946516,-10.384354223874464
0.2,0.004004004004004004,30.207042048967345,-27.74727075248822,-37.479557892478724,-22.025011625929817,-40.85348261256817,33.75730403777951,22.819703691829382,15.28535768073791,-29.479362289493082,19.626638720137546,-10.591320407653221,34.652655842948256,-24.194706536487338,1.8377264341458457,32.92112656814197,-23.97268546917663,25.874019084150056,-11.965436541145744,21.018414594304016,2.4597077761481945,-10.385819127439094
0.25,0.005005005005005005,30.209338202113095,-27.75040489994149,-37.48258575566339,-22.027404309217367,-40.85827463054435,33.760915885036745,22.82195238442662,15.28655676648505,-29.482016745634432,19.62906014426762,-10.592237848504027,34.65583294993451,-24.196621938745842,1.8382619439287826,32.924348001503866,-23.974891293800177,25.876815715086607,-11.966527265514681,21.020461572786875,2.4598868810090715,-10.387422534583092
0.30000000000000004,0.006006006006006006,30.211456912952084,-27.753628278100255,-37.485430900574265,-22.029840536065567,-40.863240074279595,33.76458893161325,22.82419579574117,15.287674852635252,-29.484598096953942,19.631600623347992,-10.593118855080029,34.658940500293454,-24.198407690595424,1.8388875866260253,32.92755210496559,-23.97704711841848,25.879665671347723,-11.96758840951498,21.022493004652663,2.460051176207444,-10.389163976370124
0.35000000000000003,0.007007007007007007,30.21339881435769,-27.75694166239673,-37.48809272902998,-22.0323201966441,-40.868378885080574,33.768323195303175,22.826433896292702,15.288711889053571,-29.487106392591873,19.6342616545579,-10.593963522609435,34.66197786398138,-24.200063302850026,1.839602985589872,32.9307376801228,-23.97915240064153,25.882568413419737,-11.968619623461231,21.02450803119831,2.4602004778670588,-10.391042962008727
0.4,0.008008008008008008,30.215164411252506,-27.760345871751113,-37.49057062080182,-22.034843219714865,-40.873690987652644,33.77211871489823,22.82866664488204,15.289667842747765,-29.4895416645174,19.637044824350017,-10.594771968105936,34.66494439192782,-24.201588334927784,1.8404077793166027,32.93390356973767,-23.981206612628828,25.885523428101976,-11.969620534490286,21.026505776038924,2.4603346345884627,-10.393058978821358
0.45,0.009009009009009009,30.216754080863325,-27.7638417685235,-37.49286393281405,-22.037409572200897,-40.879176287380155,33.77597554977871,22.83089398864828,15.290542697762515,-29.491903927228975,19.639951807971407,-10.595544330736017,34.66783941524471,-24.20298239467237,1.8413016201779384,32.937048657495396,-23.983209241353073,25.88853022801055,-11.970590746834278,21.028485345094033,2.460453527242349,-10.395211492115909
