t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
0.0,0.0,-28.070750147847814,-2.5144458499077564,-36.12744054154124,32.92473346485913,-32.23263361405745,10.055407738126053,24.64776893446115,20.72866476698399,1.5828304979940946,-26.58910869402633,-26.78380553603487,-36.53121605935027,-21.694726681193,4.3153627818358595,1.1421793622618597,-20.239020932907202,-16.443159693441267,-22.116946402599766,-15.362381988666698,7.473506418287485,2.822018725555136,-4.0178848091268184,15.834018856983098,36.959027672442524,-20.656836934717123,-7.495926007686364,12.661217814029355,33.52595456198853,14.052521869479289,34.668448525500686,39.74059044653305,-21.337039054118588,-23.35610323927713,-2.474557027820157,-16.609909503810552,-37.29501265396403,36.387710659558635,9.162914018073268,31.31964565607951,-5.910322565201943,38.01121502143255,-8.303140042238898,28.133422607460727
0.05,0.001001001001001001,-28.073560297914035,-2.5147039448606487,-36.131059851763766,32.92801890476314,-32.2358584722857,10.056401323185428,24.650228377747187,20.730731219269195,1.582976064497598,-26.591779404834508,-26.786495659819117,-36.53488251389934,-21.696909906003636,4.31578822916182,1.1422874445110112,-20.241059524147968,-16.44481641588316,-22.119164731944895,-15.363924442182116,7.474247362414101,2.822295929342739,-4.018300129534023,15.835597017754424,36.962717053158876,-20.658909335279475,-7.496691278188946,12.66247288091695,33.52930698170608,14.053918599326579,34.6719121504587,39.74455099093597,-21.339186535446593,-23.358452845084116,-2.4748085993149016,-16.61158530489539,-37.29875180516675,36.391336490026944,9.163814842264493,31.322763860321746,-5.9109244939185,38.01500966516573,-8.303980123318421,28.136222649148
0.1,0.002002002002002002,-28.07633249231166,-2.5151383683204735,-36.13469432461125,32.93131946183057,-32.23900361751293,10.057402129868336,24.652615530302512,20.732893752838553,1.5831098659643559,-26.59444048251376,-26.789220088059,-36.538536397655946,-21.699005355865452,4.316105203801882,1.1423504568799487,-20.243243952358274,-16.44641621808668,-22.121294291237156,-15.365414756634458,7.475076836630567,2.8226126129014166,-4.0187319515643765,15.837088954901336,36.966303687814616,-20.661157999232977,-7.497425733546134,12.663716524579948,33.53265219645855,14.055338499076967,34.675540556707304,39.74863803553793,-21.341371231706177,-23.360843545221098,-2.474987264420032,-16.6133354656487,-37.302448674232444,36.394857799636746,9.16473114943511,31.325967650544023,-5.911625305297508,38.01879641045917,-8.304789755871278,28.13913237612862
0.15000000000000002,0.003003003003003003,-28.07906712633175,-2.515749551010215,-36.13834390703816,32.934632790739855,-32.24206886067841,10.05840973962598,24.654930876777623,20.735151802431872,1.5832320544442455,-26.597092569939132,-26.79197853977797,-36.54217711382829,-21.701012413283884,4.3163141941354,1.142368167330906,-20.245574119983818,-16.447959003322026,-22.1233347876721,-15.366854274131212,7.475994974851224,2.8229689887828116,-4.0191796805042355,15.838494960997396,36.96978685649702,-20.663583638345337,-7.498129399598019,12.664949356361202,33.535991455085714,14.056782036437186,34.67933291505809,39.75285146358029,-21.343593326764363,-23.363274852969454,-2.475092789094097,-16.61515959607739,-37.306103557174175,36.39827577673487,9.16566298623098,31.32925647208941,-5.912424626566369,38.02257608780249,-8.305569419480017,28.142151617966558
0.2,0.004004004004004004,-28.081764573979328,-2.516537860758312,-36.14200849900396,32.93795653827114,-32.24505403214466,10.059423764565953,24.65717486797099,20.73750483857349,1.5833428238984357,-26.599736327298825,-26.794770734497874,-36.54580406303453,-21.702930525301007,4.316415687466445,1.142340364081641,-20.24804993412244,-16.449444651899693,-22.125285958523126,-15.368244353351033,7.477001912654015,2.823365313322967,-4.019642671978403,15.839815401335638,36.97316577665273,-20.666187015607164,-7.498802332438136,12.666172012587262,33.539326001902765,14.058249727248386,34.683288315830595,39.75719116594444,-21.345853026174836,-23.365746250197724,-2.4751250117414116,-16.617057253481,-37.30971675527433,36.40159155577543,9.166610428522707,31.332629729200686,-5.91332207257231,38.02634947549719,-8.306319611375354,28.145280233843252
0.25,0.005005005005005005,-28.0844251880199,-2.517503601404361,-36.145687954147,32.94128834471762,-32.24795898202674,10.06044384792738,24.659347920251385,20.739952367393048,1.5834424099297493,-26.60237243116492,-26.797596391948623,-36.54941664383883,-21.704759203470452,4.316410170008587,1.1422668555214182,-20.25067130462813,-16.450873020855894,-22.12714757130309,-15.369586368794696,7.478097787266067,2.8238018870245867,-4.020120232815839,15.841050713412102,36.976439603033135,-20.66896894437373,-7.499444618187477,12.66738515424197,33.542657076794086,14.059742135627237,34.68740576669594,39.76165703926084,-21.348150556704663,-23.368257187554757,-2.475083843393547,-16.619027942641306,-37.31328857525188,36.40480621727917,9.167573581301479,31.336086785629607,-5.914317246066275,38.03011730072696,-8.307040846657898,28.148518111598353
0.30000000000000004,0.006006006006006006,-28.087049300056925,-2.5186470115603563,-36.14938208045741,32.94462584536859,-32.250783580584184,10.061469664501443,24.661450414991187,20.742493930389603,1.5835310895134558,-26.60500157356766,-26.800455231780887,-36.55301425328404,-21.706498023826505,4.3162981268797775,1.1421474701280296,-20.25343814209433,-16.452243943678788,-22.12891942394973,-15.370881710053148,7.479282737572709,2.8242790549670773,-4.020611621973879,15.842201406357983,36.97960742762959,-20.67193028737409,-7.500056372756468,12.668589466604823,33.54598591531051,14.061259874128224,34.69168419048833,39.76624898395974,-21.350486165817564,-23.370807084661138,-2.4749692679277344,-16.62107111600321,-37.316819329395365,36.407920787773406,9.168552578551797,31.33962696526436,-5.915409738000491,38.03388024062807,-8.307733658527857,28.15186516671376
0.35000000000000003,0.007007007007007007,-28.089637220640096,-2.51996826322689,-36.153090640948186,32.947966672062364,-32.25352771867566,10.062500920997332,24.663482698010004,20.745129104137998,1.5836091807278505,-26.60762446107146,-26.803346973283926,-36.55659628742079,-21.708146626847114,4.316080042105015,1.141982056385292,-20.25635035571729,-16.45355723007416,-22.130601345035874,-15.372131781090678,7.480556904148276,2.8247972072435235,-4.0211160515213,15.843268060319337,36.98266827959885,-20.67507195558034,-7.50063774159553,12.669785658855039,33.549313748767894,14.062803603925735,34.69612242299162,39.7709669022633,-21.352860121112915,-23.373395330299527,-2.474781342320859,-16.62318617384812,-37.320309335662344,36.41093623971185,9.169547583099813,31.343249552774562,-5.916599127840116,38.03763892336107,-8.30839859852156,28.155321341238718
0.4,0.008008008008008008,-28.092189239404266,-2.5214674602642764,-36.15681335432384,32.95130845480731,-32.256191308276385,10.063537356353425,24.665445079028014,20.747857499936522,1.5836770424839934,-26.610241813850745,-26.806271335110683,-36.5601621418328,-21.709704717410393,4.315756398624427,1.1417704827004704,-20.259407851040642,-16.45481266576936,-22.132193194005623,-15.373337999541269,7.481920429306919,2.825356779423644,-4.021632687680541,15.844251325783162,36.98562112517935,-20.67839490692948,-7.501188899434912,12.670974463642278,33.55264180434473,14.064374035014447,34.70071921070871,39.77581069611894,-21.355272709719664,-23.376021282604523,-2.474520196937436,-16.625372464460963,-37.32375891774607,36.41385349137358,9.170558786436047,31.34695379427301,-5.917884983889468,38.04139392918502,-8.309036236753588,28.15888660265363
0.45,0.009009009009009009,-28.094705625238976,-2.523144636719174,-36.160549895645666,32.95464882346898,-32.258774283058294,10.064578741993424,24.66733783112856,20.75067876339487,1.583735074253992,-26.61285436476366,-26.809228035012335,-36.56371121215819,-21.71117206474397,4.315327678304331,1.1415126373210889,-20.26261052758269,-16.45601001235421,-22.133694861437554,-15.374501796016057,7.483373457171453,2.825958253041707,-4.02216065192932,15.845151922848615,36.98846486759894,-20.681900144889834,-7.501710050014548,12.672156636625093,33.555971305176605,14.065971926426279,34.7054732086221,39.78078026507412,-21.357724237644472,-23.378684269252687,-2.4741860358497068,-16.627629284292166,-37.32716840511007,36.41667340674047,9.171586408511212,31.35073889799351,-5.9192668636334105,38.045145791535745,-8.309647162163268,28.16256094266988
