cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.19120793580021628,0.0,0.0,0.0,0.0,0.020912592126220538,0.0,-10.0,0.05
