cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.3002034911631864,0.0,0.0,0.0,0.0,0.0196107910993402,0.0,-15.0,0.05
