cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.3189582969358728,0.0,0.0,0.0,0.0,0.02072297453339779,0.0,-15.0,0.05
