cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.09837813200117429,0.0,0.0,0.0,0.0,0.1014775354574285,0.0,-1.0,0.01
