cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.08321173527609757,0.0,0.0,0.0,0.0,0.019768452984418615,0.0,-5.0,0.05
