cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.018689791569414294,0.0,0.0,0.0,0.0,0.01995802185992203,0.0,-1.0,0.05
