cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.29885462025358767,0.0,0.0,0.0,0.0,0.019904987855445633,0.0,-15.0,0.05
