cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.09494127631470894,0.0,0.0,0.0,0.0,0.020087501493823205,0.0,-5.0,0.05
