cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.29945048470718244,0.0,0.0,0.0,0.0,0.020237306830033275,0.0,-15.0,0.05
