cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.10198940663485512,0.0,0.0,0.0,0.0,0.019485946751444168,0.0,-5.0,0.05
