cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.08843688451577245,0.0,0.0,0.0,0.0,0.098084135139011,0.0,-1.0,0.01
