x,a,b,rrate,t,Time
-2.7115461805853633,0.4,7.5,-14.557448068341216,0.0,0
-2.7115461805853633,0.4026026026026026,7.495495495495495,-14.56195257284572,0.01,1
-2.7113980128394912,0.40520520520520525,7.490990990990991,-14.564046561098838,0.02,2
-2.711123258353032,0.40780780780780784,7.486486486486487,-14.564081479461798,0.03,3
-2.71074036440229,0.41041041041041043,7.481981981981982,-14.562357987617599,0.04,4
-2.7102650920670768,0.413013013013013,7.4774774774774775,-14.559133130354603,0.05,5
-2.7097109021832555,0.41561561561561566,7.472972972972973,-14.554626547259407,0.06,6
-2.7090892874966217,0.41821821821821825,7.468468468468468,-14.54902583441839,0.07,7
-2.7084100580222197,0.42082082082082084,7.463963963963964,-14.542491163223806,0.08,8
-2.707681585848199,0.42342342342342343,7.45945945945946,-14.535159251564792,0.09,9
-2.706911014896251,0.4260260260260261,7.454954954954955,-14.527146772745004,0.1,10
-2.706104440476284,0.42862862862862866,7.45045045045045,-14.518553277845939,0.11,11
-2.705267062858513,0.43123123123123125,7.445945945945946,-14.509463698215432,0.12,12
-2.704403318533739,0.43383383383383384,7.441441441441442,-14.49995048644746,0.13,13
-2.7035169923410476,0.4364364364364365,7.436936936936937,-14.490075446693414,0.14,14
-2.7026113132084038,0.43903903903903907,7.4324324324324325,-14.479891298413726,0.15,15
-2.70168903587127,0.44164164164164166,7.427927927927928,-14.469443011713171,0.16,16
-2.700752510602654,0.44424424424424425,7.423423423423423,-14.458768947156194,0.17,17
-2.6998037426998747,0.4468468468468469,7.418918918918919,-14.447901828369837,0.18,18
-2.69884444322399,0.4494494494494495,7.414414414414415,-14.436869571748614,0.19,19
-2.6978760722726327,0.45205205205205207,7.40990990990991,-14.425695994113713,0.2,20
-2.696899875881729,0.45465465465465466,7.405405405405405,-14.414401416187252,0.21,21
-2.695916917492378,0.4572572572572573,7.400900900900901,-14.403003177163917,0.22,22
-2.6949281047825853,0.4598598598598599,7.396396396396397,-14.391516073444773,0.23,23
-2.69393421254654,0.4624624624624625,7.391891891891892,-14.379952732694345,0.24,24
-2.6929359022039767,0.46506506506506506,7.387387387387387,-14.368323932750048,0.25,25
-2.6919337384365574,0.4676676676676677,7.382882882882883,-14.356638873516175,0.26,26
-2.690928203375042,0.4702702702702703,7.378378378378378,-14.344905408779315,0.27,27
-2.6899197086985747,0.4728728728728729,7.373873873873874,-14.3331302438612,0.28,28
-2.6889086059540985,0.47547547547547553,7.36936936936937,-14.321319104152671,0.29,29
-2.6878951953584527,0.4780780780780781,7.364864864864865,-14.309476878828297,0.3,30
-2.686879733306917,0.4806806806806807,7.36036036036036,-14.29760774340599,0.31,31
-2.6858624387789307,0.4832832832832833,7.3558558558558556,-14.285715264274659,0.32,32
-2.6848434988035126,0.4858858858858859,7.351351351351352,-14.27380248785111,0.33,33
-2.6838230731229196,0.4884884884884885,7.346846846846847,-14.261872016634008,0.34,34
-2.682801298172593,0.4910910910910911,7.342342342342342,-14.249926074087305,0.35000000000000003,35
-2.681778290478023,0.4936936936936937,7.337837837837838,-14.237966559999844,0.36,36
-2.6807541495542986,0.49629629629629635,7.333333333333333,-14.22599509772444,0.37,37
-2.679728960381444,0.49889889889889893,7.328828828828829,-14.214013074492215,0.38,38
-2.678702795517871,0.5015015015015015,7.324324324324325,-14.202021675821447,0.39,39
-2.6776757169050756,0.5041041041041041,7.31981981981982,-14.190021914889513,0.4,40
-2.6766477774088795,0.5067067067067067,7.315315315315315,-14.178014657608367,0.41000000000000003,41
-2.675619022135845,0.5093093093093093,7.3108108108108105,-14.166000644034714,0.42,42
-2.674589489557804,0.511911911911912,7.306306306306307,-14.153980506652918,0.43,43
-2.673559212472597,0.5145145145145146,7.301801801801802,-14.141954785989476,0.44,44
-2.672528218824983,0.5171171171171172,7.297297297297297,-14.129923943950207,0.45,45
-2.671496532408168,0.5197197197197198,7.292792792792793,-14.11788837521381,0.46,46
-2.670464173463388,0.5223223223223223,7.288288288288288,-14.1058484169662,0.47000000000000003,47
-2.669431159192431,0.5249249249249249,7.283783783783784,-14.093804357218557,0.48,48
-2.6683975041957977,0.5275275275275275,7.2792792792792795,-14.081756441915807,0.49,49
-2.6673632208473386,0.5301301301301302,7.274774774774775,-14.06970488101249,0.5,50
-2.666328319614622,0.5327327327327327,7.27027027027027,-14.057649853666529,0.51,51
-2.665292809332929,0.5353353353353354,7.2657657657657655,-14.045591512679687,0.52,52
-2.664256697439619,0.537937937937938,7.261261261261261,-14.033529988294333,0.53,53
-2.6632199901746243,0.5405405405405406,7.256756756756757,-14.021465391440419,0.54,54
-2.6621826927519954,0.5431431431431432,7.252252252252252,-14.009397816512543,0.55,55
-2.6611448095066903,0.5457457457457457,7.247747747747748,-13.99732734374545,0.56,56
-2.6601063440202033,0.5483483483483483,7.243243243243243,-13.985254041246353,0.5700000000000001,57
-2.6590672992280933,0.5509509509509509,7.238738738738739,-13.973177966733818,0.58,58
-2.658027677512034,0.5535535535535536,7.2342342342342345,-13.96109916902582,0.59,59
-2.6569874807786267,0.5561561561561562,7.22972972972973,-13.94901768931333,0.6,60
-2.655946710526881,0.5587587587587588,7.225225225225225,-13.936933562250458,0.61,61
-2.6549053679060095,0.5613613613613614,7.2207207207207205,-13.924846816887708,0.62,62
-2.6538634537649264,0.563963963963964,7.216216216216216,-13.912757477471095,0.63,63
-2.6528209686946496,0.5665665665665666,7.211711711711712,-13.900665564126346,0.64,64
-2.651777913064628,0.5691691691691692,7.207207207207207,-13.888571093444973,0.65,65
-2.6507342870538673,0.5717717717717719,7.202702702702703,-13.87647407898622,0.66,66
-2.6496900906776037,0.5743743743743744,7.198198198198198,-13.864374531707064,0.67,67
-2.6486453238101637,0.576976976976977,7.193693693693694,-13.852272460330648,0.68,68
-2.6475999862045603,0.5795795795795796,7.1891891891891895,-13.840167871661976,0.6900000000000001,69
-2.6465540775092897,0.5821821821821822,7.184684684684685,-13.828060770858459,0.7000000000000001,70
-2.645507597282734,0.5847847847847848,7.18018018018018,-13.815951161661818,0.71,71
-2.644460545005512,0.5873873873873874,7.175675675675675,-13.803839046596872,0.72,72
-2.6434129200910657,0.5899899899899901,7.171171171171171,-13.791724427141954,0.73,73
-2.642364721894747,0.5925925925925926,7.166666666666667,-13.77960730387504,0.74,74
-2.641315949721606,0.5951951951951953,7.162162162162162,-13.767487676599085,0.75,75
-2.6402666028330746,0.5977977977977978,7.157657657657658,-13.755365544449454,0.76,76
-2.6392166804527006,0.6004004004004004,7.153153153153153,-13.743240905986166,0.77,77
-2.6381661817710658,0.603003003003003,7.148648648648648,-13.731113759272922,0.78,78
-2.637115105950007,0.6056056056056056,7.1441441441441444,-13.718984101945006,0.79,79
-2.636063452126239,0.6082082082082082,7.13963963963964,-13.706851931267476,0.8,80
-2.635011219414462,0.6108108108108108,7.135135135135135,-13.694717244185137,0.81,81
-2.633958406910028,0.6134134134134135,7.13063063063063,-13.682580037365408,0.8200000000000001,82
-2.632905013691232,0.6160160160160161,7.126126126126126,-13.67044030723516,0.8300000000000001,83
-2.6318510388212752,0.6186186186186187,7.121621621621622,-13.658298050012256,0.84,84
-2.6307964813499507,0.6212212212212213,7.117117117117117,-13.646153261732724,0.85,85
-2.6297413403150913,0.6238238238238238,7.112612612612613,-13.63400593827403,0.86,86
-2.6286856147438105,0.6264264264264264,7.108108108108108,-13.621856075375025,0.87,87
-2.6276293036535674,0.629029029029029,7.103603603603603,-13.609703668653193,0.88,88
-2.6265724060530813,0.6316316316316317,7.099099099099099,-13.597548713619318,0.89,89
-2.6255149209431146,0.6342342342342342,7.094594594594595,-13.585391205690192,0.9,90
-2.6244568473171457,0.6368368368368369,7.09009009009009,-13.573231140199464,0.91,91
-2.623398184161944,0.6394394394394395,7.085585585585585,-13.561068512406967,0.92,92
-2.622338930458064,0.6420420420420421,7.081081081081081,-13.548903317506749,0.93,93
-2.621279085180269,0.6446446446446447,7.076576576576577,-13.536735550633946,0.9400000000000001,94
-2.6202186472978912,0.6472472472472472,7.072072072072072,-13.524565206870701,0.9500000000000001,95
-2.6191576157751415,0.64984984984985,7.0675675675675675,-13.512392281251202,0.96,96
-2.6180959895713753,0.6524524524524524,7.063063063063063,-13.500216768766094,0.97,97
-2.617033767641316,0.6550550550550551,7.058558558558558,-13.488038664366147,0.98,98
-2.615970948935248,0.6576576576576577,7.054054054054054,-13.475857962965494,0.99,99
-2.614907532399182,0.6602602602602603,7.04954954954955,-13.46367465944439,1.0,100
-2.613843516974992,0.6628628628628629,7.045045045045045,-13.451488748651537,1.01,101
-2.612778901600532,0.6654654654654655,7.04054054054054,-13.439300225406107,1.02,102
-2.6117136852097396,0.6680680680680682,7.036036036036036,-13.42710908449948,1.03,103
-2.610647866732716,0.6706706706706707,7.031531531531532,-13.41491532069671,1.04,104
-2.609581445095797,0.6732732732732734,7.027027027027027,-13.402718928737777,1.05,105
-2.6085144192216125,0.6758758758758758,7.0225225225225225,-13.390519903338678,1.06,106
-2.6074467880291343,0.6784784784784785,7.018018018018018,-13.378318239192328,1.07,107
-2.6063785504337154,0.6810810810810811,7.013513513513513,-13.366113930969355,1.08,108
-2.6053097053471226,0.6836836836836837,7.009009009009009,-13.353906973318722,1.09,109
-2.6042402516775636,0.6862862862862863,7.004504504504505,-13.341697360868354,1.1,110
-2.6031701883297047,0.6888888888888889,7.0,-13.329485088225532,1.11,111
-2.6020995142046885,0.6914914914914916,6.995495495495495,-13.317270149977334,1.12,112
-2.6010282282001445,0.6940940940940941,6.990990990990991,-13.305052540690955,1.1300000000000001,113
-2.5999563292101957,0.6966966966966968,6.986486486486487,-13.292832254913979,1.1400000000000001,114
-2.5988838161254657,0.6992992992992993,6.981981981981982,-13.280609287174606,1.1500000000000001,115
-2.5978106878330776,0.7019019019019019,6.9774774774774775,-13.268383631981823,1.16,116
-2.5967369432166563,0.7045045045045045,6.972972972972973,-13.256155283825578,1.17,117
-2.595662581156324,0.7071071071071071,6.968468468468468,-13.24392423717686,1.18,118
-2.594587600528697,0.7097097097097098,6.963963963963964,-13.231690486487823,1.19,119
-2.593512000206881,0.7123123123123123,6.95945945945946,-13.219454026191833,1.2,120
-2.592435779060462,0.714914914914915,6.954954954954955,-13.207214850703517,1.21,121
-2.5913589359554985,0.7175175175175175,6.95045045045045,-13.194972954418791,1.22,122
-2.5902814697545136,0.7201201201201202,6.945945945945946,-13.182728331714864,1.23,123
-2.589203379316485,0.7227227227227228,6.941441441441442,-13.170480976950273,1.24,124
-2.588124663496832,0.7253253253253253,6.936936936936937,-13.158230884464828,1.25,125
-2.587045321147406,0.7279279279279279,6.9324324324324325,-13.145978048579622,1.26,126
-2.5859653511164775,0.7305305305305305,6.927927927927928,-13.133722463596971,1.27,127
-2.5848847522487244,0.7331331331331332,6.923423423423423,-13.121464123800425,1.28,128
-2.5838035233852175,0.7357357357357357,6.918918918918919,-13.109203023454672,1.29,129
-2.582721663363408,0.7383383383383384,6.914414414414415,-13.096939156805535,1.3,130
-2.581639171017113,0.740940940940941,6.90990990990991,-13.084672518079866,1.31,131
