Beat number,IBI (s)
101,0.7452300190925598
102,0.744159996509552
103,0.7549800276756287
104,0.7089499831199646
105,0.784060001373291
106,0.7055799961090088
107,0.757830023765564
108,0.726830005645752
109,0.7387300133705139
110,0.7236700057983398
111,0.7252100110054016
112,0.7612199783325195
113,0.699999988079071
114,0.7592200040817261
115,0.7089700102806091
116,0.7644799947738647
117,0.693340003490448
118,0.7349200248718262
119,0.7305399775505066
120,0.7430499792098999
121,0.7283200025558472
122,0.7245100140571594
123,0.7174000144004822
124,0.7452300190925598
125,0.7355599999427795
126,0.7255100011825562
127,0.7624199986457825
128,0.7263299822807312
129,0.7652000188827515
130,0.7511100172996521
131,0.7392899990081787
132,0.7300900220870972
133,0.7422199845314026
134,0.7342900037765503
135,0.7301099896430969
136,0.7302500009536743
137,0.7445999979972839
138,0.7639600038528442
139,0.7346400022506714
140,0.7566999793052673
141,0.7246900200843811
142,0.7449700236320496
143,0.7055100202560425
144,0.7561799883842468
145,0.6951299905776978
146,0.739579975605011
147,0.7372199892997742
148,0.7302299737930298
149,0.7279800176620483
150,0.7445099949836731
151,0.7100399732589722
152,0.7145799994468689
153,0.758679986000061
154,0.7259299755096436
155,0.7417399883270264
156,0.7152400016784668
157,0.7262700200080872
158,0.7707899808883667
159,0.7221800088882446
160,0.7217299938201904
161,0.7583600282669067
162,0.7357800006866455
163,0.735509991645813
164,0.7669699788093567
165,0.7250900268554688
166,0.7440099716186523
167,0.7127299904823303
168,0.7606599926948547
169,0.6855499744415283
170,0.7486600279808044
171,0.718999981880188
172,0.764519989490509
173,0.6924200057983398
174,0.7318800091743469
175,0.7189499735832214
176,0.7460100054740906
177,0.704800009727478
178,0.7974900007247925
179,0.7227699756622314
180,0.6119700074195862
181,0.6523200273513794
182,0.9217299818992616
183,0.6493800282478333
184,0.7786700129508972
185,0.7136399745941162
186,0.7500100135803223
187,0.7629299759864807
188,0.731939971446991
189,0.753030002117157
190,0.7280700206756592
191,0.7823299765586853
192,0.7237399816513062
193,0.7592099905014038
194,0.7055500149726868
195,0.7887899875640869
196,0.7194399833679199
197,0.7400100231170654
198,0.7333099842071533
199,0.7306100130081177
200,0.7559499740600586
201,0.7421500086784363
202,0.7584099769592285
203,0.7139000296592712
204,0.7633399963378906
205,0.7489200234413147
206,0.7826499938964844
207,0.747409999370575
208,0.7377200126647949
209,0.760860025882721
210,0.7528899908065796
211,0.7735000252723694
212,0.718970000743866
213,0.760129988193512
214,0.7173100113868713
215,0.7172899842262268
216,0.7959700226783752
217,0.7475100159645081
218,0.7544400095939636
219,0.7756900191307068
220,0.730650007724762
221,0.7928299903869629
222,0.7377499938011169
223,0.7994099855422974
224,0.7197800278663635
225,0.7518100142478943
226,0.7974200248718262
227,0.7592300176620483
228,0.7239800095558167
229,0.7793200016021729
230,0.7437099814414978
231,0.8182899951934814
232,0.7155299782752991
233,0.7921500205993652
234,0.6924600005149841
235,0.8245700001716614
236,0.7023000121116638
237,0.7416099905967712
238,0.8394100069999695
239,0.7202399969100952
240,0.7839900255203247
241,0.7754600048065186
242,0.7743499875068665
243,0.763480007648468
244,0.7561699748039246
245,0.7991799712181091
246,0.7684500217437744
247,0.7519800066947937
248,0.7733799815177917
249,0.7655199766159058
250,0.7517799735069275
251,0.7663400173187256
252,0.7817500233650208
253,0.7662100195884705
254,0.791670024394989
255,0.7504299879074097
256,0.7692400217056274
257,0.7633000016212463
258,0.7791000008583069
259,0.7452999949455261
260,0.7510499954223633
261,0.728659987449646
262,0.8005399703979492
263,0.7130100131034851
264,0.7861199975013733
265,0.7301200032234192
266,0.760200023651123
267,0.7293999791145325
268,0.7505999803543091
269,0.7323600053787231
270,0.7678800225257874
271,0.7174599766731262
272,0.8175899982452393
273,0.6919900178909302
274,0.7947099804878235
275,0.7021700143814087
276,0.8007699847221375
277,0.6954699754714966
278,0.7799199819564819
279,0.7220900058746338
280,0.773580014705658
281,0.740880012512207
282,0.7127500176429749
283,0.734790027141571
284,0.7957199811935425
285,0.7202500104904175
286,0.7593700289726257
287,0.734279990196228
288,0.8060700297355652
289,0.7336000204086304
290,0.7662299871444702
291,0.7590299844741821
292,0.7470399737358093
293,0.7794700264930725
294,0.7221999764442444
295,0.7986099720001221
296,0.7407199740409851
297,0.7469000220298767
298,0.7844399809837341
299,0.7442700266838074
300,0.7409499883651733
301,0.8031700253486633
302,0.7553300261497498
303,0.7721499800682068
304,0.7827900052070618
305,0.7717400193214417
306,0.7721400260925293
307,0.8501899838447571
308,0.7067099809646606
309,0.8369100093841553
310,0.7153099775314331
311,0.790120005607605
312,0.7518900036811829
313,0.7490599751472473
314,0.7770599722862244
315,0.7462199926376343
316,0.7915199995040894
317,0.8072599768638611
318,0.7635400295257568
319,0.8339800238609314
320,0.7085899710655212
321,0.7914100289344788
322,0.7968000173568726
323,0.7559199929237366
324,0.8525999784469604
325,0.7473099827766418
326,0.8634499907493591
327,0.7155200242996216
328,0.896619975566864
329,0.7258599996566772
330,0.8674700260162354
331,0.7301599979400635
332,0.8425999879837036
333,0.7544699907302856
334,0.849120020866394
335,0.7610999941825867
336,0.8357800245285034
337,0.7377600073814392
338,0.9203500151634216
339,0.724370002746582
340,0.9555699825286864
341,0.6568099856376648
342,0.9673100113868712
343,0.7009699940681458
344,0.8652700185775757
345,0.8161200284957886
346,0.7981299757957458
347,0.8570500016212463
348,0.76569002866745
349,0.8970900177955627
350,0.7011200189590454
351,0.9400699734687804
352,0.7249600291252136
353,0.8796300292015076
354,0.7136099934577942
355,1.0205999612808228
356,0.6484000086784363
357,0.9514600038528442
358,0.6358500123023987
359,0.9249200224876404
360,0.6987199783325195
361,0.8324400186538696
362,0.78684002161026
363,0.7778199911117554
364,0.7820600271224976
365,0.7723600268363953
366,0.7939800024032593
367,0.7922099828720093
368,0.7825400233268738
369,0.8129199743270874
370,0.82396000623703
371,0.787060022354126
372,0.8396000266075134
373,0.7671800255775452
374,0.8449299931526184
375,0.7622600197792053
376,0.8558499813079834
377,0.7557700276374817
378,0.8153499960899353
379,0.8030400276184082
380,0.7809200286865234
381,0.8380200266838074
382,0.7684400081634521
383,0.8664699792861938
384,0.7653200030326843
385,0.9027199745178224
386,0.7470099925994873
387,0.9075000286102296
388,0.7331200242042542
389,0.8519200086593628
390,0.7407600283622742
391,0.8062499761581421
392,0.8132200241088867
393,0.7908300161361694
394,0.8334400057792664
395,0.7418199777603149
396,0.8336399793624878
397,0.7526400089263916
398,0.8552700281143188
399,0.7257199883460999
400,0.8722900152206421
401,0.7716400027275085
402,0.9061800241470336
403,0.7369700074195862
404,0.8670099973678589
405,0.7387499809265137
406,0.8595200181007385
407,0.766319990158081
408,0.9039599895477296
409,0.7572699785232544
410,0.9168300032615662
411,0.6934999823570251
412,1.0329999923706057
413,0.6467300057411194
414,1.0118000507354736
415,0.6575800180435181
416,0.9576299786567688
417,0.6711900234222412
418,0.9882500171661376
419,0.6504899859428406
420,1.0128999948501587
421,0.6360700130462646
422,0.9598699808120728
423,0.693120002746582
424,0.851610004901886
425,0.7437899708747864
426,0.8646900057792664
427,0.770110011100769
428,0.8781599998474121
429,0.7600499987602234
430,0.8488600254058838
431,0.729200005531311
432,0.8959400057792664
433,0.730650007724762
434,0.8516799807548523
435,0.7307500243186951
436,0.8189399838447571
437,0.7861400246620178
438,0.8223400115966797
439,0.7876600027084351
440,0.6657999753952026
441,0.7801899909973145
442,0.8268100023269653
443,0.7406100034713745
444,0.9114400148391724
445,0.7112600207328796
446,0.913699984550476
447,0.6963599920272827
448,0.8699700236320496
449,0.7976300120353699
450,0.8128600120544434
451,0.7865200042724609
452,0.8714799880981445
453,0.7470200061798096
454,0.8497499823570251
455,0.8185099959373474
456,0.7843800187110901
457,0.8143900036811829
458,0.8473600149154663
459,0.7621200084686279
460,0.9041799902915956
461,0.7784799933433533
462,0.8822900056838989
463,0.7180500030517578
464,0.9375
465,0.7029100060462952
466,0.949840009212494
467,0.6770200133323669
468,0.9052600264549256
469,0.7112299799919128
470,0.8899700045585632
471,0.7010499835014343
472,0.9690499901771544
473,0.6824399828910828
474,0.9065799713134766
475,0.7441700100898743
476,0.8863000273704529
477,0.7752199769020081
478,0.8694900274276733
479,0.749809980392456
480,0.8321899771690369
481,0.8360499739646912
482,0.7650700211524963
483,0.9529799818992616
484,0.6992800235748291
485,0.9437599778175354
486,0.7293099761009216
487,0.9864500164985656
488,0.7192100286483765
489,1.0846999883651731
490,0.6370800137519836
491,1.121500015258789
492,0.647629976272583
493,1.1087000370025637
494,0.6548200249671936
495,1.111899971961975
496,0.6496000289916992
497,1.177899956703186
498,0.6174100041389465
499,1.1787999868392944
500,0.5931599736213684
501,1.0529999732971191
502,0.629289984703064
503,0.9552199840545654
504,0.6663900017738342
505,1.0913000106811523
506,0.6184399724006653
507,1.156999945640564
508,0.624180018901825
509,1.0851000547409058
510,0.6036199927330017
511,1.0810999870300293
512,0.6626099944114685
513,1.027899980545044
514,0.6436899900436401
515,0.9066500067710876
516,0.7026500105857849
517,1.0068999528884888
518,0.6250500082969666
519,1.0159000158309937
520,0.6345599889755249
521,0.9682199954986572
522,0.621429979801178
523,1.0686999559402466
524,0.620389997959137
525,0.9880200028419496
526,0.6672899723052979
527,0.9593200087547302
528,0.6516299843788147
529,1.0009000301361084
530,0.6348699927330017
531,1.0424000024795532
532,0.620140016078949
533,1.0226000547409058
534,0.6284300088882446
535,0.9589200019836426
536,0.6674500107765198
537,0.9846100211143494
538,0.6538900136947632
539,1.093999981880188
540,0.6297799944877625
541,1.0152000188827517
542,0.6175600290298462
543,0.94472998380661
544,0.6716600060462952
545,0.9707800149917604
546,0.6664100289344788
547,0.936839997768402
548,0.6670600175857544
549,1.086899995803833
550,0.6342200040817261
551,1.0389000177383425
552,0.662909984588623
553,0.943880021572113
554,0.6728799939155579
555,0.914110004901886
556,0.7077900171279907
557,0.859279990196228
558,0.7696700096130371
559,0.8340499997138977
560,0.777679979801178
561,0.7979300022125244
562,0.7967699766159058
563,0.7849400043487549
564,0.7913399934768677
565,0.782829999923706
566,0.8004299998283386
567,0.7424899935722351
568,0.8037599921226501
569,0.797819972038269
570,0.7845699787139893
571,0.8323000073432922
572,0.7689700126647949
573,0.752560019493103
574,0.8306199908256531
575,0.8001000285148621
576,0.8761299848556519
577,0.7707200050354004
578,0.9041500091552734
579,0.7445999979972839
580,0.9814000129699708
581,0.6961100101470947
582,0.9487199783325196
583,0.7217599749565125
584,0.9733099937438964
585,0.6535999774932861
586,1.0370999574661257
587,0.6456000208854675
588,1.062999963760376
589,0.6440100073814392
590,1.1265000104904177
591,0.6385999917984009
592,1.0778000354766846
593,0.6453099846839905
594,0.9920700192451476
595,0.647350013256073
596,1.027400016784668
597,0.6609200239181519
598,0.944000005722046
599,0.7137799859046936
