cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.05546271264657683,0.5778676898093548,0.2155373833193115,-0.05499901623094005,4.621394731245844,1.9158722769771928,0.9138135282569826,0.8330883642603293,-0.19207625937001374,-0.04276378978288838
