cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.04140434936092754,0.5374297187558257,0.17820128060656826,-0.02557476255402307,4.769381020636763,1.8178362147243086,1.047028960002631,0.7545274291197646,-0.0702130341464846,-0.09548125118217494
