cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.04940012428625817,0.5598423636597825,0.19926067714004078,-0.041027779715229626,4.622851462780484,1.8698559300928461,0.9661270534605915,0.7950063956060901,-0.1413154890009285,-0.05506540817740851
