cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.035015140921942654,0.5059529871800656,0.15237328658916327,0.0,4.554028265420763,1.6776650286406998,1.162924829269471,0.6471322149260682,0.034915932390829144,-0.08045686341174732
