cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.03290507437705185,0.49836429517332886,0.14540420842264412,0.0,4.558950615403883,1.6391904748231758,1.2069792337459497,0.6186052460451068,0.07134770511193798,-0.08604313738323192
