cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.05359866129281471,0.5750097824339823,0.21304839902781386,-0.054314830188080324,4.688924936893135,1.9188788356310271,0.9171454688221969,0.8376855888654228,-0.18834889926891482,-0.056492652510858575
