cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.05993492982390237,0.5929804192948618,0.229661542249104,-0.06871719142336843,4.68607651423363,1.9614443902166254,0.8666405816035858,0.8744586204394768,-0.23827347114584266,-0.04408020509084488
