cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.02399476111870674,0.43655696702408714,0.1082368728474026,0.03205896839594794,4.071987529666207,1.246919052205987,1.37933441740255,0.39370997594388124,0.248011967538593,-0.07295115831851676
