cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.0642315439798384,0.6051389065009719,0.24261168222909357,-0.08208309863266482,4.741388178554466,1.9961576484668342,0.8212825599129843,0.9116095556305596,-0.2829594274664264,-0.0455230000523469
