cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.021385178323883605,0.4320487525230025,0.10462673587529583,0.03390148309703633,3.9152738718367823,1.0523201195761809,1.4791151684626613,0.2884011252848771,0.333001158600926,-0.07139715787998295
