cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.015278990517238217,0.515558797114852,0.11553965856035606,0.0,4.550018523915658,1.7185141107406048,1.116672193429863,0.6900512538244639,0.0,-0.07351738689398321
