cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.02477495715646793,0.43562345011402603,0.11017122456713664,0.02958697244405876,4.056875397644566,1.2914282702126083,1.3262272083304416,0.42202149713340503,0.2162465815442415,-0.07044345330353245
