cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.03221163041992909,0.5001060497977489,0.14417183836724673,0.0,4.6513532358797205,1.6423782864304732,1.233700446961868,0.6167258697016228,0.08711947826315357,-0.09981706304938467
