cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.04084582968552426,0.5273680378300611,0.1716777652281374,-0.016825777588196544,4.5469460961829995,1.761951786209516,1.0679505164213865,0.7113212492951884,-0.04583048861554332,-0.06419653380018439
