cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.027885066994411636,0.4756283530762609,0.1258453934308398,0.022713403790385576,4.479854045066523,1.4825321300869414,1.3459328689043262,0.5146322943759751,0.17772427784474934,-0.09158053413342312
