cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.02617257192680975,0.46378917630669986,0.11791452625143038,0.028600789716863636,4.37506909803478,1.3825024876545795,1.4027694885917543,0.45704101679282105,0.22459106957035127,-0.08650446438224417
