cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.029754802125309815,0.4490394977332977,0.12788952531896522,0.012757762642006718,4.009648108942859,1.455163805001228,1.1311651575345272,0.5334271323592361,0.08404001398394981,-0.05326507297511161
