cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.02907025839360451,0.478568133013919,0.12949986147583986,0.019380201641465335,4.472860913917217,1.5176395834001633,1.3053654081451873,0.5386427486096496,0.149739029348328,-0.08801847530312218
