cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.04110722157106992,0.5353114908851356,0.17633288889983356,-0.022350674885487563,4.702477780893261,1.8037955064595523,1.0560790308249401,0.7412475538145802,-0.06072603586439406,-0.08539933766640394
