cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.02884224716892488,0.4847611421949263,0.13087877232593692,0.01888169036477202,4.578471079434007,1.5363536168130285,1.3280550888205216,0.5449570126500101,0.1583246683562665,-0.09981300010110968
