cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.04475101578727615,0.5447326196168183,0.1856130429262723,-0.02935070367048864,4.62559765692367,1.8264975538544819,1.0160003876207035,0.7596750798298796,-0.09489921970041508,-0.06571923299699199
