cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.03277801839185866,0.5061512313865649,0.14807246298541923,0.0,4.729230472024877,1.6748693748942152,1.2174154868665412,0.6387860593301506,0.07000712751193776,-0.10906743918475126
