cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.027367266652869298,0.4410132189623251,0.11925027867007074,0.020657466693302276,4.026197296433931,1.3947525999392107,1.2035725009069431,0.49102384815112904,0.13560885577991444,-0.060993504569380116
