cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.03371997113775729,0.5057206506526297,0.14970475685663523,0.0,4.6446990822258005,1.675317478209518,1.1936922340580238,0.6414758640077549,0.05565497669873392,-0.09544723722530267
