cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.05248809753307111,0.5720894095214074,0.21122808207393326,-0.05466259560353523,4.750826995763009,1.9197845233544453,0.9168707424477858,0.8428879655984823,-0.1883683071467941,-0.0691168364850951
