cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.024970761868689562,0.4652822099203944,0.11514612482792363,0.032045535193139164,4.393858741090857,1.3182252784798925,1.4788368170378465,0.41625077667813903,0.26956285145281195,-0.08955893121166489
