cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.031787910522735295,0.46973513985777327,0.13578786086267142,0.0,4.199573212744859,1.5269380840834401,1.164136589088327,0.568044457693222,0.07269579867440319,-0.05457444766659209
