cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.0578472150372608,0.5874569200427288,0.2257754628534214,-0.06744898651675696,4.745757634873019,1.9570524932290219,0.8700379698213889,0.8761687226358856,-0.23387526277628848,-0.058006066116553325
