cte,x,a,b,x^2,ax,bx,a^2,ab,b^2
0.022091742995172203,0.3753672267712051,0.10218197388318012,0.0303690216285014,3.4263809926049165,1.1734832725517979,1.0787156810750853,0.3179107596511091,0.29518436393777225,-0.11296706806661008
